setting,seed,method,onmi,modularity,f1,acc_all,acc_clean,acc_bad,auroc_agree,dprime,ovl,agree_mean,agree_sd,agree_gt08,alpha_mean,conf_mean,n_both,n_bad,eff_rank,n_comp,cv_corr,train_corr,cv_cos,train_cos,cv_cos_sd,cv_cos_gt08,note,error,secs
mis~B|fakeddit|q0.1,0,ref:spectral,0.6584127241624969,0.39565568245625776,0.8033984842294967,0.8866666666666667,0.8962818003913894,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,0.27
mis~B|fakeddit|q0.1,0,ref:kmeans_content,0.04344441569134472,0.0927187897658723,0.29139327477634624,0.3975,0.4481409001956947,0.1322314049586777,,,,,,,,,,,,,,,,,,,,,0.75
mis~B|fakeddit|q0.1,0,ref:louvain,0.630828565951995,0.4501480804297777,0.887446322743587,0.85,0.8522504892367906,0.8099173553719008,,,,,,,,,,,,,,,,,,,,,0.19
mis~B|fakeddit|q0.1,0,ref:structure_only,0.8175660382680203,0.37338005725352347,0.8302133349413312,0.8208333333333333,0.8170254403131115,0.8099173553719008,,,,,,,,,,,,,,,,,,,,,0.17
mis~B|fakeddit|q0.1,2,nf|r2|c4,0.03171237939897242,0.08468587214003205,0.1832915518732606,0.30916666666666665,0.2901655306718598,0.2672413793103448,0.5963301212100862,0.20760091599898797,0.8504851761071753,0.9400228082512151,0.13462799051323662,0.9326334208223972,0.6300169953670386,0.6857385648100552,1143,116,384,4,,,,,,,,,3.59
mis~B|fakeddit|q0.1,2,nf|r2|c8,0.30345700487311134,0.3597187162067824,0.1361482859091191,0.49916666666666665,0.498539435248296,0.5086206896551724,0.6255246281435718,0.11166813399608491,0.7764412584360205,0.9475510656341545,0.09229802517268172,0.9536307961504812,0.6349935202272508,0.6928478860389298,1143,116,384,8,,,,,,,,,6.25
mis~B|fakeddit|q0.1,2,nf|r2|c16,0.359251572233968,0.38711936252661966,0.1389712305994998,0.49916666666666665,0.498539435248296,0.5086206896551724,0.680765873149112,0.16696413575240543,0.5949786791122452,0.9462063050762546,0.07446893517593187,0.9562554680664916,0.6353855132374171,0.6934078760534531,1143,116,384,16,,,,,,,,,11.62
mis~B|fakeddit|q0.1,2,nf|r4|c4,0.11201247541606607,0.2031427052523324,0.24307329094801874,0.41333333333333333,0.39922103213242455,0.4051724137931034,0.5796007789678675,0.14503472760623853,0.8042927173219622,0.8203682954263359,0.23439565655265568,0.731408573928259,0.5693967865435609,0.5991382664908013,1143,116,285,4,,,,,,,,,1.69
mis~B|fakeddit|q0.1,2,nf|r4|c8,0.35672412716571866,0.3213368514458222,0.25320413341611714,0.4841666666666667,0.48588120740019475,0.4224137931034483,0.5806584293053085,0.2036849218118967,0.8113521136218649,0.828946622292197,0.1575817311230688,0.7235345581802275,0.5717614382112303,0.6025163403017575,1143,116,285,8,,,,,,,,,2.47
mis~B|fakeddit|q0.1,2,nf|r4|c16,0.2129479435623971,0.3208661962193278,0.1832004304177223,0.49416666666666664,0.4917234664070107,0.5,0.625642144847732,0.30371478929672535,0.749773360641977,0.8217054783810632,0.1243807950372357,0.7034120734908137,0.5684110349505146,0.5977300499293066,1143,116,285,16,,,,,,,,,3.78
mis~B|fakeddit|q0.1,2,nf|r8|c4,0.4656679491590092,0.271099595510369,0.587046420811002,0.6408333333333334,0.6095423563777994,0.7931034482758621,0.6789779404358192,0.587402003089536,0.6177265554175201,0.6402405408495204,0.38017742158137635,0.48118985126859143,0.48645737095003105,0.48065338707147304,1143,116,142,4,,,,,,,,,0.86
mis~B|fakeddit|q0.1,2,nf|r8|c8,0.4875366185227322,0.31587027458575617,0.41718722905105415,0.6283333333333333,0.6241480038948394,0.5517241379310345,0.6862136117919619,0.6153821482251093,0.6443273008091865,0.6549825772578703,0.24908379120003196,0.3342082239720035,0.469978553990993,0.4571122199871329,1143,116,142,8,,,,,,,,,0.95
mis~B|fakeddit|q0.1,2,nf|r8|c16,0.6182459386289618,0.3714371277042561,0.5288863244024429,0.7658333333333334,0.7711781888997079,0.6551724137931034,0.6825957761138904,0.6637453870883877,0.6561545176778698,0.6370444054879124,0.1807721332050777,0.17235345581802275,0.447522187797145,0.4250316968530643,1143,116,142,16,,,,,,,,,1.24
mis~B|fakeddit|q0.1,2,nf|r16|c4,0.6436838925082363,0.3093923127954447,0.6667054460494153,0.6841666666666667,0.6786757546251218,0.646551724137931,0.7241211429338884,0.7874157230469451,0.5875667326998624,0.5557905685013745,0.4141382315163046,0.37270341207349084,0.4475578186933804,0.4250825981334006,1143,116,71,4,,,,,,,,,0.55
mis~B|fakeddit|q0.1,2,nf|r16|c8,0.5621001529015011,0.3465341459772781,0.5555847102561897,0.6941666666666667,0.6796494644595911,0.7241379310344828,0.7236678642178423,0.8111819502011351,0.5710640298156666,0.5435506909711953,0.29709969367469385,0.2230971128608924,0.41355321192967887,0.37650458847096985,1143,116,71,8,,,,,,,,,0.56
mis~B|fakeddit|q0.1,2,nf|r16|c16,0.7362250338826206,0.3768105246207918,0.6866283417475254,0.8058333333333333,0.801363193768257,0.7844827586206896,0.7085921498841621,0.778167462645648,0.6664120471409865,0.497995558188161,0.2339145674080686,0.0752405949256343,0.37360647818588844,0.31943782597984066,1143,116,71,16,,,,,,,,,0.72
mis~B|fakeddit|q0.1,2,nf|r32|c4,0.6530525102977434,0.2912289063640054,0.6725299974743543,0.6833333333333333,0.6582278481012658,0.7844827586206896,0.7451230567773564,0.9117348182886132,0.551136554410234,0.5071204345235011,0.4375580369836126,0.32020997375328086,0.4286772815563126,0.3981104022233037,1143,116,35,4,,,,,,,,,0.45
mis~B|fakeddit|q0.1,2,nf|r32|c8,0.7496885333688885,0.3407600313477537,0.6946483840860864,0.7725,0.7643622200584226,0.7586206896551724,0.7655625692509149,1.0156208133343638,0.5575999731390391,0.4571563249999966,0.33561738068451935,0.1609798775153106,0.3791345690054409,0.32733509857920134,1143,116,35,8,,,,,,,,,0.5
mis~B|fakeddit|q0.1,2,nf|r32|c16,0.7361679980611421,0.3647086878801942,0.7405509082207828,0.7783333333333333,0.7731256085686465,0.75,0.7595020649363731,1.0023356307554658,0.5419450693348555,0.38437392742697457,0.27042980581601084,0.049868766404199474,0.32840978521637887,0.2548711217376841,1143,116,35,16,,,,,,,,,0.55
mis~B|fakeddit|q0.1,2,nf|r64|c4,0.6914076254016845,0.314891990290404,0.6838014656432485,0.7308333333333333,0.73904576436222,0.5862068965517241,0.8013128294664742,1.2043418088569746,0.4675653896518148,0.4580888399064651,0.45357846024663456,0.28171478565179353,0.4105826321906768,0.37226090312953836,1143,116,17,4,,,,,,,,,0.45
mis~B|fakeddit|q0.1,2,nf|r64|c8,0.7512801021495326,0.3063204165282988,0.6927356190537501,0.7233333333333334,0.6903602726387537,0.9051724137931034,0.7724792666957659,1.049954758434495,0.5636772655541752,0.3878511200010246,0.3529847751241104,0.11286089238845144,0.3521905502644221,0.28884364323488876,1143,116,17,8,,,,,,,,,0.56
mis~B|fakeddit|q0.1,2,nf|r64|c16,0.788295779255423,0.3390407094554123,0.6441104724598901,0.745,0.7351509250243428,0.7672413793103449,0.7494795688815767,0.9347108016236679,0.5670264916227378,0.2587571002718886,0.27283111917333436,0.008748906386701663,0.2837708727490915,0.19110124678441656,1143,116,17,16,,,,,,,,,0.47
mis~B|fakeddit|q0.1,2,rob|r4|c8,0.7016462309909408,0.28975252631390586,0.68013689129337,0.6925,0.6738072054527751,0.7413793103448276,0.5806584293053085,0.2036849218118967,0.8113521136218649,0.828946622292197,0.1575817311230688,0.7235345581802275,0.5717614382112303,0.6025163403017575,1143,116,285,8,,,,,,,,,2.7
mis~B|fakeddit|q0.1,2,rob|r16|c8,0.8492571669020822,0.35113920491752615,0.8459714288806144,0.805,0.8111002921129503,0.6982758620689655,0.7236678642178423,0.8111819502011351,0.5710640298156666,0.5435506909711953,0.29709969367469385,0.2230971128608924,0.41355321192967887,0.37650458847096985,1143,116,71,8,,,,,,,,,0.7
mis~B|fakeddit|q0.1,2,rob|r64|c8,0.6721399390734014,0.3490597129528995,0.7212713470444789,0.755,0.7604673807205453,0.6206896551724138,0.7724792666957659,1.049954758434495,0.5636772655541752,0.3878511200010246,0.3529847751241104,0.11286089238845144,0.3521905502644221,0.28884364323488876,1143,116,17,8,,,,,,,,,0.48
mis~B|fakeddit|q0.1,2,ac_self|r2,0.2377364299962068,0.3690714006112571,0.13863472954814382,0.5,0.49951314508276534,0.5086206896551724,0.6255246281435718,0.11166813399608491,0.7764412584360205,0.9475510656341545,0.09229802517268172,0.9536307961504812,0.6349935202272508,0.6928478860389298,1143,116,384,8,,,,,,,alpha=0.635,,6.0
mis~B|fakeddit|q0.1,2,ac_self|r4,0.3740752728064932,0.3289103830951923,0.2632293254824637,0.46166666666666667,0.47127555988315484,0.3448275862068966,0.5806584293053085,0.2036849218118967,0.8113521136218649,0.828946622292197,0.1575817311230688,0.7235345581802275,0.5717614382112303,0.6025163403017575,1143,116,285,8,,,,,,,alpha=0.572,,2.67
mis~B|fakeddit|q0.1,2,ac_self|r16,0.7665579330536618,0.2989526044329331,0.7063514700802948,0.6975,0.6845180136319376,0.75,0.7236678642178423,0.8111819502011351,0.5710640298156666,0.5435506909711953,0.29709969367469385,0.2230971128608924,0.4135532119296789,0.37650458847096985,1143,116,71,8,,,,,,,alpha=0.414,,0.56
mis~B|fakeddit|q0.1,2,ac_self|r64,0.7274387608751399,0.3474012762256837,0.7625528373469372,0.7816666666666666,0.7614410905550146,0.8793103448275862,0.7724792666957659,1.049954758434495,0.5636772655541752,0.3878511200010246,0.3529847751241104,0.11286089238845144,0.35219055026442214,0.28884364323488876,1143,116,17,8,,,,,,,alpha=0.352,,0.41
mis~B|fakeddit|q0.1,2,ac_fixed|r2,0.22883742608448765,0.38031537604566806,0.16188595944903705,0.5058333333333334,0.5034079844206426,0.5344827586206896,0.6255246281435718,0.11166813399608491,0.7764412584360205,0.9475510656341545,0.09229802517268172,0.9536307961504812,0.5717614382112303,0.6928478860389298,1143,116,384,8,,,,,,,alpha=0.572,,5.61
mis~B|fakeddit|q0.1,2,ac_fixed|r4,0.3740752728064932,0.3289103830951923,0.2632293254824637,0.46166666666666667,0.47127555988315484,0.3448275862068966,0.5806584293053085,0.2036849218118967,0.8113521136218649,0.828946622292197,0.1575817311230688,0.7235345581802275,0.5717614382112303,0.6025163403017575,1143,116,285,8,,,,,,,alpha=0.572,,0.05
mis~B|fakeddit|q0.1,2,ac_fixed|r16,0.4104786764269136,0.3227328497001013,0.31125858704941456,0.5333333333333333,0.5452775073028238,0.4224137931034483,0.7236678642178423,0.8111819502011351,0.5710640298156666,0.5435506909711953,0.29709969367469385,0.2230971128608924,0.5717614382112303,0.37650458847096985,1143,116,71,8,,,,,,,alpha=0.572,,0.58
mis~B|fakeddit|q0.1,2,ac_fixed|r64,0.4252889618225394,0.3250398703071768,0.30806878426243955,0.53,0.5404089581304771,0.43103448275862066,0.7724792666957659,1.049954758434495,0.5636772655541752,0.3878511200010246,0.3529847751241104,0.11286089238845144,0.5717614382112303,0.28884364323488876,1143,116,17,8,,,,,,,alpha=0.572,,0.45
mis~B|fakeddit|q0.1,2,ref:alpha05,0.33890383792989365,0.2969351793439349,0.36104820731667403,0.5766666666666667,0.5774099318403116,0.47413793103448276,,,,,,,,,,,,,,,,,,,,,2.58
mis~B|fakeddit|q0.1,2,ref:concat05,0.4290090557942614,0.35663270948807974,0.31040916316672246,0.6041666666666666,0.6095423563777994,0.47413793103448276,,,,,,,,,,,,,,,,,,,,,2.77
mis~B|fakeddit|q0.1,2,ref:spectral,0.6622747357659364,0.39828662551965566,0.8080634112811428,0.8883333333333333,0.8880233690360273,0.8879310344827587,,,,,,,,,,,,,,,,,,,,,0.31
mis~B|fakeddit|q0.1,2,ref:kmeans_content,0.09171114143872083,0.10244640447570529,0.3059270612535081,0.4075,0.4488802336903603,0.1896551724137931,,,,,,,,,,,,,,,,,,,,,0.69
mis~B|fakeddit|q0.1,2,ref:louvain,0.6948810755712067,0.44826334773387194,0.9183184744705358,0.8841666666666667,0.8851022395326192,0.8793103448275862,,,,,,,,,,,,,,,,,,,,,0.22
mis~B|fakeddit|q0.1,2,ref:structure_only,0.8175660382680203,0.37338005725352347,0.8302133349413312,0.8208333333333333,0.815968841285297,0.8189655172413793,,,,,,,,,,,,,,,,,,,,,0.09
mis~B|fakeddit|q0.1,1,nf|r2|c4,0.025057416694171497,0.09972739372041332,0.16396011341462446,0.31916666666666665,0.3036750483558994,0.3394495412844037,0.585683104714922,0.22449704928358755,0.8601671605770767,0.9477417453514844,0.11301010243398099,0.9457567804024497,0.634575254255435,0.6922503632220501,1143,109,384,4,,,,,,,,,3.59
mis~B|fakeddit|q0.1,1,nf|r2|c8,0.16261410403062693,0.3347922340482954,0.13736248832232723,0.5008333333333334,0.49806576402321084,0.5321100917431193,0.6506042269266943,0.21668715821154164,0.7339272088442497,0.9499217495796785,0.08881750602659015,0.9545056867891514,0.6360838994354908,0.6944055706221297,1143,109,384,8,,,,,,,,,6.23
mis~B|fakeddit|q0.1,1,nf|r2|c16,0.258778525251526,0.3855704745037805,0.14182201198861408,0.5,0.49709864603481624,0.5321100917431193,0.7158181463276135,0.36662515942670276,0.6107394459922275,0.9457480835496554,0.08039531343533057,0.9483814523184602,0.6350600516419639,0.6929429309170912,1143,109,384,16,,,,,,,,,11.52
mis~B|fakeddit|q0.1,1,nf|r4|c4,0.13681191837079576,0.20874637645674407,0.2523799495547281,0.44333333333333336,0.43907156673114117,0.4036697247706422,0.5881585718595282,0.29042548006197577,0.7681667346902561,0.8187943052167376,0.2569507988919472,0.7497812773403325,0.5725663559390384,0.6036662227700548,1143,109,285,4,,,,,,,,,1.56
mis~B|fakeddit|q0.1,1,nf|r4|c8,0.32230281820756235,0.3054881578879389,0.26044074724539723,0.47833333333333333,0.47292069632495165,0.47706422018348627,0.6020265114545809,0.3380414396567161,0.8064610579738436,0.823011850234028,0.18312456250565082,0.7331583552055994,0.5713786468842986,0.6019694955489981,1143,109,285,8,,,,,,,,,2.51
mis~B|fakeddit|q0.1,1,nf|r4|c16,0.2646431316998876,0.2940173450002412,0.17967876477518233,0.45916666666666667,0.45551257253384914,0.44036697247706424,0.6405692687168386,0.41512552572100353,0.7502351250155271,0.8159097272821777,0.1430097253548136,0.6981627296587927,0.5660580240624947,0.5943686058035639,1143,109,285,16,,,,,,,,,3.91
mis~B|fakeddit|q0.1,1,nf|r8|c4,0.3981838384039178,0.26420956394175327,0.4813668655666721,0.5808333333333333,0.5696324951644101,0.5321100917431193,0.7055791173495644,0.63693433450727,0.6107128280659415,0.6607141581684483,0.3355800994350431,0.4453193350831146,0.48838352894793835,0.48340504135419754,1143,109,142,4,,,,,,,,,0.8
mis~B|fakeddit|q0.1,1,nf|r8|c8,0.4381943196368201,0.3299301451106734,0.3250868487332857,0.555,0.5638297872340425,0.44954128440366975,0.6908416588291661,0.6430202815569264,0.6797952194204391,0.6621102525585103,0.23782577361249008,0.34033245844269466,0.4719098888858616,0.4598712698369452,1143,109,142,8,,,,,,,,,1.0
mis~B|fakeddit|q0.1,1,nf|r8|c16,0.33365062285760616,0.304060817231105,0.3418267497687395,0.5183333333333333,0.5087040618955513,0.5321100917431193,0.6733714265433961,0.5883981092640556,0.6562738452256314,0.6395108453138896,0.18050939972908606,0.18635170603674542,0.44907015989238097,0.4272430855605444,1143,109,142,16,,,,,,,,,1.3
mis~B|fakeddit|q0.1,1,nf|r16|c4,0.638585073615469,0.29726013380619504,0.6560106620710793,0.6833333333333333,0.6847195357833655,0.5779816513761468,0.7325164587510868,0.8503385570119865,0.5821429205188722,0.5575337354231893,0.4002922767833515,0.36220472440944884,0.4455096541241522,0.42215664874878894,1143,109,71,4,,,,,,,,,0.55
mis~B|fakeddit|q0.1,1,nf|r16|c8,0.73794447692293,0.3473047804852977,0.7122331643163297,0.7516666666666667,0.7369439071566731,0.7981651376146789,0.7406171809841534,0.8861712839261098,0.5659947119053113,0.5384552075182673,0.2948835305497811,0.20647419072615922,0.4097722549595661,0.37110322137080876,1143,109,71,8,,,,,,,,,0.69
mis~B|fakeddit|q0.1,1,nf|r16|c16,0.7545275213816041,0.36450664086583867,0.6302922346113199,0.7766666666666666,0.7688588007736944,0.7706422018348624,0.7108317214700194,0.7654689368922123,0.6176955973949924,0.4975492717538972,0.23719510337506242,0.0804899387576553,0.3742146845007946,0.3203066921439922,1143,109,71,16,,,,,,,,,0.81
mis~B|fakeddit|q0.1,1,nf|r32|c4,0.678300550314089,0.27037723913197576,0.6246260570043967,0.6391666666666667,0.6199226305609284,0.6880733944954128,0.7528081912231825,0.9535409594906085,0.5585683104714922,0.51090814941362,0.4214949580635081,0.31496062992125984,0.42610372889934933,0.39443389842764187,1143,109,35,4,,,,,,,,,0.72
mis~B|fakeddit|q0.1,1,nf|r32|c8,0.7486564055812688,0.3471830037846397,0.7375696008979722,0.7716666666666666,0.7553191489361702,0.8348623853211009,0.7787784146363104,1.0658796862783877,0.5026351747023229,0.4666973017632289,0.33149048164208167,0.16272965879265092,0.38256560294215386,0.3322365756316484,1143,109,35,8,,,,,,,,,0.53
mis~B|fakeddit|q0.1,1,nf|r32|c16,0.743142757663635,0.37740359358864656,0.6896144967672797,0.7975,0.7911025145067698,0.8165137614678899,0.7852998065764023,1.1191003643912967,0.5383120685677781,0.3918978967376731,0.2721797035307118,0.04199475065616798,0.33245675540482617,0.2606525077211803,1143,109,35,16,,,,,,,,,0.55
mis~B|fakeddit|q0.1,1,nf|r64|c4,0.6499547098325225,0.3046575619238122,0.671253142073105,0.7158333333333333,0.6847195357833655,0.8899082568807339,0.756854116018668,0.9446772501100412,0.5533157063510372,0.463120725958446,0.4492818285302149,0.28171478565179353,0.4121722714573729,0.37453181636767546,1143,109,17,4,,,,,,,,,0.45
mis~B|fakeddit|q0.1,1,nf|r64|c8,0.7317171509285106,0.35496047127404784,0.7393568405753996,0.755,0.7359767891682786,0.8165137614678899,0.7746881266303479,1.0471054241927202,0.5682927262080102,0.3952257702548467,0.3606109197802974,0.1268591426071741,0.3565746071725632,0.29510658167509035,1143,109,17,8,,,,,,,,,0.42
mis~B|fakeddit|q0.1,1,nf|r64|c16,0.7510835754735444,0.3328568088385015,0.6910301936435028,0.735,0.7272727272727273,0.7339449541284404,0.7317090483204088,0.8713148954918813,0.6360176033219171,0.26083875223892944,0.273091920140632,0.007874015748031496,0.2844422969498883,0.1920604242141261,1143,109,17,16,,,,,,,,,0.47
mis~B|fakeddit|q0.1,1,rob|r4|c8,0.6780250200510467,0.3384153297831352,0.7215255543189948,0.7641666666666667,0.7495164410058027,0.8073394495412844,0.6020265114545809,0.3380414396567161,0.8064610579738436,0.823011850234028,0.18312456250565082,0.7331583552055994,0.5713786468842986,0.6019694955489981,1143,109,285,8,,,,,,,,,2.72
mis~B|fakeddit|q0.1,1,rob|r16|c8,0.7954817731414487,0.4265560552085209,0.8536397629865267,0.9366666666666666,0.9381044487427466,0.9174311926605505,0.7406171809841534,0.8861712839261098,0.5659947119053113,0.5384552075182673,0.2948835305497811,0.20647419072615922,0.4097722549595661,0.37110322137080876,1143,109,71,8,,,,,,,,,0.66
mis~B|fakeddit|q0.1,1,rob|r64|c8,0.6694899310742729,0.34997865053642235,0.7075138495505289,0.76,0.7630560928433269,0.6330275229357798,0.7746881266303479,1.0471054241927202,0.5682927262080102,0.3952257702548467,0.3606109197802974,0.1268591426071741,0.3565746071725632,0.29510658167509035,1143,109,17,8,,,,,,,,,0.5
mis~B|fakeddit|q0.1,1,ac_self|r2,0.2067461708219699,0.3455643247676565,0.1395901709703348,0.5,0.49709864603481624,0.5321100917431193,0.6506042269266943,0.21668715821154164,0.7339272088442497,0.9499217495796785,0.08881750602659015,0.9545056867891514,0.6360838994354908,0.6944055706221297,1143,109,384,8,,,,,,,alpha=0.636,,6.11
mis~B|fakeddit|q0.1,1,ac_self|r4,0.29685789753700764,0.30564920177748883,0.2596574248798273,0.4483333333333333,0.44680851063829785,0.43119266055045874,0.6020265114545809,0.3380414396567161,0.8064610579738436,0.823011850234028,0.18312456250565082,0.7331583552055994,0.5713786468842986,0.6019694955489981,1143,109,285,8,,,,,,,alpha=0.571,,2.5
mis~B|fakeddit|q0.1,1,ac_self|r16,0.7534552828112115,0.3440161566008109,0.6995776202664952,0.755,0.753384912959381,0.6788990825688074,0.7406171809841534,0.8861712839261098,0.5659947119053113,0.5384552075182673,0.2948835305497811,0.20647419072615922,0.4097722549595661,0.37110322137080876,1143,109,71,8,,,,,,,alpha=0.410,,0.59
mis~B|fakeddit|q0.1,1,ac_self|r64,0.7656840584872486,0.3521672962401902,0.7738906675374946,0.7891666666666667,0.7785299806576402,0.8073394495412844,0.7746881266303479,1.0471054241927202,0.5682927262080102,0.3952257702548467,0.3606109197802974,0.1268591426071741,0.35657460717256306,0.29510658167509035,1143,109,17,8,,,,,,,alpha=0.357,,0.45
mis~B|fakeddit|q0.1,1,ac_fixed|r2,0.2154656082584946,0.36700705747453205,0.16589854283081604,0.5058333333333334,0.504835589941973,0.5229357798165137,0.6506042269266943,0.21668715821154164,0.7339272088442497,0.9499217495796785,0.08881750602659015,0.9545056867891514,0.5713786468842986,0.6944055706221297,1143,109,384,8,,,,,,,alpha=0.571,,5.64
mis~B|fakeddit|q0.1,1,ac_fixed|r4,0.29685789753700764,0.30564920177748883,0.2596574248798273,0.4483333333333333,0.44680851063829785,0.43119266055045874,0.6020265114545809,0.3380414396567161,0.8064610579738436,0.823011850234028,0.18312456250565082,0.7331583552055994,0.5713786468842986,0.6019694955489981,1143,109,285,8,,,,,,,alpha=0.571,,0.05
mis~B|fakeddit|q0.1,1,ac_fixed|r16,0.34726683193943186,0.29812176320813594,0.31465922991147854,0.49166666666666664,0.4932301740812379,0.44954128440366975,0.7406171809841534,0.8861712839261098,0.5659947119053113,0.5384552075182673,0.2948835305497811,0.20647419072615922,0.5713786468842986,0.37110322137080876,1143,109,71,8,,,,,,,alpha=0.571,,0.59
mis~B|fakeddit|q0.1,1,ac_fixed|r64,0.40992252661664885,0.3200704368260081,0.313498928603362,0.515,0.5029013539651838,0.5688073394495413,0.7746881266303479,1.0471054241927202,0.5682927262080102,0.3952257702548467,0.3606109197802974,0.1268591426071741,0.5713786468842986,0.29510658167509035,1143,109,17,8,,,,,,,alpha=0.571,,0.41
mis~B|fakeddit|q0.1,1,ref:alpha05,0.3271091318747822,0.31133043587261305,0.295781414643474,0.46166666666666667,0.4497098646034816,0.4954128440366973,,,,,,,,,,,,,,,,,,,,,2.53
mis~B|fakeddit|q0.1,1,ref:concat05,0.430549156011536,0.3472886760963428,0.3254918045924078,0.6016666666666667,0.6063829787234043,0.46788990825688076,,,,,,,,,,,,,,,,,,,,,2.78
mis~B|fakeddit|q0.1,1,ref:spectral,0.6624154784973582,0.3990768776961036,0.7969051934191547,0.8916666666666667,0.8955512572533849,0.8715596330275229,,,,,,,,,,,,,,,,,,,,,0.33
mis~B|fakeddit|q0.1,1,ref:kmeans_content,0.08661810186229424,0.11846102802532525,0.2806469555219341,0.4275,0.4584139264990329,0.25688073394495414,,,,,,,,,,,,,,,,,,,,,0.7
mis~B|fakeddit|q0.1,1,ref:louvain,0.6685839387881221,0.4511259251670453,0.8949522173875257,0.85,0.8471953578336557,0.8532110091743119,,,,,,,,,,,,,,,,,,,,,0.28
mis~B|fakeddit|q0.1,1,ref:structure_only,0.8325951496888002,0.4385062412247245,0.9095704366543513,0.9625,0.965183752417795,0.9357798165137615,,,,,,,,,,,,,,,,,,,,,0.11
mis~B|fakeddit|q0.1,3,nf|r2|c4,0.03107631228588592,0.08114483998846678,0.17859930000305574,0.3175,0.30614203454894434,0.24752475247524752,0.6045020049029854,0.23047058268803922,0.9000589118412801,0.9506852717712537,0.10166934541804419,0.958005249343832,0.6365357852772993,0.6950511218247132,1143,101,384,4,,,,,,,,,3.16
mis~B|fakeddit|q0.1,3,nf|r2|c8,0.20065210549680246,0.3443823881153788,0.13917818391958353,0.5,0.4923224568138196,0.5841584158415841,0.6619030425115449,0.3361098669283844,0.7320081336348606,0.9564356915338041,0.055331729456907716,0.9711286089238845,0.6405822821408798,0.7008318316298282,1143,101,384,8,,,,,,,,,5.47
mis~B|fakeddit|q0.1,3,nf|r2|c16,0.2596005370244935,0.3832565770423233,0.14527310899914744,0.5008333333333334,0.4923224568138196,0.594059405940594,0.6738374413257064,0.35790869812927395,0.6544820508922293,0.9516509285351112,0.053387327507039756,0.9693788276465442,0.6390636857203849,0.6986624081719784,1143,101,384,16,,,,,,,,,11.23
mis~B|fakeddit|q0.1,3,nf|r4|c4,0.13680330123154993,0.21261085965451207,0.2283238583685397,0.4225,0.4165067178502879,0.39603960396039606,0.5925295984492884,0.29268402068828525,0.76325041333308,0.8079224724926873,0.26103179499673856,0.7287839020122485,0.5651576042691432,0.5930822918130618,1143,101,285,4,,,,,,,,,1.89
mis~B|fakeddit|q0.1,3,nf|r4|c8,0.36138092895960905,0.31143942398117175,0.262717763671629,0.495,0.4952015355086372,0.44554455445544555,0.6281807643336309,0.38784016824191847,0.7624522529028335,0.8229899496417318,0.16925097148978266,0.7252843394575678,0.5695284114430665,0.5993263020615236,1143,101,285,8,,,,,,,,,2.69
mis~B|fakeddit|q0.1,3,nf|r4|c16,0.25524146606893716,0.30459931729239786,0.1741544254165003,0.48,0.4750479846449136,0.48514851485148514,0.6272875848045457,0.3531027255685151,0.6935444024248874,0.817150582354982,0.13990712845632763,0.6902887139107612,0.5666802945100373,0.5952575635857676,1143,101,285,16,,,,,,,,,4.69
mis~B|fakeddit|q0.1,3,nf|r8|c4,0.316079911857001,0.2521320494151708,0.26061194202041377,0.4325,0.42130518234165065,0.39603960396039606,0.7038729784686721,0.6993046611862405,0.654596073810836,0.6487554497120983,0.3624600933248073,0.4776902887139108,0.4864990475375019,0.48071292505357427,1143,101,142,4,,,,,,,,,0.91
mis~B|fakeddit|q0.1,3,nf|r8|c8,0.41164795353004235,0.2999302962804321,0.39657507093731426,0.5583333333333333,0.5441458733205374,0.6435643564356436,0.7113414796374071,0.749574919587691,0.6318675053685792,0.6635383649498032,0.23305767919391987,0.3350831146106737,0.47198186169380835,0.4599740881340119,1143,101,142,8,,,,,,,,,0.98
mis~B|fakeddit|q0.1,3,nf|r8|c16,0.4798981516961429,0.31529335459970553,0.4829925594813294,0.6133333333333333,0.6170825335892515,0.5346534653465347,0.7186959578875355,0.7747918641350391,0.6508048117671652,0.6362343719491506,0.1852992321196258,0.19247594050743658,0.44744439950907416,0.4249205707272488,1143,101,142,16,,,,,,,,,1.33
mis~B|fakeddit|q0.1,3,nf|r16|c4,0.5893027009482793,0.2816996565732685,0.6521511347780331,0.6666666666666666,0.654510556621881,0.6435643564356436,0.7859504760456852,1.1090480190924514,0.513663746413029,0.5588308719758428,0.40351291651004845,0.35170603674540685,0.4465677496628242,0.4236682138040345,1143,101,71,4,,,,,,,,,0.62
mis~B|fakeddit|q0.1,3,nf|r16|c8,0.6342531471847327,0.3344178802647727,0.5330410514649874,0.6841666666666667,0.6717850287907869,0.693069306930693,0.796858668592387,1.1562402594396448,0.498660230706372,0.5370524342005579,0.2999091868556956,0.20384951881014873,0.41066853505327156,0.3723836215046737,1143,101,71,8,,,,,,,,,0.62
mis~B|fakeddit|q0.1,3,nf|r16|c16,0.6691475963368985,0.3546731245096499,0.6891399949408525,0.7508333333333334,0.744721689059501,0.7128712871287128,0.7742821307082723,1.0422356888600477,0.5440223484920469,0.4991042785730258,0.23414066699863206,0.08661417322834646,0.3740512594073176,0.3200732277247395,1143,101,71,16,,,,,,,,,0.75
