exp,dataset,variant,seed,cond,metric,value
B,amazon,robust,1,all,n_nodes,146
B,amazon,robust,1,all,no_content,1
_,amazon,robust,1,core|amazon|robust|1,_done,0.08
A,amazon,robust,2,nbr,n_rules,4.0
A,amazon,robust,2,nbr,coverage,0.9863013698630136
A,amazon,robust,2,nbr,fidelity,0.9863013698630136
A,amazon,robust,2,nbr,precision_covered,1.0
A,amazon,robust,2,nbr,majority,0.3561643835616438
A,amazon,robust,2,nbr,fidelity_with_fallback,0.9863013698630136
A,amazon,robust,2,old,fidelity,0.3561643835616438
A,amazon,robust,2,old,n_rules,1.0
A,amazon,robust,2,curve|r1,fidelity,0.3561643835616438
A,amazon,robust,2,curve|r1,coverage,0.363013698630137
A,amazon,robust,2,curve|r2,fidelity,0.6438356164383562
A,amazon,robust,2,curve|r2,coverage,0.6506849315068494
A,amazon,robust,2,curve|r3,fidelity,0.8698630136986302
A,amazon,robust,2,curve|r3,coverage,0.8698630136986302
A,amazon,robust,2,curve|r4,fidelity,0.9863013698630136
A,amazon,robust,2,curve|r4,coverage,0.9863013698630136
A,amazon,robust,2,tree|L2,train,0.6438356164383562
A,amazon,robust,2,tree|L2,cv,0.63816091954023
A,amazon,robust,2,tree|L3,train,0.8767123287671232
A,amazon,robust,2,tree|L3,cv,0.8632183908045977
A,amazon,robust,2,tree|L4,train,1.0
A,amazon,robust,2,tree|L4,cv,0.9864367816091955
A,amazon,robust,2,tree|L6,train,1.0
A,amazon,robust,2,tree|L6,cv,0.9864367816091955
A,amazon,robust,2,tree|L8,train,1.0
A,amazon,robust,2,tree|L8,cv,0.9864367816091955
A,amazon,robust,2,tree|L12,train,1.0
A,amazon,robust,2,tree|L12,cv,0.9864367816091955
A,amazon,robust,2,tree|L16,train,1.0
A,amazon,robust,2,tree|L16,cv,0.9864367816091955
A,amazon,robust,2,tree|L24,train,1.0
A,amazon,robust,2,tree|L24,cv,0.9864367816091955
B,amazon,robust,2,all,n_with_content,0
B,amazon,robust,2,all,n_nodes,146
B,amazon,robust,2,all,no_content,1
_,amazon,robust,2,core|amazon|robust|2,_done,0.09
A,amazon,robust,3,nbr,n_rules,4.0
A,amazon,robust,3,nbr,coverage,0.9863013698630136
A,amazon,robust,3,nbr,fidelity,0.9863013698630136
A,amazon,robust,3,nbr,precision_covered,1.0
A,amazon,robust,3,nbr,majority,0.3561643835616438
A,amazon,robust,3,nbr,fidelity_with_fallback,0.9863013698630136
A,amazon,robust,3,old,fidelity,0.3561643835616438
A,amazon,robust,3,old,n_rules,1.0
A,amazon,robust,3,curve|r1,fidelity,0.3561643835616438
A,amazon,robust,3,curve|r1,coverage,0.363013698630137
A,amazon,robust,3,curve|r2,fidelity,0.6438356164383562
A,amazon,robust,3,curve|r2,coverage,0.6506849315068494
A,amazon,robust,3,curve|r3,fidelity,0.8698630136986302
A,amazon,robust,3,curve|r3,coverage,0.8698630136986302
A,amazon,robust,3,curve|r4,fidelity,0.9863013698630136
A,amazon,robust,3,curve|r4,coverage,0.9863013698630136
A,amazon,robust,3,tree|L2,train,0.6438356164383562
A,amazon,robust,3,tree|L2,cv,0.6377011494252873
A,amazon,robust,3,tree|L3,train,0.8767123287671232
A,amazon,robust,3,tree|L3,cv,0.863448275862069
A,amazon,robust,3,tree|L4,train,1.0
A,amazon,robust,3,tree|L4,cv,0.9864367816091955
A,amazon,robust,3,tree|L6,train,1.0
A,amazon,robust,3,tree|L6,cv,0.9864367816091955
A,amazon,robust,3,tree|L8,train,1.0
A,amazon,robust,3,tree|L8,cv,0.9864367816091955
A,amazon,robust,3,tree|L12,train,1.0
A,amazon,robust,3,tree|L12,cv,0.9864367816091955
A,amazon,robust,3,tree|L16,train,1.0
A,amazon,robust,3,tree|L16,cv,0.9864367816091955
A,amazon,robust,3,tree|L24,train,1.0
A,amazon,robust,3,tree|L24,cv,0.9864367816091955
B,amazon,robust,3,all,n_with_content,0
B,amazon,robust,3,all,n_nodes,146
B,amazon,robust,3,all,no_content,1
_,amazon,robust,3,core|amazon|robust|3,_done,0.08
A,amazon,robust,4,nbr,n_rules,4.0
A,amazon,robust,4,nbr,coverage,0.9863013698630136
A,amazon,robust,4,nbr,fidelity,0.9863013698630136
A,amazon,robust,4,nbr,precision_covered,1.0
A,amazon,robust,4,nbr,majority,0.3561643835616438
A,amazon,robust,4,nbr,fidelity_with_fallback,0.9863013698630136
A,amazon,robust,4,old,fidelity,0.3561643835616438
A,amazon,robust,4,old,n_rules,1.0
A,amazon,robust,4,curve|r1,fidelity,0.3561643835616438
A,amazon,robust,4,curve|r1,coverage,0.363013698630137
A,amazon,robust,4,curve|r2,fidelity,0.6438356164383562
A,amazon,robust,4,curve|r2,coverage,0.6506849315068494
A,amazon,robust,4,curve|r3,fidelity,0.8698630136986302
A,amazon,robust,4,curve|r3,coverage,0.8698630136986302
A,amazon,robust,4,curve|r4,fidelity,0.9863013698630136
A,amazon,robust,4,curve|r4,coverage,0.9863013698630136
A,amazon,robust,4,tree|L2,train,0.6438356164383562
A,amazon,robust,4,tree|L2,cv,0.5740229885057471
A,amazon,robust,4,tree|L3,train,0.8767123287671232
A,amazon,robust,4,tree|L3,cv,0.862758620689655
A,amazon,robust,4,tree|L4,train,1.0
A,amazon,robust,4,tree|L4,cv,0.9864367816091955
A,amazon,robust,4,tree|L6,train,1.0
A,amazon,robust,4,tree|L6,cv,0.9864367816091955
A,amazon,robust,4,tree|L8,train,1.0
A,amazon,robust,4,tree|L8,cv,0.9864367816091955
A,amazon,robust,4,tree|L12,train,1.0
A,amazon,robust,4,tree|L12,cv,0.9864367816091955
A,amazon,robust,4,tree|L16,train,1.0
A,amazon,robust,4,tree|L16,cv,0.9864367816091955
A,amazon,robust,4,tree|L24,train,1.0
A,amazon,robust,4,tree|L24,cv,0.9864367816091955
B,amazon,robust,4,all,n_with_content,0
B,amazon,robust,4,all,n_nodes,146
B,amazon,robust,4,all,no_content,1
_,amazon,robust,4,core|amazon|robust|4,_done,0.08
D,crisismmd,default,0,p0.6|both,n_nodes,116
D,crisismmd,default,0,p0.6|both,text_consistency,1.0
D,crisismmd,default,0,p0.6|both,mean_content_sensitivity,0.3430535824396351
D,crisismmd,default,0,p0.6|both,mean_structure_sensitivity,0.4251388083015241
D,crisismmd,default,0,p0.6|both,flip_content,0.008620689655172414
D,crisismmd,default,0,p0.6|both,content_sens_zero,0.0
D,crisismmd,default,0,p0.6|text_only,n_nodes,197
D,crisismmd,default,0,p0.6|text_only,text_consistency,1.0
D,crisismmd,default,0,p0.6|text_only,mean_content_sensitivity,0.0014874188217423778
D,crisismmd,default,0,p0.6|text_only,mean_structure_sensitivity,0.7882239688295691
D,crisismmd,default,0,p0.6|text_only,flip_content,0.0
D,crisismmd,default,0,p0.6|text_only,content_sens_zero,0.0
D,crisismmd,default,0,p0.6|image_only,n_nodes,168
D,crisismmd,default,0,p0.6|image_only,text_consistency,1.0
D,crisismmd,default,0,p0.6|image_only,mean_content_sensitivity,0.0005303452088435819
D,crisismmd,default,0,p0.6|image_only,mean_structure_sensitivity,0.7418999508734594
D,crisismmd,default,0,p0.6|image_only,flip_content,0.0
D,crisismmd,default,0,p0.6|image_only,content_sens_zero,0.0
D,crisismmd,default,0,p0.6|none,n_nodes,319
D,crisismmd,default,0,p0.6|none,text_consistency,1.0
D,crisismmd,default,0,p0.6|none,mean_content_sensitivity,9.05575456810861e-17
D,crisismmd,default,0,p0.6|none,mean_structure_sensitivity,0.7716015300567524
D,crisismmd,default,0,p0.6|none,flip_content,0.0
D,crisismmd,default,0,p0.6|none,content_sens_zero,1.0
D,crisismmd,default,0,p0.6,text_consistency_all,1.0
_,crisismmd,default,0,e4|crisismmd|default|p0.6|0,_done,4.88
D,crisismmd,default,0,p0.2|both,n_nodes,515
D,crisismmd,default,0,p0.2|both,text_consistency,1.0
D,crisismmd,default,0,p0.2|both,mean_content_sensitivity,0.345281388182358
D,crisismmd,default,0,p0.2|both,mean_structure_sensitivity,0.2604278700856294
D,crisismmd,default,0,p0.2|both,flip_content,0.04271844660194175
D,crisismmd,default,0,p0.2|both,content_sens_zero,0.0
D,crisismmd,default,0,p0.2|text_only,n_nodes,110
D,crisismmd,default,0,p0.2|text_only,text_consistency,1.0
D,crisismmd,default,0,p0.2|text_only,mean_content_sensitivity,0.0029279765339787593
D,crisismmd,default,0,p0.2|text_only,mean_structure_sensitivity,0.7098901268462273
D,crisismmd,default,0,p0.2|text_only,flip_content,0.0
D,crisismmd,default,0,p0.2|text_only,content_sens_zero,0.0
D,crisismmd,default,0,p0.2|image_only,n_nodes,137
D,crisismmd,default,0,p0.2|image_only,text_consistency,1.0
D,crisismmd,default,0,p0.2|image_only,mean_content_sensitivity,0.001653048993885232
D,crisismmd,default,0,p0.2|image_only,mean_structure_sensitivity,0.6459085591868954
D,crisismmd,default,0,p0.2|image_only,flip_content,0.0072992700729927005
D,crisismmd,default,0,p0.2|image_only,content_sens_zero,0.0
D,crisismmd,default,0,p0.2|none,n_nodes,38
D,crisismmd,default,0,p0.2|none,text_consistency,1.0
D,crisismmd,default,0,p0.2|none,mean_content_sensitivity,1.4588225547153643e-16
D,crisismmd,default,0,p0.2|none,mean_structure_sensitivity,0.5595004763599963
D,crisismmd,default,0,p0.2|none,flip_content,0.0
D,crisismmd,default,0,p0.2|none,content_sens_zero,1.0
D,crisismmd,default,0,p0.2,text_consistency_all,1.0
_,crisismmd,default,0,e4|crisismmd|default|p0.2|0,_done,4.98
D,crisismmd,default,1,p0.2|both,n_nodes,520
D,crisismmd,default,1,p0.2|both,text_consistency,1.0
D,crisismmd,default,1,p0.2|both,mean_content_sensitivity,0.3419601418014947
D,crisismmd,default,1,p0.2|both,mean_structure_sensitivity,0.2466439978727761
D,crisismmd,default,1,p0.2|both,flip_content,0.021153846153846155
D,crisismmd,default,1,p0.2|both,content_sens_zero,0.0
D,crisismmd,default,1,p0.2|text_only,n_nodes,133
D,crisismmd,default,1,p0.2|text_only,text_consistency,1.0
D,crisismmd,default,1,p0.2|text_only,mean_content_sensitivity,0.0022521450168606237
D,crisismmd,default,1,p0.2|text_only,mean_structure_sensitivity,0.6920615013973012
D,crisismmd,default,1,p0.2|text_only,flip_content,0.022556390977443608
D,crisismmd,default,1,p0.2|text_only,content_sens_zero,0.0
D,crisismmd,default,1,p0.2|image_only,n_nodes,118
D,crisismmd,default,1,p0.2|image_only,text_consistency,1.0
D,crisismmd,default,1,p0.2|image_only,mean_content_sensitivity,0.001566784159285423
D,crisismmd,default,1,p0.2|image_only,mean_structure_sensitivity,0.6780940271456007
D,crisismmd,default,1,p0.2|image_only,flip_content,0.0
D,crisismmd,default,1,p0.2|image_only,content_sens_zero,0.0
D,crisismmd,default,1,p0.2|none,n_nodes,29
D,crisismmd,default,1,p0.2|none,text_consistency,1.0
D,crisismmd,default,1,p0.2|none,mean_content_sensitivity,2.0123726978376207e-16
D,crisismmd,default,1,p0.2|none,mean_structure_sensitivity,0.7360966609150771
D,crisismmd,default,1,p0.2|none,flip_content,0.0
D,crisismmd,default,1,p0.2|none,content_sens_zero,1.0
D,crisismmd,default,1,p0.2,text_consistency_all,1.0
_,crisismmd,default,1,e4|crisismmd|default|p0.2|1,_done,4.97
D,crisismmd,default,2,p0.2|both,n_nodes,504
D,crisismmd,default,2,p0.2|both,text_consistency,1.0
D,crisismmd,default,2,p0.2|both,mean_content_sensitivity,0.32733508575130443
D,crisismmd,default,2,p0.2|both,mean_structure_sensitivity,0.23993729965049726
D,crisismmd,default,2,p0.2|both,flip_content,0.02976190476190476
D,crisismmd,default,2,p0.2|both,content_sens_zero,0.0
D,crisismmd,default,2,p0.2|text_only,n_nodes,132
D,crisismmd,default,2,p0.2|text_only,text_consistency,1.0
D,crisismmd,default,2,p0.2|text_only,mean_content_sensitivity,0.0023740008366309228
D,crisismmd,default,2,p0.2|text_only,mean_structure_sensitivity,0.6871752720132155
D,crisismmd,default,2,p0.2|text_only,flip_content,0.007575757575757576
D,crisismmd,default,2,p0.2|text_only,content_sens_zero,0.0
D,crisismmd,default,2,p0.2|image_only,n_nodes,133
D,crisismmd,default,2,p0.2|image_only,text_consistency,1.0
D,crisismmd,default,2,p0.2|image_only,mean_content_sensitivity,0.0012392845363069019
D,crisismmd,default,2,p0.2|image_only,mean_structure_sensitivity,0.7123615699478797
D,crisismmd,default,2,p0.2|image_only,flip_content,0.0
D,crisismmd,default,2,p0.2|image_only,content_sens_zero,0.0
D,crisismmd,default,2,p0.2|none,n_nodes,31
D,crisismmd,default,2,p0.2|none,text_consistency,1.0
D,crisismmd,default,2,p0.2|none,mean_content_sensitivity,1.6158809281669445e-16
D,crisismmd,default,2,p0.2|none,mean_structure_sensitivity,0.7770064250851715
D,crisismmd,default,2,p0.2|none,flip_content,0.0
D,crisismmd,default,2,p0.2|none,content_sens_zero,1.0
D,crisismmd,default,2,p0.2,text_consistency_all,1.0
_,crisismmd,default,2,e4|crisismmd|default|p0.2|2,_done,5.02
D,crisismmd,default,1,p0.6|both,n_nodes,115
D,crisismmd,default,1,p0.6|both,text_consistency,1.0
D,crisismmd,default,1,p0.6|both,mean_content_sensitivity,0.37387931270918967
D,crisismmd,default,1,p0.6|both,mean_structure_sensitivity,0.3874583161908622
D,crisismmd,default,1,p0.6|both,flip_content,0.0
D,crisismmd,default,1,p0.6|both,content_sens_zero,0.0
D,crisismmd,default,1,p0.6|text_only,n_nodes,192
D,crisismmd,default,1,p0.6|text_only,text_consistency,1.0
D,crisismmd,default,1,p0.6|text_only,mean_content_sensitivity,0.0013281623298192588
D,crisismmd,default,1,p0.6|text_only,mean_structure_sensitivity,0.7501443012326409
D,crisismmd,default,1,p0.6|text_only,flip_content,0.0
D,crisismmd,default,1,p0.6|text_only,content_sens_zero,0.0
D,crisismmd,default,1,p0.6|image_only,n_nodes,203
D,crisismmd,default,1,p0.6|image_only,text_consistency,1.0
D,crisismmd,default,1,p0.6|image_only,mean_content_sensitivity,0.000554293006116062
D,crisismmd,default,1,p0.6|image_only,mean_structure_sensitivity,0.7558221104306154
D,crisismmd,default,1,p0.6|image_only,flip_content,0.0
D,crisismmd,default,1,p0.6|image_only,content_sens_zero,0.0
D,crisismmd,default,1,p0.6|none,n_nodes,290
D,crisismmd,default,1,p0.6|none,text_consistency,1.0
D,crisismmd,default,1,p0.6|none,mean_content_sensitivity,9.212950712951553e-17
D,crisismmd,default,1,p0.6|none,mean_structure_sensitivity,0.7940691911786515
D,crisismmd,default,1,p0.6|none,flip_content,0.0
D,crisismmd,default,1,p0.6|none,content_sens_zero,1.0
D,crisismmd,default,1,p0.6,text_consistency_all,1.0
_,crisismmd,default,1,e4|crisismmd|default|p0.6|1,_done,4.67
D,crisismmd,default,2,p0.6|both,n_nodes,112
D,crisismmd,default,2,p0.6|both,text_consistency,1.0
D,crisismmd,default,2,p0.6|both,mean_content_sensitivity,0.34334511950842994
D,crisismmd,default,2,p0.6|both,mean_structure_sensitivity,0.3683919961721949
D,crisismmd,default,2,p0.6|both,flip_content,0.017857142857142856
D,crisismmd,default,2,p0.6|both,content_sens_zero,0.0
D,crisismmd,default,2,p0.6|text_only,n_nodes,189
D,crisismmd,default,2,p0.6|text_only,text_consistency,1.0
D,crisismmd,default,2,p0.6|text_only,mean_content_sensitivity,0.0015211120661275182
D,crisismmd,default,2,p0.6|text_only,mean_structure_sensitivity,0.7502434864498372
D,crisismmd,default,2,p0.6|text_only,flip_content,0.0
D,crisismmd,default,2,p0.6|text_only,content_sens_zero,0.0
D,crisismmd,default,2,p0.6|image_only,n_nodes,206
D,crisismmd,default,2,p0.6|image_only,text_consistency,1.0
D,crisismmd,default,2,p0.6|image_only,mean_content_sensitivity,0.0005577503250693697
D,crisismmd,default,2,p0.6|image_only,mean_structure_sensitivity,0.7748073926794161
D,crisismmd,default,2,p0.6|image_only,flip_content,0.0
D,crisismmd,default,2,p0.6|image_only,content_sens_zero,0.0
D,crisismmd,default,2,p0.6|none,n_nodes,293
D,crisismmd,default,2,p0.6|none,text_consistency,1.0
D,crisismmd,default,2,p0.6|none,mean_content_sensitivity,8.460073724817135e-17
D,crisismmd,default,2,p0.6|none,mean_structure_sensitivity,0.7987356955540865
D,crisismmd,default,2,p0.6|none,flip_content,0.0
D,crisismmd,default,2,p0.6|none,content_sens_zero,1.0
D,crisismmd,default,2,p0.6,text_consistency_all,1.0
_,crisismmd,default,2,e4|crisismmd|default|p0.6|2,_done,4.72
D,crisismmd,robust,1,p0.2|both,n_nodes,520
D,crisismmd,robust,1,p0.2|both,text_consistency,1.0
D,crisismmd,robust,1,p0.2|both,mean_content_sensitivity,0.30373064185692955
D,crisismmd,robust,1,p0.2|both,mean_structure_sensitivity,0.3001283005750748
D,crisismmd,robust,1,p0.2|both,flip_content,0.19423076923076923
D,crisismmd,robust,1,p0.2|both,content_sens_zero,0.0
D,crisismmd,robust,1,p0.2|text_only,n_nodes,133
D,crisismmd,robust,1,p0.2|text_only,text_consistency,1.0
D,crisismmd,robust,1,p0.2|text_only,mean_content_sensitivity,0.06360816185438174
D,crisismmd,robust,1,p0.2|text_only,mean_structure_sensitivity,0.6212451634678325
D,crisismmd,robust,1,p0.2|text_only,flip_content,0.05263157894736842
D,crisismmd,robust,1,p0.2|text_only,content_sens_zero,0.0
D,crisismmd,robust,1,p0.2|image_only,n_nodes,118
D,crisismmd,robust,1,p0.2|image_only,text_consistency,1.0
D,crisismmd,robust,1,p0.2|image_only,mean_content_sensitivity,0.09519586474496733
D,crisismmd,robust,1,p0.2|image_only,mean_structure_sensitivity,0.5992477295954447
D,crisismmd,robust,1,p0.2|image_only,flip_content,0.03389830508474576
D,crisismmd,robust,1,p0.2|image_only,content_sens_zero,0.0
D,crisismmd,robust,1,p0.2|none,n_nodes,29
D,crisismmd,robust,1,p0.2|none,text_consistency,1.0
D,crisismmd,robust,1,p0.2|none,mean_content_sensitivity,0.0
D,crisismmd,robust,1,p0.2|none,mean_structure_sensitivity,0.8254016894700624
D,crisismmd,robust,1,p0.2|none,flip_content,0.0
D,crisismmd,robust,1,p0.2|none,content_sens_zero,1.0
D,crisismmd,robust,1,p0.2,text_consistency_all,1.0
_,crisismmd,robust,1,e4|crisismmd|robust|p0.2|1,_done,5.08
D,crisismmd,robust,0,p0.2|both,n_nodes,515
D,crisismmd,robust,0,p0.2|both,text_consistency,1.0
D,crisismmd,robust,0,p0.2|both,mean_content_sensitivity,0.3043320764944824
D,crisismmd,robust,0,p0.2|both,mean_structure_sensitivity,0.26403217478049457
D,crisismmd,robust,0,p0.2|both,flip_content,0.062135922330097085
D,crisismmd,robust,0,p0.2|both,content_sens_zero,0.0
D,crisismmd,robust,0,p0.2|text_only,n_nodes,110
D,crisismmd,robust,0,p0.2|text_only,text_consistency,1.0
D,crisismmd,robust,0,p0.2|text_only,mean_content_sensitivity,0.061210105919187636
D,crisismmd,robust,0,p0.2|text_only,mean_structure_sensitivity,0.5958823212767247
D,crisismmd,robust,0,p0.2|text_only,flip_content,0.0
D,crisismmd,robust,0,p0.2|text_only,content_sens_zero,0.0
D,crisismmd,robust,0,p0.2|image_only,n_nodes,137
D,crisismmd,robust,0,p0.2|image_only,text_consistency,1.0
D,crisismmd,robust,0,p0.2|image_only,mean_content_sensitivity,0.09567085049201869
D,crisismmd,robust,0,p0.2|image_only,mean_structure_sensitivity,0.506579626778393
D,crisismmd,robust,0,p0.2|image_only,flip_content,0.0
D,crisismmd,robust,0,p0.2|image_only,content_sens_zero,0.0
D,crisismmd,robust,0,p0.2|none,n_nodes,38
D,crisismmd,robust,0,p0.2|none,text_consistency,1.0
D,crisismmd,robust,0,p0.2|none,mean_content_sensitivity,0.0
D,crisismmd,robust,0,p0.2|none,mean_structure_sensitivity,0.5428963344562395
D,crisismmd,robust,0,p0.2|none,flip_content,0.0
D,crisismmd,robust,0,p0.2|none,content_sens_zero,1.0
D,crisismmd,robust,0,p0.2,text_consistency_all,1.0
_,crisismmd,robust,0,e4|crisismmd|robust|p0.2|0,_done,5.48
D,crisismmd,robust,0,p0.6|both,n_nodes,116
D,crisismmd,robust,0,p0.6|both,text_consistency,1.0
D,crisismmd,robust,0,p0.6|both,mean_content_sensitivity,0.3628254636268726
D,crisismmd,robust,0,p0.6|both,mean_structure_sensitivity,0.3891699680452698
D,crisismmd,robust,0,p0.6|both,flip_content,0.02586206896551724
D,crisismmd,robust,0,p0.6|both,content_sens_zero,0.0
D,crisismmd,robust,0,p0.6|text_only,n_nodes,197
D,crisismmd,robust,0,p0.6|text_only,text_consistency,1.0
D,crisismmd,robust,0,p0.6|text_only,mean_content_sensitivity,0.07586934728246524
D,crisismmd,robust,0,p0.6|text_only,mean_structure_sensitivity,0.6965724020296943
D,crisismmd,robust,0,p0.6|text_only,flip_content,0.0
D,crisismmd,robust,0,p0.6|text_only,content_sens_zero,0.0
D,crisismmd,robust,0,p0.6|image_only,n_nodes,168
D,crisismmd,robust,0,p0.6|image_only,text_consistency,1.0
D,crisismmd,robust,0,p0.6|image_only,mean_content_sensitivity,0.09400213981669903
D,crisismmd,robust,0,p0.6|image_only,mean_structure_sensitivity,0.6427520473994631
D,crisismmd,robust,0,p0.6|image_only,flip_content,0.005952380952380952
D,crisismmd,robust,0,p0.6|image_only,content_sens_zero,0.0
D,crisismmd,robust,0,p0.6|none,n_nodes,319
D,crisismmd,robust,0,p0.6|none,text_consistency,1.0
D,crisismmd,robust,0,p0.6|none,mean_content_sensitivity,0.0
D,crisismmd,robust,0,p0.6|none,mean_structure_sensitivity,0.7926974395875662
D,crisismmd,robust,0,p0.6|none,flip_content,0.0
D,crisismmd,robust,0,p0.6|none,content_sens_zero,1.0
D,crisismmd,robust,0,p0.6,text_consistency_all,1.0
_,crisismmd,robust,0,e4|crisismmd|robust|p0.6|0,_done,4.78
D,crisismmd,robust,2,p0.2|both,n_nodes,504
D,crisismmd,robust,2,p0.2|both,text_consistency,1.0
D,crisismmd,robust,2,p0.2|both,mean_content_sensitivity,0.3077265353533542
D,crisismmd,robust,2,p0.2|both,mean_structure_sensitivity,0.28157642576849634
D,crisismmd,robust,2,p0.2|both,flip_content,0.19642857142857142
D,crisismmd,robust,2,p0.2|both,content_sens_zero,0.0
D,crisismmd,robust,2,p0.2|text_only,n_nodes,132
D,crisismmd,robust,2,p0.2|text_only,text_consistency,1.0
D,crisismmd,robust,2,p0.2|text_only,mean_content_sensitivity,0.06876302504470044
D,crisismmd,robust,2,p0.2|text_only,mean_structure_sensitivity,0.6141760031108593
D,crisismmd,robust,2,p0.2|text_only,flip_content,0.03787878787878788
D,crisismmd,robust,2,p0.2|text_only,content_sens_zero,0.0
D,crisismmd,robust,2,p0.2|image_only,n_nodes,133
D,crisismmd,robust,2,p0.2|image_only,text_consistency,1.0
D,crisismmd,robust,2,p0.2|image_only,mean_content_sensitivity,0.09788155808273935
D,crisismmd,robust,2,p0.2|image_only,mean_structure_sensitivity,0.6245547024552899
D,crisismmd,robust,2,p0.2|image_only,flip_content,0.007518796992481203
D,crisismmd,robust,2,p0.2|image_only,content_sens_zero,0.0
D,crisismmd,robust,2,p0.2|none,n_nodes,31
D,crisismmd,robust,2,p0.2|none,text_consistency,1.0
D,crisismmd,robust,2,p0.2|none,mean_content_sensitivity,0.0
D,crisismmd,robust,2,p0.2|none,mean_structure_sensitivity,0.8743040457032116
D,crisismmd,robust,2,p0.2|none,flip_content,0.0
D,crisismmd,robust,2,p0.2|none,content_sens_zero,1.0
D,crisismmd,robust,2,p0.2,text_consistency_all,1.0
_,crisismmd,robust,2,e4|crisismmd|robust|p0.2|2,_done,4.92
D,crisismmd,robust,1,p0.6|both,n_nodes,115
D,crisismmd,robust,1,p0.6|both,text_consistency,1.0
D,crisismmd,robust,1,p0.6|both,mean_content_sensitivity,0.3828818722759729
D,crisismmd,robust,1,p0.6|both,mean_structure_sensitivity,0.35357599677345175
D,crisismmd,robust,1,p0.6|both,flip_content,0.017391304347826087
D,crisismmd,robust,1,p0.6|both,content_sens_zero,0.0
D,crisismmd,robust,1,p0.6|text_only,n_nodes,192
D,crisismmd,robust,1,p0.6|text_only,text_consistency,1.0
D,crisismmd,robust,1,p0.6|text_only,mean_content_sensitivity,0.08187516322291821
D,crisismmd,robust,1,p0.6|text_only,mean_structure_sensitivity,0.6634705660370052
D,crisismmd,robust,1,p0.6|text_only,flip_content,0.010416666666666666
D,crisismmd,robust,1,p0.6|text_only,content_sens_zero,0.0
D,crisismmd,robust,1,p0.6|image_only,n_nodes,203
D,crisismmd,robust,1,p0.6|image_only,text_consistency,1.0
D,crisismmd,robust,1,p0.6|image_only,mean_content_sensitivity,0.0889641142842684
D,crisismmd,robust,1,p0.6|image_only,mean_structure_sensitivity,0.6667402260582351
D,crisismmd,robust,1,p0.6|image_only,flip_content,0.009852216748768473
D,crisismmd,robust,1,p0.6|image_only,content_sens_zero,0.0
D,crisismmd,robust,1,p0.6|none,n_nodes,290
D,crisismmd,robust,1,p0.6|none,text_consistency,1.0
D,crisismmd,robust,1,p0.6|none,mean_content_sensitivity,0.0
D,crisismmd,robust,1,p0.6|none,mean_structure_sensitivity,0.8546962960991787
D,crisismmd,robust,1,p0.6|none,flip_content,0.0
D,crisismmd,robust,1,p0.6|none,content_sens_zero,1.0
D,crisismmd,robust,1,p0.6,text_consistency_all,1.0
_,crisismmd,robust,1,e4|crisismmd|robust|p0.6|1,_done,4.7
D,crisismmd,robust,2,p0.6|both,n_nodes,112
D,crisismmd,robust,2,p0.6|both,text_consistency,1.0
D,crisismmd,robust,2,p0.6|both,mean_content_sensitivity,0.3558876096492868
D,crisismmd,robust,2,p0.6|both,mean_structure_sensitivity,0.3317061513165882
D,crisismmd,robust,2,p0.6|both,flip_content,0.017857142857142856
D,crisismmd,robust,2,p0.6|both,content_sens_zero,0.0
D,crisismmd,robust,2,p0.6|text_only,n_nodes,189
D,crisismmd,robust,2,p0.6|text_only,text_consistency,1.0
D,crisismmd,robust,2,p0.6|text_only,mean_content_sensitivity,0.08353922062859728
D,crisismmd,robust,2,p0.6|text_only,mean_structure_sensitivity,0.6621260894956384
D,crisismmd,robust,2,p0.6|text_only,flip_content,0.015873015873015872
D,crisismmd,robust,2,p0.6|text_only,content_sens_zero,0.0
D,crisismmd,robust,2,p0.6|image_only,n_nodes,206
D,crisismmd,robust,2,p0.6|image_only,text_consistency,1.0
D,crisismmd,robust,2,p0.6|image_only,mean_content_sensitivity,0.08699242875675905
D,crisismmd,robust,2,p0.6|image_only,mean_structure_sensitivity,0.6878468193776627
D,crisismmd,robust,2,p0.6|image_only,flip_content,0.0048543689320388345
D,crisismmd,robust,2,p0.6|image_only,content_sens_zero,0.0
D,crisismmd,robust,2,p0.6|none,n_nodes,293
D,crisismmd,robust,2,p0.6|none,text_consistency,1.0
D,crisismmd,robust,2,p0.6|none,mean_content_sensitivity,0.0
D,crisismmd,robust,2,p0.6|none,mean_structure_sensitivity,0.853703925751257
D,crisismmd,robust,2,p0.6|none,flip_content,0.0
D,crisismmd,robust,2,p0.6|none,content_sens_zero,1.0
D,crisismmd,robust,2,p0.6,text_consistency_all,1.0
_,crisismmd,robust,2,e4|crisismmd|robust|p0.6|2,_done,5.0
D,fakeddit_real_lcc,default,0,p0.2|both,n_nodes,380
D,fakeddit_real_lcc,default,0,p0.2|both,text_consistency,1.0
D,fakeddit_real_lcc,default,0,p0.2|both,mean_content_sensitivity,0.34298928245153304
D,fakeddit_real_lcc,default,0,p0.2|both,mean_structure_sensitivity,0.3733290496447202
D,fakeddit_real_lcc,default,0,p0.2|both,flip_content,0.02894736842105263
D,fakeddit_real_lcc,default,0,p0.2|both,content_sens_zero,0.0
D,fakeddit_real_lcc,default,0,p0.2|text_only,n_nodes,89
D,fakeddit_real_lcc,default,0,p0.2|text_only,text_consistency,1.0
