method,dataset,seed,k_used,modularity,onmi,onmi_hard,ari,f1,extra,error,secs
diag,fakeddit@r1.0,0,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.25833333333333336, ""min_cluster_frac"": 0.035, ""n_empty"": 0, ""sizes_top3"": [310, 215, 166], ""umax_mean"": 0.10000812378738914, ""umax_q10"": 0.10000413024163884, ""umax_q90"": 0.10001305925493459, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.25833333333333336, ""pred_comm_frac_med"": 0.07541666666666666, ""fcm_obj"": 361.80938564472046, ""fcm_iters"": 11, ""center_min_dist"": 3.2420070304051864e-05, ""center_mean_dist"": 6.627750508843698e-05, ""within_rms"": 0.9764285024853654, ""center_sep_ratio"": 3.320270784957404e-05, ""alpha_mean"": 0.5795769030158964, ""conf_mean"": 0.6136812900227092, ""frac_both"": 0.9525, ""var_content_w"": 0.5330536929435283, ""var_struct_w"": 0.4203977490920315, ""var_share_content"": 0.5590779660524008, ""pdist_content_w"": 1.0144763155554153, ""pdist_struct_w"": 0.8963140696149184, ""cca_dim"": 8, ""eta2_content_w"": 0.152801792763522, ""eta2_struct_w"": 0.007040871208780908, ""eta2_fused"": 0.08853259076161457, ""eta2_content_raw"": 0.1530747234888604, ""eta2_struct_raw"": 0.0071774577084898145}",,2.17
diag,fakeddit@r1.0,1,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.3641666666666667, ""min_cluster_frac"": 0.0, ""n_empty"": 1, ""sizes_top3"": [437, 278, 207], ""umax_mean"": 0.10000514200744562, ""umax_q10"": 0.10000183437686383, ""umax_q90"": 0.10000934868363688, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.3641666666666667, ""pred_comm_frac_med"": 0.05333333333333333, ""fcm_obj"": 361.8570510592424, ""fcm_iters"": 12, ""center_min_dist"": 1.0192631094543078e-05, ""center_mean_dist"": 3.5500262760783776e-05, ""within_rms"": 0.9765001435401105, ""center_sep_ratio"": 1.0437920733509826e-05, ""alpha_mean"": 0.5813879962783927, ""conf_mean"": 0.6162685661119895, ""frac_both"": 0.9525, ""var_content_w"": 0.5350085086777767, ""var_struct_w"": 0.4185685468188113, ""var_share_content"": 0.5610543013732675, ""pdist_content_w"": 1.0249263411187959, ""pdist_struct_w"": 0.8872679042328258, ""cca_dim"": 8, ""eta2_content_w"": 0.1427680285089579, ""eta2_struct_w"": 0.005828400430824742, ""eta2_fused"": 0.08265896779259742, ""eta2_content_raw"": 0.1430631816113034, ""eta2_struct_raw"": 0.006278225654373475}",,2.2
rem:raw_pca,crisismmd,0,7,0.4569960381671721,0.7124238633078581,0.5975346219079385,0.8595286778617799,0.7028994354397889,,,0.91
rem:raw_pca,crisismmd,1,7,0.513368053253071,0.6726786660698659,0.6094759288234318,0.9436109858038066,0.7624665509287908,,,0.84
var:default,crisismmd,2,7,0.5122659845460196,0.6076187149920035,0.5211967277007523,0.9214595494038412,0.7379396383562477,,,1.14
rem:raw_pca,crisismmd,2,7,0.5228408780887847,0.5622129498630708,0.6111031741435335,0.9215909641980518,0.6891747691105274,,,1.12
rem:std_blocks,crisismmd,1,7,0.4680582065649608,0.3223049373233242,0.3223049373233242,0.6077651219538476,0.3926650421708455,,,0.94
rem:std_blocks,crisismmd,0,7,0.4689459237033926,0.3807849278300586,0.3807849278300586,0.6115339305612025,0.39057837930952394,,,1.03
rem:std_blocks,crisismmd,2,7,0.5122262812887501,0.5733469934892821,0.5610007998974018,0.9195930899495884,0.718831162308325,,,0.91
rem:raw_pca+std,crisismmd,0,7,0.4569960381671721,0.7124238633078581,0.5975346219079385,0.8595286778617799,0.7028994354397889,,,0.94
rem:raw_pca+std,crisismmd,1,7,0.513757387828571,0.6726786660698659,0.6139961374798286,0.9445021363540527,0.7624665509287908,,,1.0
ceil:content_cca,crisismmd,0,7,0.05179183226599624,0.08781638440679673,0.08781638440679673,0.11804062639621575,0.29661950387569586,,,0.92
rem:raw_pca+std,crisismmd,2,7,0.5228408780887847,0.5622129498630708,0.6111031741435335,0.9215909641980518,0.6885190851501963,,,0.95
ceil:content_cca,crisismmd,1,7,0.06002308311397875,0.09782075577654326,0.09782075577654326,0.14929791951455135,0.3557372417722349,,,0.98
ceil:content_cca,crisismmd,2,7,0.05960473461970492,0.11610208605532057,0.11714693602609305,0.11411552817482695,0.2812564416482237,,,0.97
ceil:content_cca_weighted,crisismmd,0,7,0.056727566331319854,0.12235280865371578,0.12235280865371578,0.10702779922861487,0.2549566249231949,,,0.98
ceil:content_cca_weighted,crisismmd,1,7,0.029832270263628356,0.0410472061266095,0.0410472061266095,0.04081587102707253,0.11088068895037609,,,1.0
ceil:raw_text,crisismmd,0,7,0.19453629628687522,0.14553727255306037,0.14553727255306037,0.2842479130148331,0.3788584618614855,,,0.19
ceil:raw_text,crisismmd,1,7,0.1315770338788438,0.1473022910099231,0.1473022910099231,0.19623250985091392,0.2831476565829228,,,0.17
ceil:raw_text,crisismmd,2,7,0.17567814857812344,0.24646697502270887,0.24646697502270887,0.3021688886666204,0.38214764517052513,,,0.16
ceil:content_cca_weighted,crisismmd,2,7,0.025784859972385117,0.03464250854418238,0.03464250854418238,0.035197248200455604,0.12215363622240974,,,0.92
ceil:raw_concat_pca16,crisismmd,0,7,0.020353483663783083,0.004233386407907158,0.004233386407907158,0.005367645184435462,0.11079683682902776,,,0.14
ceil:raw_concat_pca16,crisismmd,1,7,0.020355742858611903,0.0037219124066608655,0.0037219124066608655,0.005370220138383213,0.1108863463170335,,,0.09
ceil:raw_image,crisismmd,0,7,0.010903627308829112,0.0023663540498439772,0.0023663540498439772,0.005571432587442662,0.11417821847878684,,,0.31
ceil:raw_image,crisismmd,1,7,0.010870471532869111,0.0023663540498439772,0.0023663540498439772,0.0036229997770640867,0.10563607783472727,,,0.31
ceil:raw_image,crisismmd,2,7,0.01086061893319894,0.002240002611341496,0.002240002611341496,0.0051530547443803245,0.11381874004680277,,,0.33
ceil:structure,crisismmd,0,7,0.4831182712339944,0.5992508767181561,0.5730907978467485,0.8282175740700799,0.7111104559420166,,,0.08
ceil:raw_concat_pca16,crisismmd,2,7,0.020353483663783083,0.004233386407907158,0.004233386407907158,0.005367645184435462,0.11079683682902776,,,0.09
ceil:structure,crisismmd,2,7,0.4746867678666017,0.6195965477507328,0.580786561694359,0.8129384655687809,0.7145139349324098,,,0.06
ceil:structure,crisismmd,1,7,0.516106322896425,0.5491887431801526,0.5387276479366174,0.8946246796260237,0.7565386255900963,,,0.11
base:louvain,crisismmd,0,6,0.5373657018496237,0.5763871869900328,0.5763871869900328,0.8770790766251276,0.7152286011426329,,,0.11
base:louvain,crisismmd,2,6,0.5352797328761504,0.5590786906111336,0.5590786906111336,0.8766402474032338,0.7232748244613503,,,0.12
base:louvain,crisismmd,1,7,0.5348812150920406,0.5336043897656694,0.5336043897656694,0.8840624504471867,0.6909389872845079,,,0.16
base:spectral_graph+content,crisismmd,0,7,0.5166905339443814,0.8788156780705653,0.8788156780705653,0.9337147665021874,0.9560991920649711,,,0.14
base:spectral_graph+content,crisismmd,1,7,0.5166905339443814,0.8788156780705653,0.8788156780705653,0.9337147665021874,0.9560991920649711,,,0.16
base:spectral_graph+content,crisismmd,2,7,0.5166905339443814,0.8788156780705653,0.8788156780705653,0.9337147665021874,0.9560991920649711,,,0.12
base:nfmcd_structure_only,crisismmd,0,7,0.4831182712339944,0.5992508767181561,0.5730907978467485,0.8282175740700799,0.7111104559420166,,,0.06
base:nfmcd_structure_only,crisismmd,1,7,0.516106322896425,0.5491887431801526,0.5387276479366174,0.8946246796260237,0.7565386255900963,,,0.06
base:kmeans_content,crisismmd,0,7,0.20111718439393395,0.3943730374016603,0.3943730374016603,0.40217737603168063,0.5610033449335877,,,0.27
base:kmeans_content,crisismmd,1,7,0.1989244266278576,0.4064742121714391,0.4064742121714391,0.3967397442410731,0.5603964460777323,,,0.27
base:nfmcd_structure_only,crisismmd,2,7,0.4746867678666017,0.6195965477507328,0.580786561694359,0.8129384655687809,0.7145139349324098,,,0.06
base:kmeans_content,crisismmd,2,7,0.21987580201939383,0.4209784745470222,0.4209784745470222,0.4550070981906108,0.6037258915449902,,,0.3
diag,crisismmd,2,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.25875, ""min_cluster_frac"": 0.00125, ""n_empty"": 0, ""sizes_top3"": [207, 194, 192], ""umax_mean"": 0.3708101423010335, ""umax_q10"": 0.19975735890278593, ""umax_q90"": 0.5787753051349299, ""frac_umax_lt_0p3"": 0.37375, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.115, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.25875, ""pred_comm_frac_med"": 0.11125, ""fcm_obj"": 288.0840081813211, ""fcm_iters"": 27, ""center_min_dist"": 7.944966806140165e-05, ""center_mean_dist"": 0.5389307570625197, ""within_rms"": 0.8004259903732103, ""center_sep_ratio"": 9.925923073069858e-05, ""alpha_mean"": 0.6009836829662953, ""conf_mean"": 0.6442624042375646, ""frac_both"": 1.0, ""var_content_w"": 0.5593886840039345, ""var_struct_w"": 0.3965676625537023, ""var_share_content"": 0.5851613266836787, ""pdist_content_w"": 1.0309728169867602, ""pdist_struct_w"": 0.853578125004109, ""cca_dim"": 8, ""eta2_content_w"": 0.17302034373480932, ""eta2_struct_w"": 0.7208891180098019, ""eta2_fused"": 0.4002974992061509, ""eta2_content_raw"": 0.16803835081833005, ""eta2_struct_raw"": 0.7206927245319875}",,0.89
diag,crisismmd,0,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.25875, ""min_cluster_frac"": 0.0025, ""n_empty"": 0, ""sizes_top3"": [207, 194, 193], ""umax_mean"": 0.36204073272671666, ""umax_q10"": 0.19706262457951393, ""umax_q90"": 0.5659135756826205, ""frac_umax_lt_0p3"": 0.40125, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.085, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.25875, ""pred_comm_frac_med"": 0.11, ""fcm_obj"": 288.5033771389401, ""fcm_iters"": 34, ""center_min_dist"": 9.89922243001091e-05, ""center_mean_dist"": 0.5212993988596029, ""within_rms"": 0.8044605634272564, ""center_sep_ratio"": 0.0001230541667303713, ""alpha_mean"": 0.6001689669803463, ""conf_mean"": 0.6430985242576375, ""frac_both"": 1.0, ""var_content_w"": 0.558229520192572, ""var_struct_w"": 0.3975821963828977, ""var_share_content"": 0.5840371178876534, ""pdist_content_w"": 1.0253574369097744, ""pdist_struct_w"": 0.8539225211917135, ""cca_dim"": 8, ""eta2_content_w"": 0.17076672143850274, ""eta2_struct_w"": 0.7202368652901213, ""eta2_fused"": 0.39932590610937196, ""eta2_content_raw"": 0.16520757538268685, ""eta2_struct_raw"": 0.7206927245319876}",,0.97
diag,crisismmd,1,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.26, ""min_cluster_frac"": 0.0, ""n_empty"": 3, ""sizes_top3"": [208, 203, 198], ""umax_mean"": 0.24723128503452949, ""umax_q10"": 0.15984102094942237, ""umax_q90"": 0.3971332641358807, ""frac_umax_lt_0p3"": 0.72875, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.26, ""pred_comm_frac_med"": 0.23875, ""fcm_obj"": 288.653411789439, ""fcm_iters"": 130, ""center_min_dist"": 1.5107823440216778e-06, ""center_mean_dist"": 0.2583022598581188, ""within_rms"": 0.8820364367027957, ""center_sep_ratio"": 1.7128343922701537e-06, ""alpha_mean"": 0.6029959740553547, ""conf_mean"": 0.6471371057933639, ""frac_both"": 1.0, ""var_content_w"": 0.5615293133119029, ""var_struct_w"": 0.394806643181761, ""var_share_content"": 0.5871674169505474, ""pdist_content_w"": 1.0418932193954378, ""pdist_struct_w"": 0.8435077953569386, ""cca_dim"": 8, ""eta2_content_w"": 0.17785445908809483, ""eta2_struct_w"": 0.7213853353371841, ""eta2_fused"": 0.402241714696805, ""eta2_content_raw"": 0.1729903478295084, ""eta2_struct_raw"": 0.7206927245319881}",,1.02
var:default,fakeddit,0,10,0.28399931936023204,0.32404460142087477,0.2530128124621258,0.40097656042821045,0.26519627888330477,,,2.44
var:default,fakeddit,2,10,0.29091205824468236,0.23679795396036396,0.19243503519874716,0.48645270864082324,0.29866808636115544,,,2.25
var:default,fakeddit,1,10,0.3173147611930934,0.3641407378164382,0.2709418705138098,0.3883260527832799,0.19635999725760228,,,2.47
rem:raw_pca,fakeddit,0,10,0.29179617518341566,0.27375561945291305,0.21169909694504097,0.43662323276780396,0.2739409174792774,,,2.56
rem:raw_pca,fakeddit,1,10,0.36449039632792923,0.406856672209152,0.32732588396462425,0.5878907859220767,0.29031867645272225,,,2.64
rem:raw_pca,fakeddit,2,10,0.360340694081709,0.3669916660036442,0.32820966065529,0.5977944697142729,0.3051073264291732,,,2.31
rem:std_blocks,fakeddit,0,10,0.26437417525923623,0.2554482444382089,0.18930957453103336,0.3244377360570293,0.20079831099320838,,,2.58
rem:std_blocks,fakeddit,1,10,0.271339157851685,0.2714136988517286,0.1991594276615063,0.3203344304514988,0.19549837089486571,,,2.58
rem:std_blocks,fakeddit,2,10,0.33046770235172684,0.28150185290272645,0.23474613945701717,0.4344012688981232,0.2762446603217327,,,2.22
rem:raw_pca+std,fakeddit,0,10,0.290646167011139,0.2758333269860951,0.21253220751338087,0.43484647098285534,0.2770902409183044,,,2.48
rem:raw_pca+std,fakeddit,1,10,0.365300673878855,0.37128067734631487,0.32893110356028854,0.5890027080290775,0.2941142973505182,,,2.56
rem:raw_pca+std,fakeddit,2,10,0.36060128195140545,0.3684064210526137,0.3285633227048127,0.5978601794815831,0.304980872980873,,,2.53
ceil:content_cca,fakeddit,0,10,0.1206416470162437,0.052529579247821534,0.052529579247821534,0.11761855870428535,0.1074325919990832,,,2.64
ceil:content_cca,fakeddit,1,10,0.10233893570922169,0.03828882727695282,0.03828882727695282,0.09937109750003113,0.1074104616665958,,,2.73
ceil:content_cca,fakeddit,2,10,0.10714987346364974,0.045582100931599534,0.045582100931599534,0.10335499826478697,0.11171549586497413,,,2.44
ceil:content_cca_weighted,fakeddit,0,10,0.11891060357497944,0.06168516402695845,0.06168516402695845,0.1204293898746153,0.10798480099069292,,,2.44
ceil:raw_text,fakeddit,0,10,0.1388602625801508,0.039631946214632174,0.039631946214632174,0.19171558935709807,0.20182540103250948,,,0.28
ceil:raw_text,fakeddit,1,10,0.06233669740300993,0.013019004715216997,0.013019004715216997,0.13710771080561354,0.21409706233925468,,,0.34
ceil:raw_text,fakeddit,2,10,0.11057598665771765,0.022750467616354908,0.022750467616354908,0.27179667492922494,0.25457510194161237,,,0.27
ceil:raw_image,fakeddit,0,10,0.03889983937082395,0.011772120560252786,0.011772120560252786,0.0481232690131788,0.1258122989814303,,,0.5
ceil:raw_image,fakeddit,1,10,0.1394661774737681,0.05179033895568286,0.05179033895568286,0.2198924913278644,0.20153597054952707,,,0.58
ceil:raw_concat_pca16,fakeddit,0,10,0.2141603464956114,0.12184020694756725,0.12184020694756725,0.23870815133715861,0.133834131473141,,,0.22
ceil:content_cca_weighted,fakeddit,1,10,0.10417794799392092,0.02994609390803027,0.02994609390803027,0.10397891005750286,0.1154733769929647,,,2.31
ceil:raw_concat_pca16,fakeddit,2,10,0.21215873275684505,0.10241217916898904,0.10241217916898904,0.24251111666993821,0.14354359838324185,,,0.12
ceil:raw_concat_pca16,fakeddit,1,10,0.21270725028318205,0.12066182949762094,0.12066182949762094,0.23508189162163434,0.13332627110931522,,,0.22
ceil:raw_image,fakeddit,2,10,0.13183886047789992,0.056606325794578916,0.056606325794578916,0.17042802500790308,0.1540451594154017,,,0.58
ceil:structure,fakeddit,0,10,0.37338005725352347,0.8175660382680203,0.7506876508082054,0.7554826379551551,0.8302133349413312,,,0.14
ceil:structure,fakeddit,1,10,0.4385062412247245,0.8325951496888002,0.8352341618020777,0.9503822153747935,0.9095704366543513,,,0.14
ceil:structure,fakeddit,2,10,0.37338005725352347,0.8175660382680203,0.7506876508082054,0.7554826379551551,0.8302133349413312,,,0.12
base:louvain,fakeddit,0,6,0.4501480804297777,0.630828565951995,0.630828565951995,0.8909124999525837,0.887446322743587,,,0.16
base:louvain,fakeddit,2,7,0.44826334773387194,0.6948810755712067,0.6948810755712067,0.9057001313925698,0.9183184744705358,,,0.19
base:louvain,fakeddit,1,6,0.4511259251670453,0.6685839387881221,0.6685839387881221,0.8893843421151942,0.8949522173875257,,,0.34
ceil:content_cca_weighted,fakeddit,2,10,0.10541838409389381,0.03633536282495742,0.03633536282495742,0.1074067269584332,0.11924296802495486,,,2.34
base:spectral_graph+content,fakeddit,0,10,0.36495366825268355,0.5550827656017339,0.5550827656017339,0.8184603991083785,0.7086974478858832,,,0.3
base:spectral_graph+content,fakeddit,1,10,0.3665328857833608,0.558267171382854,0.558267171382854,0.8190507117249483,0.7135813227392899,,,0.36
base:spectral_graph+content,fakeddit,2,10,0.3624479068724976,0.5489359502033544,0.5489359502033544,0.8135653946021028,0.7063716959117723,,,0.31
base:nfmcd_structure_only,fakeddit,0,10,0.37338005725352347,0.8175660382680203,0.7506876508082054,0.7554826379551551,0.8302133349413312,,,0.2
base:nfmcd_structure_only,fakeddit,1,10,0.4385062412247245,0.8325951496888002,0.8352341618020777,0.9503822153747935,0.9095704366543513,,,0.14
base:kmeans_content,fakeddit,1,10,0.11747181848192807,0.05281184324661137,0.05281184324661137,0.2524321241732041,0.3080640691677653,,,0.61
base:kmeans_content,fakeddit,0,10,0.1358541343951137,0.08148429537517676,0.08148429537517676,0.24440980048921568,0.27069755766412107,,,0.66
base:nfmcd_structure_only,fakeddit,2,10,0.37338005725352347,0.8175660382680203,0.7506876508082054,0.7554826379551551,0.8302133349413312,,,0.19
base:kmeans_content,fakeddit,2,10,0.13111921789289857,0.08074720016748604,0.08074720016748604,0.24196555843292858,0.27483072454287527,,,0.7
diag,fakeddit,2,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.3283333333333333, ""min_cluster_frac"": 0.0016666666666666668, ""n_empty"": 0, ""sizes_top3"": [394, 306, 208], ""umax_mean"": 0.18425760606511965, ""umax_q10"": 0.11999652950752367, ""umax_q90"": 0.28635386046169853, ""frac_umax_lt_0p3"": 0.9058333333333334, ""one_over_k"": 0.1, ""comms_per_node"": 1.3591666666666666, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.3283333333333333, ""pred_comm_frac_med"": 0.12833333333333333, ""fcm_obj"": 356.30502803492993, ""fcm_iters"": 84, ""center_min_dist"": 1.9080726148044756e-17, ""center_mean_dist"": 0.3498187771847118, ""within_rms"": 0.8640576904916819, ""center_sep_ratio"": 2.208269928963309e-17, ""alpha_mean"": 0.5840503028762597, ""conf_mean"": 0.6200718612517995, ""frac_both"": 0.9525, ""var_content_w"": 0.5382690886699999, ""var_struct_w"": 0.4103794122911562, ""var_share_content"": 0.5674062501801949, ""pdist_content_w"": 1.0095843551595451, ""pdist_struct_w"": 0.874537152642386, ""cca_dim"": 8, ""eta2_content_w"": 0.1453511194349077, ""eta2_struct_w"": 0.7674759546390773, ""eta2_fused"": 0.4144784347515356, ""eta2_content_raw"": 0.14598715197905524, ""eta2_struct_raw"": 0.7811938153638349}",,2.36
diag,fakeddit,0,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.3616666666666667, ""min_cluster_frac"": 0.0, ""n_empty"": 4, ""sizes_top3"": [434, 218, 212], ""umax_mean"": 0.1941229260755539, ""umax_q10"": 0.11650714899104189, ""umax_q90"": 0.3463064410201607, ""frac_umax_lt_0p3"": 0.8366666666666667, ""one_over_k"": 0.1, ""comms_per_node"": 1.2408333333333332, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.3616666666666667, ""pred_comm_frac_med"": 0.065, ""fcm_obj"": 354.7918200238355, ""fcm_iters"": 34, ""center_min_dist"": 1.509640390197363e-07, ""center_mean_dist"": 0.31524387990963953, ""within_rms"": 0.8607852808333728, ""center_sep_ratio"": 1.753794382652599e-07, ""alpha_mean"": 0.5795769030158964, ""conf_mean"": 0.6136812900227092, ""frac_both"": 0.9525, ""var_content_w"": 0.5330536929435283, ""var_struct_w"": 0.4147515225032659, ""var_share_content"": 0.5624084825189373, ""pdist_content_w"": 1.0144763155554153, ""pdist_struct_w"": 0.8729139841783861, ""cca_dim"": 8, ""eta2_content_w"": 0.152801792763522, ""eta2_struct_w"": 0.7672236228599577, ""eta2_fused"": 0.42166757376854846, ""eta2_content_raw"": 0.1530747234888604, ""eta2_struct_raw"": 0.7811938153638354}",,2.61
diag,fakeddit,1,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.385, ""min_cluster_frac"": 0.0, ""n_empty"": 5, ""sizes_top3"": [462, 335, 293], ""umax_mean"": 0.14865793896925458, ""umax_q10"": 0.11372616800448473, ""umax_q90"": 0.22733557333585114, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.3691666666666666, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.385, ""pred_comm_frac_med"": 0.09458333333333334, ""fcm_obj"": 356.02697691411896, ""fcm_iters"": 72, ""center_min_dist"": 1.2516225480223678e-08, ""center_mean_dist"": 0.27807302376536297, ""within_rms"": 0.8972963915473816, ""center_sep_ratio"": 1.3948819585271689e-08, ""alpha_mean"": 0.5813879962783927, ""conf_mean"": 0.6162685661119895, ""frac_both"": 0.9525, ""var_content_w"": 0.5350085086777767, ""var_struct_w"": 0.41291922828684813, ""var_share_content"": 0.5643979892289807, ""pdist_content_w"": 1.0249263411187959, ""pdist_struct_w"": 0.857651686521441, ""cca_dim"": 8, ""eta2_content_w"": 0.1427680285089579, ""eta2_struct_w"": 0.7671057766498288, ""eta2_fused"": 0.41473080699899983, ""eta2_content_raw"": 0.1430631816113034, ""eta2_struct_raw"": 0.7811938153638351}",,2.58
var:default,fakeddit_real_full,0,9,0.1406626863151124,0.027441981522099645,0.027441981522099645,0.16137848969071697,0.15075278928558083,,,3.33
var:default,fakeddit_real_full,2,9,0.22188115790984209,0.04550175586536387,0.04550175586536387,0.1440897638171518,0.15271543051569647,,,3.55
var:default,fakeddit_real_full,1,9,0.24079943492381636,0.044929254742191116,0.044929254742191116,0.11516093491623436,0.1457756014971586,,,4.0
rem:raw_pca,fakeddit_real_full,0,9,0.4183219331635988,0.026799610474387503,0.026799610474387503,0.2231867163056114,0.2074961086234982,,,3.94
rem:raw_pca,fakeddit_real_full,1,9,0.3743417517100953,0.042844401028640844,0.042844401028640844,0.13242031870386847,0.17543203270862284,,,3.64
rem:raw_pca,fakeddit_real_full,2,9,0.4385582810824261,0.05726805234899923,0.05726805234899923,0.006232283106154973,0.1698104840828824,,,3.48
rem:std_blocks,fakeddit_real_full,1,9,0.3082808845441579,0.02485450572944381,0.02485450572944381,0.12214183701740626,0.14366584429938498,,,3.59
rem:std_blocks,fakeddit_real_full,0,9,0.2723045716117802,0.02742217046860629,0.02742217046860629,0.21674208251493074,0.16968800642949303,,,3.88
rem:std_blocks,fakeddit_real_full,2,9,0.3082340156363011,0.045899887620176494,0.045899887620176494,0.04864496512514449,0.11722125147447009,,,3.64
rem:raw_pca+std,fakeddit_real_full,0,9,0.47659249874915366,0.011100090126546558,0.011100090126546558,0.07532357934973075,0.1438399347009388,,,3.8
rem:raw_pca+std,fakeddit_real_full,1,9,0.3375429339682564,0.04371211796755603,0.04371211796755603,0.020737579296779836,0.11169660885147621,,,3.67
rem:raw_pca+std,fakeddit_real_full,2,9,0.43102240032316674,0.045457838882574375,0.045457838882574375,0.007198877163365277,0.09629764291757541,,,3.59
ceil:content_cca,fakeddit_real_full,0,9,0.11897989452476175,0.02334826929622902,0.02334826929622902,0.14480380102093035,0.20261111936812898,,,3.45
ceil:content_cca,fakeddit_real_full,1,9,0.12922196728309282,0.019040724918962804,0.019040724918962804,0.13959500186115553,0.17845274296553937,,,3.56
ceil:content_cca,fakeddit_real_full,2,9,0.12444423415936841,0.018965813648637364,0.018965813648637364,0.15776988027821315,0.1991526852463401,,,3.48
ceil:raw_text,fakeddit_real_full,0,9,0.1473722268482611,0.022947630055657142,0.022947630055657142,0.14913204716608794,0.21371129951033724,,,0.28
ceil:content_cca_weighted,fakeddit_real_full,0,9,0.10655268188628285,0.029372053132497467,0.029372053132497467,0.1065180918937919,0.15599243562401885,,,3.61
ceil:raw_text,fakeddit_real_full,1,9,0.17488845747015314,0.04610091707254116,0.04610091707254116,0.1544343567715734,0.23633846331376132,,,0.27
ceil:raw_text,fakeddit_real_full,2,9,0.13489981565788653,0.03565739144107605,0.03565739144107605,0.09225177454585255,0.1828463508968104,,,0.28
ceil:content_cca_weighted,fakeddit_real_full,1,9,0.1373923388652419,0.021491585634398902,0.021491585634398902,0.10496243639837019,0.15541380174201055,,,3.66
ceil:raw_image,fakeddit_real_full,0,9,0.09393237144265404,0.030255730231352196,0.030255730231352196,0.019604718790789795,0.1734294534147383,,,0.56
ceil:raw_image,fakeddit_real_full,1,9,0.11224865973431307,0.03870674648549888,0.03870674648549888,-0.03918517206662048,0.12576578484379133,,,0.53
ceil:raw_concat_pca16,fakeddit_real_full,0,9,0.22868097623564201,0.10158835341746186,0.10158835341746186,0.3634951332028506,0.17127957443311692,,,0.19
ceil:raw_concat_pca16,fakeddit_real_full,1,9,0.22134417920873134,0.11375846594885486,0.11375846594885486,0.24395756679932332,0.12623949168767948,,,0.2
ceil:raw_image,fakeddit_real_full,2,9,0.17132615275047913,0.04911663052795934,0.04911663052795934,0.006936364469174577,0.16154813297133291,,,0.67
ceil:raw_concat_pca16,fakeddit_real_full,2,9,0.22761873460537094,0.13878405670128968,0.13878405670128968,0.2656638376738794,0.12351761735549638,,,0.14
ceil:structure,fakeddit_real_full,1,9,0.8457128661362067,0.04318496964092122,0.023971856333143582,-0.02135959699929355,0.18065249426663887,,,0.16
ceil:structure,fakeddit_real_full,0,9,0.8476410214607334,0.022113523418697545,0.021398179247913096,0.004138790490161174,0.2331972584202906,,,0.2
ceil:structure,fakeddit_real_full,2,9,0.8372044046134324,0.015179308788927814,0.009121913892887967,-0.01570394952360982,0.22468009620831428,,,0.19
ceil:content_cca_weighted,fakeddit_real_full,2,9,0.12825463911976923,0.021375220148639462,0.021375220148639462,0.17510933424034544,0.1905791997175171,,,2.78
base:spectral_graph+content,fakeddit_real_full,0,9,0.6292848267937482,0.24965413182044371,0.24965413182044371,0.0974606915972587,0.2976106126086402,,,0.28
base:spectral_graph+content,fakeddit_real_full,1,9,0.6292848267937482,0.24965413182044371,0.24965413182044371,0.0974606915972587,0.2976106126086402,,,0.27
base:spectral_graph+content,fakeddit_real_full,2,9,0.6292848267937482,0.24965413182044371,0.24965413182044371,0.0974606915972587,0.2976106126086402,,,0.28
base:louvain,fakeddit_real_full,0,383,0.9411252369810245,0.10068204000507441,0.10068204000507441,0.04921779826510976,0.30641084085815645,,,2.19
base:louvain,fakeddit_real_full,1,382,0.9410351046897636,0.10079728807818,0.10079728807818,0.04820237389899618,0.30403253673415487,,,2.23
