exp,dataset,variant,seed,cond,metric,value
E2,pheme,default,2,all,spearman_alpha_tvs,nan
E2,pheme,default,2,all,mean_tv_content,0.04641102655829932
E2,pheme,default,2,all,mean_tv_structure,0.522825761116152
E2,pheme,default,2,all,flip_content,0.0085
E2,pheme,default,2,all,flip_structure,0.8605
E2,pheme,default,2,all,alpha_std,5.551115123125783e-17
E2,pheme,default,2,all,flip_content_T1,0.008995502248875561
E2,pheme,default,2,all,flip_structure_T1,0.841079460269865
E2,pheme,default,2,all,alpha_mean_T1,0.14999999999999997
E2,pheme,default,2,all,flip_content_T2,0.005997001499250375
E2,pheme,default,2,all,flip_structure_T2,0.8980509745127436
E2,pheme,default,2,all,alpha_mean_T2,0.14999999999999997
E2,pheme,default,2,all,flip_content_T3,0.010510510510510511
E2,pheme,default,2,all,flip_structure_T3,0.8423423423423423
E2,pheme,default,2,all,alpha_mean_T3,0.14999999999999997
E1,pheme,default,2,rules,n_rules,1.0
E1,pheme,default,2,rules,fidelity,0.1695
E1,pheme,default,2,rules,coverage,1.0
E1,pheme,default,2,rules,majority_covered,0.1695
E1,pheme,default,2,rules,majority_all,0.1695
E1,pheme,default,2,rules,lift_pts,0.0
E1,pheme,default,2,tree_A_L2,fit_acc,0.1695
E1,pheme,default,2,tree_A_L2,cv_acc,0.1695
E1,pheme,default,2,tree_A_L3,fit_acc,0.1695
E1,pheme,default,2,tree_A_L3,cv_acc,0.1695
E1,pheme,default,2,tree_A_L4,fit_acc,0.1695
E1,pheme,default,2,tree_A_L4,cv_acc,0.1695
E1,pheme,default,2,tree_A_L6,fit_acc,0.1695
E1,pheme,default,2,tree_A_L6,cv_acc,0.1695
E1,pheme,default,2,tree_A_L8,fit_acc,0.1695
E1,pheme,default,2,tree_A_L8,cv_acc,0.1695
E1,pheme,default,2,tree_A_L12,fit_acc,0.1695
E1,pheme,default,2,tree_A_L12,cv_acc,0.1695
E1,pheme,default,2,tree_A_L16,fit_acc,0.1695
E1,pheme,default,2,tree_A_L16,cv_acc,0.1695
E1,pheme,default,2,tree_A_L24,fit_acc,0.1695
E1,pheme,default,2,tree_A_L24,cv_acc,0.1695
E1,pheme,default,2,tree_A_L32,fit_acc,0.1695
E1,pheme,default,2,tree_A_L32,cv_acc,0.1695
E1,pheme,default,2,tree_B_L2,fit_acc,0.3235
E1,pheme,default,2,tree_B_L2,cv_acc,0.3235
E1,pheme,default,2,tree_B_L3,fit_acc,0.462
E1,pheme,default,2,tree_B_L3,cv_acc,0.4615
E1,pheme,default,2,tree_B_L4,fit_acc,0.5945
E1,pheme,default,2,tree_B_L4,cv_acc,0.594
E1,pheme,default,2,tree_B_L6,fit_acc,0.824
E1,pheme,default,2,tree_B_L6,cv_acc,0.8234999999999999
E1,pheme,default,2,tree_B_L8,fit_acc,0.9915
E1,pheme,default,2,tree_B_L8,cv_acc,0.9904999999999999
E1,pheme,default,2,tree_B_L12,fit_acc,0.9935
E1,pheme,default,2,tree_B_L12,cv_acc,0.991
E1,pheme,default,2,tree_B_L16,fit_acc,0.9945
E1,pheme,default,2,tree_B_L16,cv_acc,0.991
E1,pheme,default,2,tree_B_L24,fit_acc,0.9945
E1,pheme,default,2,tree_B_L24,cv_acc,0.991
E1,pheme,default,2,tree_B_L32,fit_acc,0.9945
E1,pheme,default,2,tree_B_L32,cv_acc,0.991
E1,pheme,default,2,tree_C_L2,fit_acc,0.3235
E1,pheme,default,2,tree_C_L2,cv_acc,0.3235
E1,pheme,default,2,tree_C_L3,fit_acc,0.462
E1,pheme,default,2,tree_C_L3,cv_acc,0.4615
E1,pheme,default,2,tree_C_L4,fit_acc,0.5945
E1,pheme,default,2,tree_C_L4,cv_acc,0.594
E1,pheme,default,2,tree_C_L6,fit_acc,0.824
E1,pheme,default,2,tree_C_L6,cv_acc,0.8234999999999999
E1,pheme,default,2,tree_C_L8,fit_acc,0.9915
E1,pheme,default,2,tree_C_L8,cv_acc,0.9904999999999999
E1,pheme,default,2,tree_C_L12,fit_acc,0.9935
E1,pheme,default,2,tree_C_L12,cv_acc,0.991
E1,pheme,default,2,tree_C_L16,fit_acc,0.9945
E1,pheme,default,2,tree_C_L16,cv_acc,0.9904999999999999
E1,pheme,default,2,tree_C_L24,fit_acc,0.9945
E1,pheme,default,2,tree_C_L24,cv_acc,0.9904999999999999
E1,pheme,default,2,tree_C_L32,fit_acc,0.9945
E1,pheme,default,2,tree_C_L32,cv_acc,0.9904999999999999
E1,pheme,default,2,tree,majority_all,0.1695
_,pheme,default,2,core|pheme|default|2,_done,6.66
E2,dblp,robust,0,all,recon_maxabs,0.0
E2,dblp,robust,0,all,n_with_content,0
E2,dblp,robust,0,all,n_nodes,1072
E1,dblp,robust,0,rules,n_rules,1.0
E1,dblp,robust,0,rules,fidelity,0.20988805970149255
E1,dblp,robust,0,rules,coverage,1.0
E1,dblp,robust,0,rules,majority_covered,0.20988805970149255
E1,dblp,robust,0,rules,majority_all,0.20988805970149255
E1,dblp,robust,0,rules,lift_pts,0.0
E1,dblp,robust,0,tree_A_L2,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L2,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L3,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L3,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L4,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L4,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L6,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L6,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L8,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L8,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L12,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L12,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L16,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L16,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L24,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L24,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L32,fit_acc,0.20988805970149255
E1,dblp,robust,0,tree_A_L32,cv_acc,0.20988805970149255
E1,dblp,robust,0,tree_B_L2,fit_acc,0.37779850746268656
E1,dblp,robust,0,tree_B_L2,cv_acc,0.3777787437513584
E1,dblp,robust,0,tree_B_L3,fit_acc,0.5242537313432836
E1,dblp,robust,0,tree_B_L3,cv_acc,0.5065203216692024
E1,dblp,robust,0,tree_B_L4,fit_acc,0.6697761194029851
E1,dblp,robust,0,tree_B_L4,cv_acc,0.6688415561834384
E1,dblp,robust,0,tree_B_L6,fit_acc,0.8600746268656716
E1,dblp,robust,0,tree_B_L6,cv_acc,0.8563529667463594
E1,dblp,robust,0,tree_B_L8,fit_acc,0.9981343283582089
E1,dblp,robust,0,tree_B_L8,cv_acc,0.9943968702455989
E1,dblp,robust,0,tree_B_L12,fit_acc,1.0
E1,dblp,robust,0,tree_B_L12,cv_acc,0.9943968702455989
E1,dblp,robust,0,tree_B_L16,fit_acc,1.0
E1,dblp,robust,0,tree_B_L16,cv_acc,0.9943968702455989
E1,dblp,robust,0,tree_B_L24,fit_acc,1.0
E1,dblp,robust,0,tree_B_L24,cv_acc,0.9943968702455989
E1,dblp,robust,0,tree_B_L32,fit_acc,1.0
E1,dblp,robust,0,tree_B_L32,cv_acc,0.9943968702455989
E1,dblp,robust,0,tree_C_L2,fit_acc,0.37779850746268656
E1,dblp,robust,0,tree_C_L2,cv_acc,0.3777787437513584
E1,dblp,robust,0,tree_C_L3,fit_acc,0.5242537313432836
E1,dblp,robust,0,tree_C_L3,cv_acc,0.5065203216692024
E1,dblp,robust,0,tree_C_L4,fit_acc,0.6697761194029851
E1,dblp,robust,0,tree_C_L4,cv_acc,0.6688415561834384
E1,dblp,robust,0,tree_C_L6,fit_acc,0.8600746268656716
E1,dblp,robust,0,tree_C_L6,cv_acc,0.8563529667463594
E1,dblp,robust,0,tree_C_L8,fit_acc,0.9981343283582089
E1,dblp,robust,0,tree_C_L8,cv_acc,0.9943968702455989
E1,dblp,robust,0,tree_C_L12,fit_acc,1.0
E1,dblp,robust,0,tree_C_L12,cv_acc,0.9934622908063464
E1,dblp,robust,0,tree_C_L16,fit_acc,1.0
E1,dblp,robust,0,tree_C_L16,cv_acc,0.9934622908063464
E1,dblp,robust,0,tree_C_L24,fit_acc,1.0
E1,dblp,robust,0,tree_C_L24,cv_acc,0.9934622908063464
E1,dblp,robust,0,tree_C_L32,fit_acc,1.0
E1,dblp,robust,0,tree_C_L32,cv_acc,0.9934622908063464
E1,dblp,robust,0,tree,majority_all,0.20988805970149255
_,dblp,robust,0,core|dblp|robust|0,_done,0.22
E2,dblp,robust,1,all,recon_maxabs,0.0
E2,dblp,robust,1,all,n_with_content,0
E2,dblp,robust,1,all,n_nodes,1072
E1,dblp,robust,1,rules,n_rules,1.0
E1,dblp,robust,1,rules,fidelity,0.20988805970149255
E1,dblp,robust,1,rules,coverage,1.0
E1,dblp,robust,1,rules,majority_covered,0.20988805970149255
E1,dblp,robust,1,rules,majority_all,0.20988805970149255
E1,dblp,robust,1,rules,lift_pts,0.0
E1,dblp,robust,1,tree_A_L2,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L2,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L3,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L3,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L4,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L4,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L6,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L6,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L8,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L8,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L12,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L12,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L16,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L16,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L24,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L24,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L32,fit_acc,0.20988805970149255
E1,dblp,robust,1,tree_A_L32,cv_acc,0.20988805970149255
E1,dblp,robust,1,tree_B_L2,fit_acc,0.37779850746268656
E1,dblp,robust,1,tree_B_L2,cv_acc,0.37689632688545965
E1,dblp,robust,1,tree_B_L3,fit_acc,0.5242537313432836
E1,dblp,robust,1,tree_B_L3,cv_acc,0.5121625733536188
E1,dblp,robust,1,tree_B_L4,fit_acc,0.6697761194029851
E1,dblp,robust,1,tree_B_L4,cv_acc,0.6688980656379048
E1,dblp,robust,1,tree_B_L6,fit_acc,0.8600746268656716
E1,dblp,robust,1,tree_B_L6,cv_acc,0.8573136274722886
E1,dblp,robust,1,tree_B_L8,fit_acc,0.9981343283582089
E1,dblp,robust,1,tree_B_L8,cv_acc,0.9934666376874592
E1,dblp,robust,1,tree_B_L12,fit_acc,1.0
E1,dblp,robust,1,tree_B_L12,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree_B_L16,fit_acc,1.0
E1,dblp,robust,1,tree_B_L16,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree_B_L24,fit_acc,1.0
E1,dblp,robust,1,tree_B_L24,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree_B_L32,fit_acc,1.0
E1,dblp,robust,1,tree_B_L32,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree_C_L2,fit_acc,0.37779850746268656
E1,dblp,robust,1,tree_C_L2,cv_acc,0.37689632688545965
E1,dblp,robust,1,tree_C_L3,fit_acc,0.5242537313432836
E1,dblp,robust,1,tree_C_L3,cv_acc,0.5121625733536188
E1,dblp,robust,1,tree_C_L4,fit_acc,0.6697761194029851
E1,dblp,robust,1,tree_C_L4,cv_acc,0.6688980656379048
E1,dblp,robust,1,tree_C_L6,fit_acc,0.8600746268656716
E1,dblp,robust,1,tree_C_L6,cv_acc,0.8573136274722886
E1,dblp,robust,1,tree_C_L8,fit_acc,0.9981343283582089
E1,dblp,robust,1,tree_C_L8,cv_acc,0.9934666376874592
E1,dblp,robust,1,tree_C_L12,fit_acc,1.0
E1,dblp,robust,1,tree_C_L12,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree_C_L16,fit_acc,1.0
E1,dblp,robust,1,tree_C_L16,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree_C_L24,fit_acc,1.0
E1,dblp,robust,1,tree_C_L24,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree_C_L32,fit_acc,1.0
E1,dblp,robust,1,tree_C_L32,cv_acc,0.9953357965659639
E1,dblp,robust,1,tree,majority_all,0.20988805970149255
_,dblp,robust,1,core|dblp|robust|1,_done,0.22
E2,dblp,robust,2,all,recon_maxabs,0.0
E2,dblp,robust,2,all,n_with_content,0
E2,dblp,robust,2,all,n_nodes,1072
E1,dblp,robust,2,rules,n_rules,1.0
E1,dblp,robust,2,rules,fidelity,0.20988805970149255
E1,dblp,robust,2,rules,coverage,1.0
E1,dblp,robust,2,rules,majority_covered,0.20988805970149255
E1,dblp,robust,2,rules,majority_all,0.20988805970149255
E1,dblp,robust,2,rules,lift_pts,0.0
E1,dblp,robust,2,tree_A_L2,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L2,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L3,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L3,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L4,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L4,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L6,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L6,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L8,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L8,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L12,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L12,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L16,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L16,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L24,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L24,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L32,fit_acc,0.20988805970149255
E1,dblp,robust,2,tree_A_L32,cv_acc,0.20988805970149255
E1,dblp,robust,2,tree_B_L2,fit_acc,0.37779850746268656
E1,dblp,robust,2,tree_B_L2,cv_acc,0.37776570310802
E1,dblp,robust,2,tree_B_L3,fit_acc,0.5242537313432836
E1,dblp,robust,2,tree_B_L3,cv_acc,0.5055553140621604
E1,dblp,robust,2,tree_B_L4,fit_acc,0.6697761194029851
E1,dblp,robust,2,tree_B_L4,cv_acc,0.6678895892197347
E1,dblp,robust,2,tree_B_L6,fit_acc,0.8600746268656716
E1,dblp,robust,2,tree_B_L6,cv_acc,0.8563181916974572
E1,dblp,robust,2,tree_B_L8,fit_acc,0.9981343283582089
E1,dblp,robust,2,tree_B_L8,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_B_L12,fit_acc,1.0
E1,dblp,robust,2,tree_B_L12,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_B_L16,fit_acc,1.0
E1,dblp,robust,2,tree_B_L16,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_B_L24,fit_acc,1.0
E1,dblp,robust,2,tree_B_L24,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_B_L32,fit_acc,1.0
E1,dblp,robust,2,tree_B_L32,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_C_L2,fit_acc,0.37779850746268656
E1,dblp,robust,2,tree_C_L2,cv_acc,0.37776570310802
E1,dblp,robust,2,tree_C_L3,fit_acc,0.5242537313432836
E1,dblp,robust,2,tree_C_L3,cv_acc,0.5055553140621604
E1,dblp,robust,2,tree_C_L4,fit_acc,0.6697761194029851
E1,dblp,robust,2,tree_C_L4,cv_acc,0.6678895892197347
E1,dblp,robust,2,tree_C_L6,fit_acc,0.8600746268656716
E1,dblp,robust,2,tree_C_L6,cv_acc,0.8563181916974572
E1,dblp,robust,2,tree_C_L8,fit_acc,0.9981343283582089
E1,dblp,robust,2,tree_C_L8,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_C_L12,fit_acc,1.0
E1,dblp,robust,2,tree_C_L12,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_C_L16,fit_acc,1.0
E1,dblp,robust,2,tree_C_L16,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_C_L24,fit_acc,1.0
E1,dblp,robust,2,tree_C_L24,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree_C_L32,fit_acc,1.0
E1,dblp,robust,2,tree_C_L32,cv_acc,0.9943968702455986
E1,dblp,robust,2,tree,majority_all,0.20988805970149255
_,dblp,robust,2,core|dblp|robust|2,_done,0.2
E2,amazon,default,0,all,recon_maxabs,3.3306690738754696e-16
E2,amazon,default,0,all,n_with_content,0
E2,amazon,default,0,all,n_nodes,146
E1,amazon,default,0,rules,n_rules,1.0
E1,amazon,default,0,rules,fidelity,0.3561643835616438
E1,amazon,default,0,rules,coverage,1.0
E1,amazon,default,0,rules,majority_covered,0.3561643835616438
E1,amazon,default,0,rules,majority_all,0.3561643835616438
E1,amazon,default,0,rules,lift_pts,0.0
E1,amazon,default,0,tree_A_L2,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L2,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L3,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L3,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L4,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L4,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L6,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L6,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L8,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L8,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L12,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L12,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L16,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L16,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L24,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L24,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L32,fit_acc,0.3561643835616438
E1,amazon,default,0,tree_A_L32,cv_acc,0.3561643835616438
E1,amazon,default,0,tree_B_L2,fit_acc,0.6438356164383562
E1,amazon,default,0,tree_B_L2,cv_acc,0.6367816091954024
E1,amazon,default,0,tree_B_L3,fit_acc,0.8767123287671232
E1,amazon,default,0,tree_B_L3,cv_acc,0.863448275862069
E1,amazon,default,0,tree_B_L4,fit_acc,1.0
E1,amazon,default,0,tree_B_L4,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_B_L6,fit_acc,1.0
E1,amazon,default,0,tree_B_L6,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_B_L8,fit_acc,1.0
E1,amazon,default,0,tree_B_L8,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_B_L12,fit_acc,1.0
E1,amazon,default,0,tree_B_L12,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_B_L16,fit_acc,1.0
E1,amazon,default,0,tree_B_L16,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_B_L24,fit_acc,1.0
E1,amazon,default,0,tree_B_L24,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_B_L32,fit_acc,1.0
E1,amazon,default,0,tree_B_L32,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_C_L2,fit_acc,0.6438356164383562
E1,amazon,default,0,tree_C_L2,cv_acc,0.6367816091954024
E1,amazon,default,0,tree_C_L3,fit_acc,0.8767123287671232
E1,amazon,default,0,tree_C_L3,cv_acc,0.863448275862069
E1,amazon,default,0,tree_C_L4,fit_acc,1.0
E1,amazon,default,0,tree_C_L4,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_C_L6,fit_acc,1.0
E1,amazon,default,0,tree_C_L6,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_C_L8,fit_acc,1.0
E1,amazon,default,0,tree_C_L8,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_C_L12,fit_acc,1.0
E1,amazon,default,0,tree_C_L12,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_C_L16,fit_acc,1.0
E1,amazon,default,0,tree_C_L16,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_C_L24,fit_acc,1.0
E1,amazon,default,0,tree_C_L24,cv_acc,0.9862068965517242
E1,amazon,default,0,tree_C_L32,fit_acc,1.0
E1,amazon,default,0,tree_C_L32,cv_acc,0.9862068965517242
E1,amazon,default,0,tree,majority_all,0.3561643835616438
_,amazon,default,0,core|amazon|default|0,_done,0.14
E2,dblp,robust,3,all,recon_maxabs,0.0
E2,dblp,robust,3,all,n_with_content,0
E2,dblp,robust,3,all,n_nodes,1072
E1,dblp,robust,3,rules,n_rules,1.0
E1,dblp,robust,3,rules,fidelity,0.20988805970149255
E1,dblp,robust,3,rules,coverage,1.0
E1,dblp,robust,3,rules,majority_covered,0.20988805970149255
E1,dblp,robust,3,rules,majority_all,0.20988805970149255
E1,dblp,robust,3,rules,lift_pts,0.0
E1,dblp,robust,3,tree_A_L2,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L2,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L3,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L3,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L4,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L4,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L6,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L6,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L8,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L8,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L12,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L12,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L16,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L16,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L24,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L24,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L32,fit_acc,0.20988805970149255
E1,dblp,robust,3,tree_A_L32,cv_acc,0.20988805970149255
E1,dblp,robust,3,tree_B_L2,fit_acc,0.37779850746268656
E1,dblp,robust,3,tree_B_L2,cv_acc,0.3777700499891328
E1,dblp,robust,3,tree_B_L3,fit_acc,0.5242537313432836
E1,dblp,robust,3,tree_B_L3,cv_acc,0.50558574222995
E1,dblp,robust,3,tree_B_L4,fit_acc,0.6697761194029851
E1,dblp,robust,3,tree_B_L4,cv_acc,0.669810910671593
E1,dblp,robust,3,tree_B_L6,fit_acc,0.8600746268656716
E1,dblp,robust,3,tree_B_L6,cv_acc,0.8573092805911757
E1,dblp,robust,3,tree_B_L8,fit_acc,0.9981343283582089
E1,dblp,robust,3,tree_B_L8,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_B_L12,fit_acc,1.0
E1,dblp,robust,3,tree_B_L12,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_B_L16,fit_acc,1.0
E1,dblp,robust,3,tree_B_L16,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_B_L24,fit_acc,1.0
E1,dblp,robust,3,tree_B_L24,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_B_L32,fit_acc,1.0
E1,dblp,robust,3,tree_B_L32,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_C_L2,fit_acc,0.37779850746268656
E1,dblp,robust,3,tree_C_L2,cv_acc,0.3777700499891328
E1,dblp,robust,3,tree_C_L3,fit_acc,0.5242537313432836
E1,dblp,robust,3,tree_C_L3,cv_acc,0.50558574222995
E1,dblp,robust,3,tree_C_L4,fit_acc,0.6697761194029851
E1,dblp,robust,3,tree_C_L4,cv_acc,0.669810910671593
E1,dblp,robust,3,tree_C_L6,fit_acc,0.8600746268656716
E1,dblp,robust,3,tree_C_L6,cv_acc,0.8573092805911757
E1,dblp,robust,3,tree_C_L8,fit_acc,0.9981343283582089
E1,dblp,robust,3,tree_C_L8,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_C_L12,fit_acc,1.0
E1,dblp,robust,3,tree_C_L12,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_C_L16,fit_acc,1.0
E1,dblp,robust,3,tree_C_L16,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_C_L24,fit_acc,1.0
E1,dblp,robust,3,tree_C_L24,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree_C_L32,fit_acc,1.0
E1,dblp,robust,3,tree_C_L32,cv_acc,0.9953444903281895
E1,dblp,robust,3,tree,majority_all,0.20988805970149255
_,dblp,robust,3,core|dblp|robust|3,_done,0.23
E2,dblp,robust,4,all,recon_maxabs,0.0
E2,dblp,robust,4,all,n_with_content,0
E2,dblp,robust,4,all,n_nodes,1072
E1,dblp,robust,4,rules,n_rules,1.0
E1,dblp,robust,4,rules,fidelity,0.20988805970149255
E1,dblp,robust,4,rules,coverage,1.0
E1,dblp,robust,4,rules,majority_covered,0.20988805970149255
E1,dblp,robust,4,rules,majority_all,0.20988805970149255
E1,dblp,robust,4,rules,lift_pts,0.0
E1,dblp,robust,4,tree_A_L2,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L2,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L3,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L3,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L4,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L4,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L6,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L6,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L8,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L8,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L12,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L12,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L16,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L16,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L24,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L24,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L32,fit_acc,0.20988805970149255
E1,dblp,robust,4,tree_A_L32,cv_acc,0.20988805970149255
E1,dblp,robust,4,tree_B_L2,fit_acc,0.37779850746268656
E1,dblp,robust,4,tree_B_L2,cv_acc,0.3778265594435992
E1,dblp,robust,4,tree_B_L3,fit_acc,0.5242537313432836
E1,dblp,robust,4,tree_B_L3,cv_acc,0.5149402303846988
E1,dblp,robust,4,tree_B_L4,fit_acc,0.6697761194029851
E1,dblp,robust,4,tree_B_L4,cv_acc,0.6697804825038034
E1,dblp,robust,4,tree_B_L6,fit_acc,0.8600746268656716
