dataset,seed,phase,param,cfg,m,alpha_min,alpha_max,sd_mult,common_dim,anfis,modularity,onmi,f1,error,secs
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.5}",1.75,0.15,0.85,1.5,16,shift+0.1,0.3885249960215215,0.3790282792746107,0.13963450314333298,,7.08
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.5}",1.75,0.15,0.85,1.5,16,shift+0.1,0.3885249960215215,0.3790282792746107,0.13963450314333298,,7.22
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.5}",1.75,0.15,0.85,1.5,16,shift+0.1,0.3885227377122318,0.3758106153883528,0.1395502387559689,,7.0
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.5}",1.75,0.15,0.85,1.5,16,shift+0.1,0.4951672640893452,0.014647820591344729,0.08641338651741842,,8.02
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.2860030735557582,0.231957192359173,0.1934707100381357,,3.94
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.8503679897777422,0.619203604477846,0.7251706399225106,,0.12
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.8503679897777422,0.619203604477846,0.7251706399225106,,0.08
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.2826487644044538,0.1923288292239178,0.1878720778854679,,3.81
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.7172353714661406,0.4410301271348962,0.7710071474983755,,0.03
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.8503679897777422,0.619203604477846,0.7251706399225106,,0.09
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.7172353714661406,0.4410301271348962,0.7710071474983757,,0.03
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.7172353714661406,0.4410301271348962,0.7710071474983757,,0.02
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.38990708130686175,0.3044112061637363,0.21445884802544163,,3.83
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.6540630593922427,0.007571284059447514,0.1351560655471412,,5.19
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.3894847492007157,0.685780308209595,0.6585001082382386,,1.77
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8815315106655364,0.0,0.25586186564937824,,1.17
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.3924131677421619,0.6798022407025768,0.6589019743247225,,2.08
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.6570760878192159,0.01627048446390511,0.12080735882766695,,7.44
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.4044927687148039,0.6963514024483634,0.663910304045915,,2.39
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,8,pct,0.7162238834726303,0.00964536038738073,0.15171220033439534,,7.66
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8278851135757042,0.5563181703972224,0.7089501506680773,,0.08
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8147450395751741,0.44253412072813647,0.628458043433941,,0.08
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.827936219636334,0.6161877847100949,0.7156264691785771,,0.08
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.5643984220907298,0.640352703530582,0.6370431893687708,,0.02
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.5643984220907298,0.640352703530582,0.6370431893687708,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.7179717291255754,0.647692800462395,0.8360464649674884,,0.02
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8601871606396755,0.0,0.2727397976235848,,3.02
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.42537632642453427,0.5264378980105566,0.6024419632118291,,1.38
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.36700084481335515,0.5140481794176133,0.6092305648233484,,1.2
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.3855886631260621,0.5320719746893074,0.6178488922816024,,1.31
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8707103364990981,0.0,0.2278641908913896,,5.09
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8819180233211704,0.0,0.25707623794152945,,1.81
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8636417281423405,0.0,0.22806291743209206,,2.66
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8533041373671879,0.0,0.2470148022084969,,2.31
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.32582605179353685,0.5997603757519205,0.576941843834913,,6.92
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8278851135757042,0.5541876113189367,0.7073531466639909,,0.11
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8147450395751741,0.4435835825529204,0.6294513853583396,,0.08
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.827936219636334,0.6163551555551635,0.7153598531485204,,0.14
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.5643984220907298,0.640352703530582,0.6370431893687708,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.5643984220907298,0.640352703530582,0.6370431893687708,,0.02
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.3415659961331247,0.6100939488564681,0.5292537218964505,,7.61
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.7179717291255754,0.647692800462395,0.8360464649674884,,0.03
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.3197852719260157,0.5847879901825928,0.5697187574691776,,7.88
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.21391784504944097,0.11686783709696003,0.2904045749882281,,1.06
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.23357658446642066,0.1539520583180055,0.3872564054544614,,1.47
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.24641558696920757,0.43638526266100663,0.5416438698234065,,3.16
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.22234240348458212,0.18360098617093912,0.34427829859800413,,1.67
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.2905256930587172,0.45707751234974103,0.5384220615315796,,3.34
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.2871184012321998,0.4319860202375968,0.4714533996591535,,3.55
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8336088096560893,0.0,0.28100505913260104,,3.14
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8204741466072111,0.3334853306226788,0.5298457083535371,,0.27
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8204741466072111,0.3334853306226788,0.5298457083535371,,0.22
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.7957893964988558,0.32821960096171465,0.49251823601725414,,0.27
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.6740401051939513,0.3773243134938058,0.65580304410921,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.6740401051939513,0.3773243134938058,0.65580304410921,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.6740401051939513,0.3773243134938058,0.65580304410921,,0.03
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.33458286743627,0.15021738840219734,0.14151600130638825,,4.27
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8256310114151054,0.0,0.1930486814907369,,4.64
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.3270300427949292,0.25904104635191283,0.1330552911655274,,3.33
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.030188449063168366,0.026461289307577074,0.18907384351458895,,0.95
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.32371137925612387,0.19316949623508828,0.13683608490566038,,3.67
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.018035445177060443,0.01878011664510726,0.17931948312298354,,0.77
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.025278570227552366,0.050947903771647374,0.22205251861569875,,0.98
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.7756925436397868,0.0,0.17063497430929667,,5.67
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.4801839977269515,0.018360344238268378,0.0927768618071948,,2.47
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.8296652644522973,0.3011993763720129,0.47061625169776194,,0.17
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.8021419713293694,0.31517858037689084,0.4833758984515382,,0.19
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.796963463479949,0.28745130776395755,0.5000989176335243,,0.12
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.6705391190006575,0.35633973853913015,0.6608702791461412,,0.02
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.6705391190006575,0.35633973853913015,0.6608702791461412,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.6705391190006575,0.35633973853913015,0.6608702791461412,,0.02
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.2974368711934469,0.15581817007740528,0.16273863598831398,,2.73
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.2911101970143291,0.15352305075150607,0.1660455132014304,,2.48
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.29000868993592466,0.1532493446927744,0.16089963735384527,,2.78
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.49634465244988535,0.015746151025617605,0.08050113008419751,,3.56
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.4484821787808807,0.39512025134462136,0.35379467534668063,,2.06
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.47123193601156976,0.42998186171362596,0.365166413796321,,2.12
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.4661222857813683,0.4204106881491727,0.3614714281005372,,2.03
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.6570760878192159,0.01627048446390511,0.12080735882766695,,4.2
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.6540630593922427,0.007571284059447514,0.1351560655471412,,5.23
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.8503679897777422,0.619203604477846,0.7251706399225106,,0.06
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.8503679897777422,0.619203604477846,0.7251706399225106,,0.14
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.8503679897777422,0.619203604477846,0.7251706399225106,,0.14
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7172353714661406,0.4410301271348962,0.7710071474983755,,0.02
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7172353714661406,0.4410301271348962,0.7710071474983757,,0.03
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7172353714661406,0.4410301271348962,0.7710071474983757,,0.03
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.38767174051961284,0.3707892039244247,0.13938287616291709,,7.28
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.48306712557328635,0.43573283425997444,0.3659349287872957,,3.7
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7162238834726303,0.00964536038738073,0.15171220033439534,,7.7
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.3881325375412386,0.2836867142507282,0.14303855384839487,,7.84
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.5596344770469016,0.01505138449345722,0.09582421222618534,,13.23
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.3885227377122318,0.3758106153883528,0.1395502387559689,,6.88
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.49376165623328366,0.02855920332997841,0.08889747818231188,,2.59
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.4954499199092669,0.013289870502103174,0.07237739427252067,,2.72
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.4843708065003395,0.42982273973666807,0.3649646919064868,,3.47
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.8494612819961844,0.6144158312954048,0.7225782861399686,,0.12
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.8494612819961844,0.6144158312954048,0.7225782861399686,,0.09
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.44756011351366254,0.3711949462896037,0.34719421471998796,,3.55
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.7172353714661406,0.40785789140422535,0.7538909356671685,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.7172353714661406,0.40785789140422535,0.7538909356671685,,0.02
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.8494612819961844,0.6144158312954048,0.7225782861399686,,0.09
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.6683464825772517,0.3433903355104311,0.7006634990430669,,0.02
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.4957474756445393,0.01690365701791441,0.0808915220624298,,4.03
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.4373664172613194,0.35780505035559973,0.3428752852444713,,4.36
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.34559357227275117,0.20888276633862102,0.2198871304134462,,4.5
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.346624120728694,0.20860393883630934,0.21675136457745153,,4.2
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8821741248365066,0.0,0.24524781283532146,,2.36
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8660243868832357,0.0,0.25540926494686883,,4.11
