rate,blend,method,seed,threshold,precision,recall,f1
0.2,0.7,nfmcd_robust,0,0.2,0.8571428571428571,0.20689655172413793,0.33333333333333326
0.2,0.7,nfmcd_robust,0,0.25,0.8181818181818182,0.15517241379310345,0.26086956521739135
0.2,0.7,nfmcd_robust,0,0.3,0.7142857142857143,0.08620689655172414,0.15384615384615388
0.2,0.7,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_default,2,0.05,0.1885245901639344,1.0,0.31724137931034485
0.2,0.7,nfmcd_default,2,0.1,0.3238095238095238,0.7391304347826086,0.4503311258278146
0.2,0.7,nfmcd_default,2,0.15,0.5,0.5652173913043478,0.5306122448979592
0.2,0.7,nfmcd_default,2,0.2,0.6428571428571429,0.391304347826087,0.4864864864864865
0.2,0.7,nfmcd_default,2,0.25,0.7857142857142857,0.2391304347826087,0.36666666666666664
0.2,0.7,nfmcd_default,2,0.3,0.8,0.08695652173913043,0.1568627450980392
0.2,0.7,nfmcd_default,2,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_default,2,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,2,0.05,0.34782608695652173,0.6956521739130435,0.46376811594202894
0.2,0.7,nfmcd_robust,2,0.1,0.5348837209302325,0.5,0.5168539325842696
0.2,0.7,nfmcd_robust,2,0.15,0.6923076923076923,0.391304347826087,0.5
0.2,0.7,nfmcd_robust,2,0.2,0.8125,0.2826086956521739,0.41935483870967744
0.2,0.7,nfmcd_robust,2,0.25,0.8571428571428571,0.2608695652173913,0.4
0.2,0.7,nfmcd_robust,2,0.3,0.9166666666666666,0.2391304347826087,0.3793103448275862
0.2,0.7,nfmcd_robust,2,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_default,3,0.05,0.21666666666666667,0.9811320754716981,0.3549488054607509
0.2,0.7,nfmcd_default,3,0.1,0.36134453781512604,0.8113207547169812,0.5
0.2,0.7,nfmcd_default,3,0.15,0.5192307692307693,0.5094339622641509,0.5142857142857143
0.2,0.7,nfmcd_default,3,0.2,0.71875,0.4339622641509434,0.5411764705882353
0.2,0.7,nfmcd_default,3,0.25,0.7272727272727273,0.3018867924528302,0.4266666666666667
0.2,0.7,nfmcd_default,3,0.3,0.875,0.1320754716981132,0.22950819672131148
0.2,0.7,nfmcd_default,3,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_default,3,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,3,0.05,0.3564356435643564,0.6792452830188679,0.4675324675324675
0.2,0.7,nfmcd_robust,3,0.1,0.5102040816326531,0.4716981132075472,0.49019607843137253
0.2,0.7,nfmcd_robust,3,0.15,0.6666666666666666,0.33962264150943394,0.44999999999999996
0.2,0.7,nfmcd_robust,3,0.2,0.7222222222222222,0.24528301886792453,0.36619718309859156
0.2,0.7,nfmcd_robust,3,0.25,0.8181818181818182,0.16981132075471697,0.28125
0.2,0.7,nfmcd_robust,3,0.3,0.8571428571428571,0.11320754716981132,0.2
0.2,0.7,nfmcd_robust,3,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_default,4,0.05,0.18454935622317598,0.9347826086956522,0.30824372759856633
0.2,0.7,nfmcd_default,4,0.1,0.3877551020408163,0.8260869565217391,0.5277777777777779
0.2,0.7,nfmcd_default,4,0.15,0.5652173913043478,0.5652173913043478,0.5652173913043478
0.2,0.7,nfmcd_default,4,0.2,0.6818181818181818,0.32608695652173914,0.4411764705882353
0.2,0.7,nfmcd_default,4,0.25,0.7272727272727273,0.17391304347826086,0.2807017543859649
0.2,0.7,nfmcd_default,4,0.3,0.6666666666666666,0.08695652173913043,0.15384615384615383
0.2,0.7,nfmcd_default,4,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_default,4,0.5,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,4,0.05,0.4268292682926829,0.7608695652173914,0.546875
0.2,0.7,nfmcd_robust,4,0.1,0.575,0.5,0.5348837209302325
0.2,0.7,nfmcd_robust,4,0.15,0.8095238095238095,0.3695652173913043,0.5074626865671641
0.2,0.7,nfmcd_robust,4,0.2,0.8125,0.2826086956521739,0.41935483870967744
0.2,0.7,nfmcd_robust,4,0.25,0.6666666666666666,0.13043478260869565,0.21818181818181817
0.2,0.7,nfmcd_robust,4,0.3,0.6,0.06521739130434782,0.11764705882352941
0.2,0.7,nfmcd_robust,4,0.4,0.0,0.0,0.0
0.2,0.7,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_default,0,0.05,0.23728813559322035,0.9655172413793104,0.380952380952381
0.2,1.0,nfmcd_default,0,0.1,0.43859649122807015,0.8620689655172413,0.5813953488372092
0.2,1.0,nfmcd_default,0,0.15,0.5967741935483871,0.6379310344827587,0.6166666666666667
0.2,1.0,nfmcd_default,0,0.2,0.7209302325581395,0.5344827586206896,0.6138613861386139
0.2,1.0,nfmcd_default,0,0.25,0.75,0.3620689655172414,0.48837209302325585
0.2,1.0,nfmcd_default,0,0.3,0.8571428571428571,0.20689655172413793,0.33333333333333326
0.2,1.0,nfmcd_default,0,0.4,0.0,0.0,0.0
0.2,1.0,nfmcd_default,0,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_robust,0,0.05,0.5473684210526316,0.896551724137931,0.6797385620915034
0.2,1.0,nfmcd_robust,0,0.1,0.6981132075471698,0.6379310344827587,0.6666666666666667
0.2,1.0,nfmcd_robust,0,0.15,0.6976744186046512,0.5172413793103449,0.594059405940594
0.2,1.0,nfmcd_robust,0,0.2,0.8666666666666667,0.4482758620689655,0.5909090909090909
0.2,1.0,nfmcd_robust,0,0.25,0.8181818181818182,0.3103448275862069,0.45000000000000007
0.2,1.0,nfmcd_robust,0,0.3,1.0,0.1206896551724138,0.21538461538461542
0.2,1.0,nfmcd_robust,0,0.4,1.0,0.034482758620689655,0.06666666666666667
0.2,1.0,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_default,2,0.05,0.19166666666666668,1.0,0.3216783216783217
0.2,1.0,nfmcd_default,2,0.1,0.33884297520661155,0.8913043478260869,0.4910179640718562
0.2,1.0,nfmcd_default,2,0.15,0.5263157894736842,0.6521739130434783,0.5825242718446602
0.2,1.0,nfmcd_default,2,0.2,0.6363636363636364,0.45652173913043476,0.5316455696202532
0.2,1.0,nfmcd_default,2,0.25,0.7142857142857143,0.21739130434782608,0.3333333333333333
0.2,1.0,nfmcd_default,2,0.3,0.5,0.08695652173913043,0.14814814814814817
0.2,1.0,nfmcd_default,2,0.4,0.0,0.0,0.0
0.2,1.0,nfmcd_default,2,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_robust,2,0.05,0.3925233644859813,0.9130434782608695,0.5490196078431373
0.2,1.0,nfmcd_robust,2,0.1,0.6037735849056604,0.6956521739130435,0.6464646464646465
0.2,1.0,nfmcd_robust,2,0.15,0.8125,0.5652173913043478,0.6666666666666667
0.2,1.0,nfmcd_robust,2,0.2,0.8260869565217391,0.41304347826086957,0.5507246376811594
0.2,1.0,nfmcd_robust,2,0.25,0.8571428571428571,0.2608695652173913,0.4
0.2,1.0,nfmcd_robust,2,0.3,0.8461538461538461,0.2391304347826087,0.3728813559322034
0.2,1.0,nfmcd_robust,2,0.4,1.0,0.021739130434782608,0.042553191489361694
0.2,1.0,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_default,1,0.05,0.19480519480519481,1.0,0.32608695652173914
0.2,1.0,nfmcd_default,1,0.1,0.3611111111111111,0.8666666666666667,0.5098039215686274
0.2,1.0,nfmcd_default,1,0.15,0.5660377358490566,0.6666666666666666,0.6122448979591837
0.2,1.0,nfmcd_default,1,0.2,0.6666666666666666,0.4888888888888889,0.5641025641025641
0.2,1.0,nfmcd_default,1,0.25,0.7777777777777778,0.3111111111111111,0.44444444444444436
0.2,1.0,nfmcd_default,1,0.3,0.7142857142857143,0.1111111111111111,0.19230769230769232
0.2,1.0,nfmcd_default,1,0.4,0.0,0.0,0.0
0.2,1.0,nfmcd_default,1,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_robust,1,0.05,0.44680851063829785,0.9333333333333333,0.6043165467625898
0.2,1.0,nfmcd_robust,1,0.1,0.6037735849056604,0.7111111111111111,0.6530612244897959
0.2,1.0,nfmcd_robust,1,0.15,0.7647058823529411,0.5777777777777777,0.6582278481012658
0.2,1.0,nfmcd_robust,1,0.2,0.8636363636363636,0.4222222222222222,0.5671641791044777
0.2,1.0,nfmcd_robust,1,0.25,0.875,0.3111111111111111,0.459016393442623
0.2,1.0,nfmcd_robust,1,0.3,1.0,0.24444444444444444,0.39285714285714285
0.2,1.0,nfmcd_robust,1,0.4,1.0,0.022222222222222223,0.04347826086956522
0.2,1.0,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_default,3,0.05,0.21031746031746032,1.0,0.3475409836065574
0.2,1.0,nfmcd_default,3,0.1,0.34074074074074073,0.8679245283018868,0.4893617021276595
0.2,1.0,nfmcd_default,3,0.15,0.5441176470588235,0.6981132075471698,0.6115702479338843
0.2,1.0,nfmcd_default,3,0.2,0.6744186046511628,0.5471698113207547,0.6041666666666666
0.2,1.0,nfmcd_default,3,0.25,0.7931034482758621,0.4339622641509434,0.5609756097560975
0.2,1.0,nfmcd_default,3,0.3,0.9411764705882353,0.3018867924528302,0.4571428571428572
0.2,1.0,nfmcd_default,3,0.4,0.0,0.0,0.0
0.2,1.0,nfmcd_default,3,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_robust,3,0.05,0.4144144144144144,0.8679245283018868,0.5609756097560976
0.2,1.0,nfmcd_robust,3,0.1,0.5666666666666667,0.6415094339622641,0.6017699115044247
0.2,1.0,nfmcd_robust,3,0.15,0.7111111111111111,0.6037735849056604,0.6530612244897959
0.2,1.0,nfmcd_robust,3,0.2,0.8387096774193549,0.49056603773584906,0.6190476190476191
0.2,1.0,nfmcd_robust,3,0.25,0.9130434782608695,0.39622641509433965,0.5526315789473684
0.2,1.0,nfmcd_robust,3,0.3,0.8823529411764706,0.2830188679245283,0.4285714285714286
0.2,1.0,nfmcd_robust,3,0.4,1.0,0.03773584905660377,0.07272727272727272
0.2,1.0,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_default,4,0.05,0.18518518518518517,0.9782608695652174,0.31141868512110726
0.2,1.0,nfmcd_default,4,0.1,0.38181818181818183,0.9130434782608695,0.5384615384615384
0.2,1.0,nfmcd_default,4,0.15,0.6440677966101694,0.8260869565217391,0.7238095238095238
0.2,1.0,nfmcd_default,4,0.2,0.8823529411764706,0.6521739130434783,0.75
0.2,1.0,nfmcd_default,4,0.25,0.9565217391304348,0.4782608695652174,0.6376811594202898
0.2,1.0,nfmcd_default,4,0.3,1.0,0.21739130434782608,0.3571428571428571
0.2,1.0,nfmcd_default,4,0.4,0.0,0.0,0.0
0.2,1.0,nfmcd_default,4,0.5,0.0,0.0,0.0
0.2,1.0,nfmcd_robust,4,0.05,0.47126436781609193,0.8913043478260869,0.6165413533834586
0.2,1.0,nfmcd_robust,4,0.1,0.7291666666666666,0.7608695652173914,0.7446808510638298
0.2,1.0,nfmcd_robust,4,0.15,0.8571428571428571,0.6521739130434783,0.7407407407407407
0.2,1.0,nfmcd_robust,4,0.2,0.90625,0.6304347826086957,0.7435897435897436
0.2,1.0,nfmcd_robust,4,0.25,0.92,0.5,0.647887323943662
0.2,1.0,nfmcd_robust,4,0.3,1.0,0.391304347826087,0.5625
0.2,1.0,nfmcd_robust,4,0.4,1.0,0.021739130434782608,0.042553191489361694
0.2,1.0,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_default,0,0.05,0.27710843373493976,0.5822784810126582,0.37551020408163266
0.3,0.0,nfmcd_default,0,0.1,0.2978723404255319,0.17721518987341772,0.2222222222222222
0.3,0.0,nfmcd_default,0,0.15,0.45454545454545453,0.06329113924050633,0.11111111111111112
0.3,0.0,nfmcd_default,0,0.2,0.0,0.0,0.0
0.3,0.0,nfmcd_default,0,0.25,0.0,0.0,0.0
0.3,0.0,nfmcd_default,0,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_default,0,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_default,0,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,0,0.05,0.30434782608695654,0.17721518987341772,0.224
0.3,0.0,nfmcd_robust,0,0.1,0.2727272727272727,0.0379746835443038,0.06666666666666667
0.3,0.0,nfmcd_robust,0,0.15,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,0,0.2,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,0,0.25,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,0,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_default,1,0.05,0.19487179487179487,0.59375,0.29343629343629346
0.3,0.0,nfmcd_default,1,0.1,0.2033898305084746,0.1875,0.1951219512195122
0.3,0.0,nfmcd_default,1,0.15,0.0,0.0,0.0
0.3,0.0,nfmcd_default,1,0.2,0.0,0.0,0.0
0.3,0.0,nfmcd_default,1,0.25,0.0,0.0,0.0
0.3,0.0,nfmcd_default,1,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_default,1,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_default,1,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,1,0.05,0.12962962962962962,0.109375,0.11864406779661016
0.3,0.0,nfmcd_robust,1,0.1,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,1,0.15,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,1,0.2,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,1,0.25,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,1,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,1,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_default,2,0.05,0.24120603015075376,0.7384615384615385,0.36363636363636365
0.3,0.0,nfmcd_default,2,0.1,0.2857142857142857,0.24615384615384617,0.2644628099173554
0.3,0.0,nfmcd_default,2,0.15,0.23076923076923078,0.046153846153846156,0.07692307692307693
0.3,0.0,nfmcd_default,2,0.2,0.25,0.015384615384615385,0.028985507246376812
0.3,0.0,nfmcd_default,2,0.25,0.0,0.0,0.0
0.3,0.0,nfmcd_default,2,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_default,2,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_default,2,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,2,0.05,0.21311475409836064,0.2,0.20634920634920634
0.3,0.0,nfmcd_robust,2,0.1,0.3333333333333333,0.07692307692307693,0.125
0.3,0.0,nfmcd_robust,2,0.15,0.5,0.015384615384615385,0.029850746268656723
0.3,0.0,nfmcd_robust,2,0.2,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,2,0.25,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,2,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,2,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_default,3,0.05,0.22660098522167488,0.7076923076923077,0.34328358208955223
0.3,0.0,nfmcd_default,3,0.1,0.23636363636363636,0.2,0.21666666666666665
0.3,0.0,nfmcd_default,3,0.15,0.5294117647058824,0.13846153846153847,0.21951219512195122
0.3,0.0,nfmcd_default,3,0.2,0.6666666666666666,0.03076923076923077,0.05882352941176471
0.3,0.0,nfmcd_default,3,0.25,1.0,0.015384615384615385,0.030303030303030307
0.3,0.0,nfmcd_default,3,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_default,3,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_default,3,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,3,0.05,0.26,0.2,0.22608695652173913
0.3,0.0,nfmcd_robust,3,0.1,0.6363636363636364,0.1076923076923077,0.1842105263157895
0.3,0.0,nfmcd_robust,3,0.15,0.6666666666666666,0.03076923076923077,0.05882352941176471
0.3,0.0,nfmcd_robust,3,0.2,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,3,0.25,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,3,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,3,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_default,4,0.05,0.23780487804878048,0.6,0.34061135371179035
0.3,0.0,nfmcd_default,4,0.1,0.25,0.2,0.22222222222222224
0.3,0.0,nfmcd_default,4,0.15,0.16666666666666666,0.03076923076923077,0.05194805194805195
0.3,0.0,nfmcd_default,4,0.2,0.25,0.015384615384615385,0.028985507246376812
0.3,0.0,nfmcd_default,4,0.25,1.0,0.015384615384615385,0.030303030303030307
0.3,0.0,nfmcd_default,4,0.3,1.0,0.015384615384615385,0.030303030303030307
0.3,0.0,nfmcd_default,4,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_default,4,0.5,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,4,0.05,0.1956521739130435,0.13846153846153847,0.16216216216216217
0.3,0.0,nfmcd_robust,4,0.1,0.07692307692307693,0.015384615384615385,0.025641025641025644
0.3,0.0,nfmcd_robust,4,0.15,0.16666666666666666,0.015384615384615385,0.028169014084507043
0.3,0.0,nfmcd_robust,4,0.2,1.0,0.015384615384615385,0.030303030303030307
0.3,0.0,nfmcd_robust,4,0.25,1.0,0.015384615384615385,0.030303030303030307
0.3,0.0,nfmcd_robust,4,0.3,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,4,0.4,0.0,0.0,0.0
0.3,0.0,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_default,0,0.05,0.3069306930693069,0.7848101265822784,0.44128113879003555
0.3,0.3,nfmcd_default,0,0.1,0.4383561643835616,0.4050632911392405,0.4210526315789474
0.3,0.3,nfmcd_default,0,0.15,0.56,0.17721518987341772,0.2692307692307692
0.3,0.3,nfmcd_default,0,0.2,0.6,0.0379746835443038,0.07142857142857144
0.3,0.3,nfmcd_default,0,0.25,0.5,0.012658227848101266,0.02469135802469136
0.3,0.3,nfmcd_default,0,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_default,0,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_default,0,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,0,0.05,0.35384615384615387,0.2911392405063291,0.3194444444444444
0.3,0.3,nfmcd_robust,0,0.1,0.47058823529411764,0.10126582278481013,0.16666666666666669
0.3,0.3,nfmcd_robust,0,0.15,0.2,0.012658227848101266,0.023809523809523808
0.3,0.3,nfmcd_robust,0,0.2,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,0,0.25,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,0,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_default,1,0.05,0.2535885167464115,0.828125,0.38827838827838823
0.3,0.3,nfmcd_default,1,0.1,0.30952380952380953,0.40625,0.3513513513513513
0.3,0.3,nfmcd_default,1,0.15,0.375,0.140625,0.20454545454545456
0.3,0.3,nfmcd_default,1,0.2,0.5,0.0625,0.1111111111111111
0.3,0.3,nfmcd_default,1,0.25,0.0,0.0,0.0
0.3,0.3,nfmcd_default,1,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_default,1,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_default,1,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,1,0.05,0.19696969696969696,0.203125,0.2
0.3,0.3,nfmcd_robust,1,0.1,0.25,0.0625,0.1
0.3,0.3,nfmcd_robust,1,0.15,0.25,0.015625,0.029411764705882353
0.3,0.3,nfmcd_robust,1,0.2,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,1,0.25,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,1,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,1,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_default,2,0.05,0.24401913875598086,0.7846153846153846,0.3722627737226278
0.3,0.3,nfmcd_default,2,0.1,0.36585365853658536,0.46153846153846156,0.40816326530612246
0.3,0.3,nfmcd_default,2,0.15,0.5769230769230769,0.23076923076923078,0.3296703296703296
0.3,0.3,nfmcd_default,2,0.2,0.6,0.09230769230769231,0.16
0.3,0.3,nfmcd_default,2,0.25,0.75,0.046153846153846156,0.08695652173913043
0.3,0.3,nfmcd_default,2,0.3,1.0,0.03076923076923077,0.059701492537313446
0.3,0.3,nfmcd_default,2,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_default,2,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,2,0.05,0.32,0.36923076923076925,0.34285714285714286
0.3,0.3,nfmcd_robust,2,0.1,0.36,0.13846153846153847,0.2
0.3,0.3,nfmcd_robust,2,0.15,0.4444444444444444,0.06153846153846154,0.10810810810810811
0.3,0.3,nfmcd_robust,2,0.2,0.6666666666666666,0.03076923076923077,0.05882352941176471
0.3,0.3,nfmcd_robust,2,0.25,1.0,0.03076923076923077,0.059701492537313446
0.3,0.3,nfmcd_robust,2,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,2,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,2,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_default,3,0.05,0.26339285714285715,0.9076923076923077,0.40830449826989623
0.3,0.3,nfmcd_default,3,0.1,0.43373493975903615,0.5538461538461539,0.48648648648648646
0.3,0.3,nfmcd_default,3,0.15,0.6521739130434783,0.23076923076923078,0.3409090909090909
0.3,0.3,nfmcd_default,3,0.2,0.8571428571428571,0.09230769230769231,0.16666666666666666
0.3,0.3,nfmcd_default,3,0.25,1.0,0.03076923076923077,0.059701492537313446
0.3,0.3,nfmcd_default,3,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_default,3,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_default,3,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,3,0.05,0.3939393939393939,0.4,0.39694656488549623
0.3,0.3,nfmcd_robust,3,0.1,0.65,0.2,0.30588235294117644
0.3,0.3,nfmcd_robust,3,0.15,0.7142857142857143,0.07692307692307693,0.1388888888888889
0.3,0.3,nfmcd_robust,3,0.2,1.0,0.06153846153846154,0.11594202898550725
0.3,0.3,nfmcd_robust,3,0.25,1.0,0.046153846153846156,0.08823529411764706
0.3,0.3,nfmcd_robust,3,0.3,1.0,0.015384615384615385,0.030303030303030307
0.3,0.3,nfmcd_robust,3,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,3,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_default,4,0.05,0.2894736842105263,0.8461538461538461,0.4313725490196079
0.3,0.3,nfmcd_default,4,0.1,0.35384615384615387,0.35384615384615387,0.35384615384615387
0.3,0.3,nfmcd_default,4,0.15,0.48,0.18461538461538463,0.2666666666666667
0.3,0.3,nfmcd_default,4,0.2,0.375,0.046153846153846156,0.08219178082191782
0.3,0.3,nfmcd_default,4,0.25,0.6666666666666666,0.03076923076923077,0.05882352941176471
0.3,0.3,nfmcd_default,4,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_default,4,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_default,4,0.5,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,4,0.05,0.3220338983050847,0.2923076923076923,0.3064516129032258
0.3,0.3,nfmcd_robust,4,0.1,0.36363636363636365,0.12307692307692308,0.18390804597701152
0.3,0.3,nfmcd_robust,4,0.15,0.5,0.07692307692307693,0.13333333333333336
0.3,0.3,nfmcd_robust,4,0.2,0.75,0.046153846153846156,0.08695652173913043
0.3,0.3,nfmcd_robust,4,0.25,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,4,0.3,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,4,0.4,0.0,0.0,0.0
0.3,0.3,nfmcd_robust,4,0.5,0.0,0.0,0.0
0.3,0.5,nfmcd_default,0,0.05,0.3444976076555024,0.9113924050632911,0.5
0.3,0.5,nfmcd_default,0,0.1,0.52,0.6582278481012658,0.5810055865921788
0.3,0.5,nfmcd_default,0,0.15,0.725,0.3670886075949367,0.4873949579831932
0.3,0.5,nfmcd_default,0,0.2,0.875,0.17721518987341772,0.29473684210526313
0.3,0.5,nfmcd_default,0,0.25,0.75,0.0759493670886076,0.13793103448275862
0.3,0.5,nfmcd_default,0,0.3,0.6666666666666666,0.02531645569620253,0.048780487804878044
0.3,0.5,nfmcd_default,0,0.4,0.0,0.0,0.0
0.3,0.5,nfmcd_default,0,0.5,0.0,0.0,0.0
0.3,0.5,nfmcd_robust,0,0.05,0.48148148148148145,0.4936708860759494,0.4875
0.3,0.5,nfmcd_robust,0,0.1,0.6774193548387096,0.26582278481012656,0.3818181818181818
0.3,0.5,nfmcd_robust,0,0.15,0.8,0.20253164556962025,0.32323232323232326
0.3,0.5,nfmcd_robust,0,0.2,0.7692307692307693,0.12658227848101267,0.2173913043478261
0.3,0.5,nfmcd_robust,0,0.25,0.75,0.0379746835443038,0.07228915662650602
0.3,0.5,nfmcd_robust,0,0.3,0.0,0.0,0.0
0.3,0.5,nfmcd_robust,0,0.4,0.0,0.0,0.0
0.3,0.5,nfmcd_robust,0,0.5,0.0,0.0,0.0
0.3,0.5,nfmcd_default,1,0.05,0.2511415525114155,0.859375,0.38869257950530034
0.3,0.5,nfmcd_default,1,0.1,0.3838383838383838,0.59375,0.4662576687116564
0.3,0.5,nfmcd_default,1,0.15,0.47058823529411764,0.25,0.32653061224489793
0.3,0.5,nfmcd_default,1,0.2,0.6666666666666666,0.125,0.21052631578947367
0.3,0.5,nfmcd_default,1,0.25,0.8571428571428571,0.09375,0.16901408450704225
0.3,0.5,nfmcd_default,1,0.3,1.0,0.015625,0.03076923076923077
0.3,0.5,nfmcd_default,1,0.4,0.0,0.0,0.0
0.3,0.5,nfmcd_default,1,0.5,0.0,0.0,0.0
0.3,0.5,nfmcd_robust,1,0.05,0.33766233766233766,0.40625,0.36879432624113473
0.3,0.5,nfmcd_robust,1,0.1,0.48,0.1875,0.2696629213483146
0.3,0.5,nfmcd_robust,1,0.15,0.6,0.09375,0.16216216216216214
0.3,0.5,nfmcd_robust,1,0.2,0.6666666666666666,0.03125,0.05970149253731343
0.3,0.5,nfmcd_robust,1,0.25,0.5,0.015625,0.030303030303030304
0.3,0.5,nfmcd_robust,1,0.3,0.0,0.0,0.0
0.3,0.5,nfmcd_robust,1,0.4,0.0,0.0,0.0
0.3,0.5,nfmcd_robust,1,0.5,0.0,0.0,0.0
0.3,0.5,nfmcd_default,2,0.05,0.2597402597402597,0.9230769230769231,0.40540540540540543
0.3,0.5,nfmcd_default,2,0.1,0.3939393939393939,0.6,0.47560975609756095
0.3,0.5,nfmcd_default,2,0.15,0.5454545454545454,0.36923076923076925,0.4403669724770642
0.3,0.5,nfmcd_default,2,0.2,0.6470588235294118,0.16923076923076924,0.2682926829268293
0.3,0.5,nfmcd_default,2,0.25,0.5714285714285714,0.06153846153846154,0.11111111111111112
