part,setting,seed,method,onmi,modularity,acc_all,acc_clean,acc_bad,auroc_agree,ap_agree,auroc_conf,ap_conf,prevalence,n_both,n_bad,agree_mean_clean,agree_sd_clean,agree_mean_bad,agree_sd_bad,dprime,ovl,conf_mean_clean,conf_mean_bad,error,secs
B,B|fakeddit_real_lcc|q0.0,2,d:rank16,,,,,,nan,nan,nan,nan,0.0,586,0,0.5134389618284267,0.3113263240704472,,,,,0.37616374307662465,,,0.0
B,B|fakeddit_real_lcc|q0.0,2,d:cons,,,,,,nan,nan,nan,nan,0.0,586,0,0.7966719736863547,0.21476655098133526,,,,,0.5,,,0.52
B,B|fakeddit_real_lcc|q0.0,2,d:kmmatch,,,,,,nan,nan,,,0.0,586,0,,,,,,,,,,0.08
B,B|fakeddit_real_lcc|q0.0,2,d:random,,,,,,nan,nan,,,0.0,586,0,,,,,,,,,,0.0
B,B|crisismmd|q0.4,2,b:default,0.38330252531875764,0.48203496639510446,0.745,0.7448979591836735,0.7451612903225806,,,,,,800,310,,,,,,,,,,0.84
B,B|crisismmd|q0.4,2,b:rank16,0.664020290154525,0.45130349475266435,0.82,0.8142857142857143,0.8290322580645161,,,,,,800,310,,,,,,,,,,0.34
B,B|crisismmd|q0.4,2,b:robust,0.5563740239077672,0.5206535382066034,0.90375,0.9,0.9096774193548387,,,,,,800,310,,,,,,,,,,0.92
B,B|crisismmd|q0.4,2,b:alpha05,0.5387712533493783,0.49566550461773146,0.82,0.8346938775510204,0.7967741935483871,,,,,,800,310,,,,,,,,,,0.81
B,B|crisismmd|q0.4,2,b:concat05,0.6700581041848566,0.5189663589573581,0.91375,0.9163265306122449,0.9096774193548387,,,,,,800,310,,,,,,,,,,1.06
B,B|crisismmd|q0.4,2,b:text_only,0.552623314405471,0.5160488807760552,0.8975,0.8979591836734694,0.896774193548387,,,,,,800,310,,,,,,,,,,0.42
B,B|crisismmd|q0.4,2,b:image_only,0.5478769812935558,0.5158942514411048,0.89375,0.8938775510204081,0.8935483870967742,,,,,,800,310,,,,,,,,,,0.66
B,B|crisismmd|q0.4,2,b:structure_only,0.6195965477507328,0.4746867678666017,0.83375,0.8326530612244898,0.8354838709677419,,,,,,800,310,,,,,,,,,,0.05
B,B|crisismmd|q0.4,2,b:spectral,0.8681481588886574,0.5212384604825615,0.97,0.9734693877551021,0.964516129032258,,,,,,800,310,,,,,,,,,,0.11
B,B|crisismmd|q0.4,2,b:kmeans_content,0.4310057810170933,0.21293494886960976,0.64125,0.6183673469387755,0.6774193548387096,,,,,,800,310,,,,,,,,,,0.22
B,B|crisismmd|q0.4,2,d:default,,,,,,0.565009874917709,0.4397016358319403,0.565009874917709,0.4397016358319403,0.3875,800,310,0.8184493723667013,0.1636911335705953,0.7864910367022823,0.19283504086219402,0.1786802527217285,0.8215931533903884,0.6218724612898537,0.5973623395482824,,0.0
B,B|crisismmd|q0.4,2,d:rank16,,,,,,0.698400263331139,0.5523252025602788,0.698400263331139,0.5523252025602788,0.3875,800,310,0.5392290281441029,0.3019317784854451,0.3327705153460252,0.3178084816149988,0.66605579865548,0.6674786043449639,0.39288656517835047,0.25389925497977806,,0.0
B,B|crisismmd|q0.4,2,d:cons,,,,,,0.565009874917709,0.4397016358319403,0.5137919684002634,0.39059664713036996,0.3875,800,310,0.8184493723667013,0.1636911335705953,0.7864910367022823,0.19283504086219402,0.1786802527217285,0.8215931533903884,0.5047337732085315,0.4909046810574825,,0.8
B,B|crisismmd|q0.4,2,d:kmmatch,,,,,,0.5626398946675444,0.4202414704788223,,,0.3875,800,310,,,,,,,,,,0.09
B,B|crisismmd|q0.4,2,d:random,,,,,,0.47604344963791967,0.36437524669425775,,,0.3875,800,310,,,,,,,,,,0.0
B,B|fakeddit_real_lcc|q0.1,2,b:default,0.13268083954382215,0.6529381922262755,0.3969594594594595,0.39697542533081287,0.38596491228070173,,,,,,586,57,,,,,,,,,,0.51
B,B|fakeddit_real_lcc|q0.1,2,b:rank16,0.19187749498396411,0.7175062808308655,0.3918918918918919,0.391304347826087,0.3684210526315789,,,,,,586,57,,,,,,,,,,0.25
B,B|fakeddit_real_lcc|q0.1,2,b:robust,0.21778211386757063,0.7454129235948539,0.47128378378378377,0.46880907372400754,0.49122807017543857,,,,,,586,57,,,,,,,,,,0.52
B,B|fakeddit_real_lcc|q0.1,2,b:alpha05,0.1631838962873453,0.6475714810513582,0.4172297297297297,0.42344045368620037,0.3508771929824561,,,,,,586,57,,,,,,,,,,0.53
B,B|fakeddit_real_lcc|q0.1,2,b:concat05,0.17548031843141187,0.6502216650325132,0.3952702702702703,0.389413988657845,0.42105263157894735,,,,,,586,57,,,,,,,,,,0.56
B,B|fakeddit_real_lcc|q0.1,2,b:text_only,0.2105948863430167,0.7683001310039427,0.3935810810810811,0.3931947069943289,0.3684210526315789,,,,,,586,57,,,,,,,,,,0.14
B,B|fakeddit_real_lcc|q0.1,2,b:image_only,0.1971259357607652,0.7415397625363049,0.3935810810810811,0.3931947069943289,0.3684210526315789,,,,,,586,57,,,,,,,,,,0.16
B,B|fakeddit_real_lcc|q0.1,2,b:structure_only,0.21121958670315366,0.7683001310039427,0.3935810810810811,0.3931947069943289,0.3684210526315789,,,,,,586,57,,,,,,,,,,0.05
B,B|fakeddit_real_lcc|q0.1,2,b:spectral,0.5185222550251729,0.6179226410391115,0.7280405405405406,0.7334593572778828,0.6842105263157895,,,,,,586,57,,,,,,,,,,0.11
B,B|fakeddit_real_lcc|q0.1,2,b:kmeans_content,0.18045838061089414,0.3027702686938587,0.49155405405405406,0.5122873345935728,0.3157894736842105,,,,,,586,57,,,,,,,,,,0.12
B,B|fakeddit_real_lcc|q0.1,2,d:default,,,,,,0.60915995091699,0.13101216092417256,0.60915995091699,0.13101216092417256,0.09726962457337884,586,57,0.7927177212006719,0.21930198693278735,0.7463972665825448,0.22971637135262307,0.20626328446015313,0.6795675388850198,0.6050330754058063,0.5677731990057603,,0.0
B,B|fakeddit_real_lcc|q0.1,2,d:rank16,,,,,,0.7180711703644745,0.20428303345626,0.7180711703644745,0.20428303345626,0.09726962457337884,586,57,0.507849292345748,0.29983436518916945,0.26462797141179295,0.32018983168828086,0.784131825943166,0.5929094949092959,0.3654504994103275,0.22378386698916056,,0.02
B,B|fakeddit_real_lcc|q0.1,2,d:cons,,,,,,0.60915995091699,0.13101216092417256,0.6537326302523796,0.14881108253844633,0.09726962457337884,586,57,0.7927177212006719,0.21930198693278735,0.7463972665825448,0.22971637135262307,0.20626328446015313,0.6795675388850198,0.5149790767938215,0.3609836557204978,,0.5
B,B|fakeddit_real_lcc|q0.1,2,d:kmmatch,,,,,,0.5826783404636354,0.11491760470966754,,,0.09726962457337884,586,57,,,,,,,,,,0.08
B,B|fakeddit_real_lcc|q0.1,2,d:random,,,,,,0.5388850197326966,0.11464748138341328,,,0.09726962457337884,586,57,,,,,,,,,,0.0
B,B|fakeddit_real_lcc|q0.2,2,b:default,0.13269861334220812,0.6513992395668681,0.40033783783783783,0.4136460554371002,0.3418803418803419,,,,,,586,117,,,,,,,,,,0.52
B,B|fakeddit_real_lcc|q0.2,2,b:rank16,0.18865210376497366,0.7366730040175187,0.3918918918918919,0.3880597014925373,0.39316239316239315,,,,,,586,117,,,,,,,,,,0.22
B,B|fakeddit_real_lcc|q0.2,2,b:robust,0.20738228497345568,0.7443786690551156,0.47128378378378377,0.4669509594882729,0.48717948717948717,,,,,,586,117,,,,,,,,,,0.55
B,B|fakeddit_real_lcc|q0.2,2,b:alpha05,0.15932261495873212,0.711567035892879,0.38344594594594594,0.3773987206823028,0.39316239316239315,,,,,,586,117,,,,,,,,,,0.53
B,B|fakeddit_real_lcc|q0.2,2,b:concat05,0.1308903014030044,0.5946876214676888,0.49324324324324326,0.5010660980810234,0.46153846153846156,,,,,,586,117,,,,,,,,,,0.56
B,B|fakeddit_real_lcc|q0.2,2,b:text_only,0.2105948863430167,0.7683001310039427,0.3935810810810811,0.39019189765458423,0.39316239316239315,,,,,,586,117,,,,,,,,,,0.12
B,B|fakeddit_real_lcc|q0.2,2,b:image_only,0.19888523097722277,0.7385243177781119,0.3935810810810811,0.39019189765458423,0.39316239316239315,,,,,,586,117,,,,,,,,,,0.16
B,B|fakeddit_real_lcc|q0.2,2,b:structure_only,0.21121958670315366,0.7683001310039427,0.3935810810810811,0.39019189765458423,0.39316239316239315,,,,,,586,117,,,,,,,,,,0.06
B,B|fakeddit_real_lcc|q0.2,2,b:spectral,0.5185222550251729,0.6179226410391115,0.7280405405405406,0.7334754797441365,0.7094017094017094,,,,,,586,117,,,,,,,,,,0.06
B,B|fakeddit_real_lcc|q0.2,2,b:kmeans_content,0.16868366043975835,0.274332023247268,0.4966216216216216,0.5394456289978679,0.3247863247863248,,,,,,586,117,,,,,,,,,,0.17
B,B|fakeddit_real_lcc|q0.2,2,d:default,,,,,,0.5756929637526652,0.22539973530573948,0.5756929637526652,0.22539973530573948,0.19965870307167236,586,117,0.7800411562166661,0.2470485058814428,0.7692078831759482,0.20137794648451773,0.04806817881418032,0.7490751371348386,0.599562665336703,0.58160070019256,,0.0
B,B|fakeddit_real_lcc|q0.2,2,d:rank16,,,,,,0.6664479798808156,0.3025707343648612,0.6664479798808156,0.3025707343648612,0.19965870307167236,586,117,0.4759929541040533,0.33287452611818424,0.2908804135135475,0.3350641389731001,0.5542770785097793,0.6659377107138301,0.355015890254737,0.23825782780466528,,0.0
B,B|fakeddit_real_lcc|q0.2,2,d:cons,,,,,,0.5756929637526652,0.22539973530573948,0.5855156452171377,0.2266935963857533,0.19965870307167236,586,117,0.7800411562166661,0.2470485058814428,0.7692078831759482,0.20137794648451773,0.04806817881418032,0.7490751371348386,0.5171031290434275,0.4314413032361751,,0.5
B,B|fakeddit_real_lcc|q0.2,2,d:kmmatch,,,,,,0.5552093014779581,0.21953712910178777,,,0.19965870307167236,586,117,,,,,,,,,,0.08
B,B|fakeddit_real_lcc|q0.2,2,d:random,,,,,,0.5064057004355512,0.20164480047140676,,,0.19965870307167236,586,117,,,,,,,,,,0.0
B,B|fakeddit_real_lcc|q0.4,2,b:default,0.09254536376721967,0.4625207603827623,0.43074324324324326,0.449438202247191,0.40869565217391307,,,,,,586,230,,,,,,,,,,0.5
B,B|fakeddit_real_lcc|q0.4,2,b:rank16,0.1666529272137527,0.7456811530510981,0.3935810810810811,0.37640449438202245,0.41304347826086957,,,,,,586,230,,,,,,,,,,0.25
B,B|fakeddit_real_lcc|q0.4,2,b:robust,0.19557244727602752,0.7236651462877749,0.46114864864864863,0.449438202247191,0.4782608695652174,,,,,,586,230,,,,,,,,,,0.53
B,B|fakeddit_real_lcc|q0.4,2,b:alpha05,0.15855619196341086,0.7144424661574702,0.3918918918918919,0.37640449438202245,0.40869565217391307,,,,,,586,230,,,,,,,,,,0.48
B,B|fakeddit_real_lcc|q0.4,2,b:concat05,0.14723986230188002,0.5833026481400506,0.48986486486486486,0.5028089887640449,0.46956521739130436,,,,,,586,230,,,,,,,,,,0.58
B,B|fakeddit_real_lcc|q0.4,2,b:text_only,0.2105948863430167,0.7683001310039427,0.3935810810810811,0.37640449438202245,0.41304347826086957,,,,,,586,230,,,,,,,,,,0.11
B,B|fakeddit_real_lcc|q0.4,2,b:image_only,0.21018071799331817,0.760762119578662,0.3935810810810811,0.37640449438202245,0.41304347826086957,,,,,,586,230,,,,,,,,,,0.16
B,B|fakeddit_real_lcc|q0.4,2,b:structure_only,0.21121958670315366,0.7683001310039427,0.3935810810810811,0.37640449438202245,0.41304347826086957,,,,,,586,230,,,,,,,,,,0.05
B,B|fakeddit_real_lcc|q0.4,2,b:spectral,0.5112127146760734,0.6853386082366952,0.6570945945945946,0.6601123595505618,0.6521739130434783,,,,,,586,230,,,,,,,,,,0.06
B,B|fakeddit_real_lcc|q0.4,2,b:kmeans_content,0.06812757409922432,0.1652275261463673,0.40709459459459457,0.4887640449438202,0.2826086956521739,,,,,,586,230,,,,,,,,,,0.16
B,B|fakeddit_real_lcc|q0.4,2,d:default,,,,,,0.5573644357596482,0.42737691394776095,0.5573644357596482,0.42737691394776095,0.3924914675767918,586,230,0.7816053967367522,0.22280256455733444,0.7635627436606998,0.21028534658019926,0.0832861941021184,0.8170249145090376,0.5961483358101597,0.5763722185075023,,0.01
B,B|fakeddit_real_lcc|q0.4,2,d:rank16,,,,,,0.5878236443575965,0.4576904325562442,0.5878236443575965,0.4576904325562442,0.3924914675767918,586,230,0.44634094132083396,0.31433569899553754,0.35823002060344644,0.3150597149007561,0.27998571478188145,0.7610893991206644,0.3255777339281664,0.26991605830786053,,0.0
B,B|fakeddit_real_lcc|q0.4,2,d:cons,,,,,,0.5573644357596482,0.42737691394776095,0.5609550561797753,0.42480484511260486,0.3924914675767918,586,230,0.7816053967367522,0.22280256455733444,0.7635627436606998,0.21028534658019926,0.0832861941021184,0.8170249145090376,0.5239652357629886,0.46290598290598295,,0.56
B,B|fakeddit_real_lcc|q0.4,2,d:kmmatch,,,,,,0.6055935515388373,0.4519919740382072,,,0.3924914675767918,586,230,,,,,,,,,,0.08
B,B|fakeddit_real_lcc|q0.4,2,d:random,,,,,,0.48926477772349786,0.38810227657487195,,,0.3924914675767918,586,230,,,,,,,,,,0.0
B,B|fakeddit|q0.0,2,b:default,0.23679795396036396,0.29091205824468236,0.54,0.5389326334208224,nan,,,,,,1143,0,,,,,,,,,,1.91
B,B|fakeddit|q0.0,2,b:rank16,0.7331160104821596,0.3501363435918779,0.75,0.7436570428696413,nan,,,,,,1143,0,,,,,,,,,,0.55
B,B|fakeddit|q0.0,2,b:robust,0.7222374555616707,0.3442786428518003,0.7541666666666667,0.7480314960629921,nan,,,,,,1143,0,,,,,,,,,,2.38
B,B|fakeddit|q0.0,2,b:alpha05,0.3771011818147707,0.2891269618998251,0.5716666666666667,0.5678040244969379,nan,,,,,,1143,0,,,,,,,,,,2.16
B,B|fakeddit|q0.0,2,b:concat05,0.3368267581165879,0.29168102052085837,0.4766666666666667,0.47069116360454943,nan,,,,,,1143,0,,,,,,,,,,2.36
B,B|fakeddit|q0.0,2,b:text_only,0.785803317656607,0.3764638948486347,0.8208333333333333,0.8162729658792651,nan,,,,,,1143,0,,,,,,,,,,1.66
B,B|fakeddit|q0.0,2,b:image_only,0.7720185176980454,0.2992461304921437,0.6775,0.6719160104986877,nan,,,,,,1143,0,,,,,,,,,,6.45
B,B|fakeddit|q0.0,2,b:structure_only,0.8175660382680203,0.37338005725352347,0.8208333333333333,0.8162729658792651,nan,,,,,,1143,0,,,,,,,,,,0.11
B,B|fakeddit|q0.0,2,b:spectral,0.5489359502033544,0.3624479068724976,0.8058333333333333,0.8101487314085739,nan,,,,,,1143,0,,,,,,,,,,0.33
B,B|fakeddit|q0.0,2,b:kmeans_content,0.08074720016748604,0.13111921789289857,0.4241666666666667,0.4356955380577428,nan,,,,,,1143,0,,,,,,,,,,0.67
B,B|fakeddit|q0.0,2,d:default,,,,,,nan,nan,nan,nan,0.0,1143,0,0.8493474204425676,0.12508759366712888,,,,,0.6509940800543826,,,0.0
B,B|fakeddit|q0.0,2,d:rank16,,,,,,nan,nan,nan,nan,0.0,1143,0,0.5758404479657764,0.283810563067179,,,,,0.416742042157518,,,0.0
B,B|fakeddit|q0.0,2,d:cons,,,,,,nan,nan,nan,nan,0.0,1143,0,0.8493474204425676,0.12508759366712888,,,,,0.5,,,2.2
B,B|fakeddit|q0.0,2,d:kmmatch,,,,,,nan,nan,,,0.0,1143,0,,,,,,,,,,0.26
B,B|fakeddit|q0.0,2,d:random,,,,,,nan,nan,,,0.0,1143,0,,,,,,,,,,0.0
B,B|fakeddit|q0.1,2,b:default,0.35672412716571866,0.3213368514458222,0.4841666666666667,0.48588120740019475,0.4224137931034483,,,,,,1143,116,,,,,,,,,,2.58
B,B|fakeddit|q0.1,2,b:rank16,0.5621001529015011,0.3465341459772781,0.6941666666666667,0.6796494644595911,0.7241379310344828,,,,,,1143,116,,,,,,,,,,0.56
B,B|fakeddit|q0.1,2,b:robust,0.7016462309909408,0.28975252631390586,0.6925,0.6738072054527751,0.7413793103448276,,,,,,1143,116,,,,,,,,,,2.72
B,B|fakeddit|q0.1,2,b:alpha05,0.33890383792989365,0.2969351793439349,0.5766666666666667,0.5774099318403116,0.47413793103448276,,,,,,1143,116,,,,,,,,,,2.45
B,B|fakeddit|q0.1,2,b:concat05,0.4290090557942614,0.35663270948807974,0.6041666666666666,0.6095423563777994,0.47413793103448276,,,,,,1143,116,,,,,,,,,,2.59
B,B|fakeddit|q0.1,2,b:text_only,0.785803317656607,0.3764638948486347,0.8208333333333333,0.8140214216163584,0.8362068965517241,,,,,,1143,116,,,,,,,,,,1.94
B,B|fakeddit|q0.1,2,b:image_only,0.7852430481574443,0.37632425552668325,0.8225,0.815968841285297,0.8362068965517241,,,,,,1143,116,,,,,,,,,,2.61
B,B|fakeddit|q0.1,2,b:structure_only,0.8175660382680203,0.37338005725352347,0.8208333333333333,0.815968841285297,0.8189655172413793,,,,,,1143,116,,,,,,,,,,0.12
B,B|fakeddit|q0.1,2,b:spectral,0.6622747357659364,0.39828662551965566,0.8883333333333333,0.8880233690360273,0.8879310344827587,,,,,,1143,116,,,,,,,,,,0.27
B,B|fakeddit|q0.1,2,b:kmeans_content,0.09171114143872083,0.10244640447570529,0.4075,0.4488802336903603,0.1896551724137931,,,,,,1143,116,,,,,,,,,,0.59
B,B|fakeddit|q0.1,2,d:default,,,,,,0.5806584293053085,0.12770858821009234,0.5806584293053085,0.12770858821009234,0.10148731408573929,1143,116,0.8322769708127382,0.15627716182915652,0.7994615539249914,0.1657995402295576,0.2036849218118967,0.8113521136218649,0.6355457297341398,0.6061564131478232,,0.01
B,B|fakeddit|q0.1,2,d:rank16,,,,,,0.7236678642178423,0.24494343946748526,0.7236678642178423,0.24494343946748526,0.10148731408573929,1143,116,0.568914515265997,0.28182883513105744,0.3189933844991147,0.3322914503916961,0.8111819502011351,0.5710640298156666,0.41159516631545295,0.2508385375792555,,0.02
B,B|fakeddit|q0.1,2,d:cons,,,,,,0.5806584293053085,0.12770858821009234,0.6448897021790955,0.17973053750065152,0.10148731408573929,1143,116,0.8322769708127382,0.15627716182915652,0.7994615539249914,0.1657995402295576,0.2036849218118967,0.8113521136218649,0.5147173427782619,0.36970076695452625,,2.45
B,B|fakeddit|q0.1,2,d:kmmatch,,,,,,0.552546754860155,0.11230482454198205,,,0.10148731408573929,1143,116,,,,,,,,,,0.2
B,B|fakeddit|q0.1,2,d:random,,,,,,0.5046922741161065,0.11210182745652596,,,0.10148731408573929,1143,116,,,,,,,,,,0.0
B,B|fakeddit|q0.4,2,b:default,0.2692120380271996,0.3809258425951036,0.5083333333333333,0.5147679324894515,0.5,,,,,,1143,432,,,,,,,,,,2.45
B,B|fakeddit|q0.4,2,b:rank16,0.6831591944854274,0.3413653537935178,0.7191666666666666,0.7060478199718706,0.7175925925925926,,,,,,1143,432,,,,,,,,,,0.61
B,B|fakeddit|q0.4,2,b:robust,0.6401326142528263,0.3329017616156616,0.7391666666666666,0.6638537271448663,0.8425925925925926,,,,,,1143,432,,,,,,,,,,2.73
B,B|fakeddit|q0.4,2,b:alpha05,0.41831115192524293,0.33337671686689674,0.45,0.4781997187060478,0.3958333333333333,,,,,,1143,432,,,,,,,,,,2.59
B,B|fakeddit|q0.4,2,b:concat05,0.3341835723752655,0.3478180855868133,0.6366666666666667,0.6511954992967651,0.5972222222222222,,,,,,1143,432,,,,,,,,,,2.67
B,B|fakeddit|q0.4,2,b:text_only,0.785803317656607,0.3764638948486347,0.8208333333333333,0.8157524613220816,0.8171296296296297,,,,,,1143,432,,,,,,,,,,2.27
B,B|fakeddit|q0.4,2,b:image_only,0.7852400753490894,0.37493533479460706,0.8191666666666667,0.8143459915611815,0.8148148148148148,,,,,,1143,432,,,,,,,,,,1.62
B,B|fakeddit|q0.4,2,b:structure_only,0.8175660382680203,0.37338005725352347,0.8208333333333333,0.8157524613220816,0.8171296296296297,,,,,,1143,432,,,,,,,,,,0.09
B,B|fakeddit|q0.4,2,b:spectral,0.638995915290686,0.40111995959938834,0.8925,0.9085794655414908,0.8634259259259259,,,,,,1143,432,,,,,,,,,,0.3
B,B|fakeddit|q0.4,2,b:kmeans_content,0.0060849263647497764,0.03824975526011038,0.3025,0.4149085794655415,0.13194444444444445,,,,,,1143,432,,,,,,,,,,0.64
B,B|fakeddit|q0.4,2,d:default,,,,,,0.5380039849976559,0.41417714302797215,0.5380039849976559,0.41417714302797215,0.3779527559055118,1143,432,0.825809377229325,0.16560423959619228,0.8032843937208064,0.1858013163995465,0.12798813593049402,0.8771683075480543,0.6326176005901015,0.6125763547433442,,0.0
B,B|fakeddit|q0.4,2,d:rank16,,,,,,0.6549460853258322,0.5139998618259527,0.6549460853258322,0.5139998618259527,0.3779527559055118,1143,432,0.5254315371388097,0.2887265276968497,0.36233127082826894,0.3143084989655264,0.5404452375907453,0.729957805907173,0.3759288752251371,0.27173097582088207,,0.0
B,B|fakeddit|q0.4,2,d:cons,,,,,,0.5380039849976559,0.41417714302797215,0.5499622336823462,0.4158230162670524,0.3779527559055118,1143,432,0.825809377229325,0.16560423959619228,0.8032843937208064,0.1858013163995465,0.12798813593049402,0.8771683075480543,0.5188998992563691,0.46889391580722584,,2.45
B,B|fakeddit|q0.4,2,d:kmmatch,,,,,,0.5880655180496952,0.42509827599444605,,,0.3779527559055118,1143,432,,,,,,,,,,0.23
B,B|fakeddit|q0.4,2,d:random,,,,,,0.526110850653748,0.4123138433153435,,,0.3779527559055118,1143,432,,,,,,,,,,0.0
A,A|n300|mis0.0|chi|shi,3,b:default,0.8920500337026759,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.14
A,A|n300|mis0.0|chi|shi,3,b:rank16,0.8920500337026759,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.11
A,A|n300|mis0.0|chi|shi,3,b:robust,0.9006097376833687,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.17
A,A|n300|mis0.0|chi|shi,3,b:alpha05,0.8834403840124028,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.14
A,A|n300|mis0.0|chi|shi,3,b:concat05,0.9006097376833687,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.12
A,A|n300|mis0.0|chi|shi,3,b:text_only,0.8920000879930956,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.05
A,A|n300|mis0.0|chi|shi,3,b:image_only,0.8834403840124028,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.06
A,A|n300|mis0.0|chi|shi,3,b:structure_only,0.8708372180366803,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.01
A,A|n300|mis0.0|chi|shi,3,b:spectral,0.9006097376833687,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.02
A,A|n300|mis0.0|chi|shi,3,b:kmeans_content,0.9006097376833687,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.03
A,A|n300|mis0.0|chi|shi,3,d:default,,,,,,nan,nan,nan,nan,0.0,274,0,0.883327985434241,0.08406640459079709,,,,,0.6829475612427912,,,0.0
A,A|n300|mis0.0|chi|shi,3,d:rank16,,,,,,nan,nan,nan,nan,0.0,274,0,0.5984098570705775,0.21919479009095275,,,,,0.4149235820895496,,,0.0
A,A|n300|mis0.0|chi|shi,3,d:cons,,,,,,nan,nan,nan,nan,0.0,274,0,0.883327985434241,0.08406640459079709,,,,,0.5,,,0.14
A,A|n300|mis0.0|chi|shi,3,d:kmmatch,,,,,,nan,nan,,,0.0,274,0,,,,,,,,,,0.0
A,A|n300|mis0.0|chi|shi,3,d:random,,,,,,nan,nan,,,0.0,274,0,,,,,,,,,,0.02
B,B|fakeddit|q0.2,2,b:default,0.2531523640639344,0.27291295098078183,0.45416666666666666,0.46405228758169936,0.4,,,,,,1143,225,,,,,,,,,,2.69
B,B|fakeddit|q0.2,2,b:rank16,0.6705707441102813,0.34980144173905076,0.6825,0.6971677559912854,0.5866666666666667,,,,,,1143,225,,,,,,,,,,0.55
B,B|fakeddit|q0.2,2,b:robust,0.6474416106963415,0.3392061011477556,0.7658333333333334,0.7440087145969498,0.8222222222222222,,,,,,1143,225,,,,,,,,,,2.98
B,B|fakeddit|q0.2,2,b:alpha05,0.3413230092152355,0.31975559219969396,0.6733333333333333,0.6884531590413944,0.5866666666666667,,,,,,1143,225,,,,,,,,,,2.67
B,B|fakeddit|q0.2,2,b:concat05,0.3613911884359886,0.3428979240187667,0.6191666666666666,0.6383442265795207,0.5066666666666667,,,,,,1143,225,,,,,,,,,,2.97
B,B|fakeddit|q0.2,2,b:text_only,0.785803317656607,0.3764638948486347,0.8208333333333333,0.8169934640522876,0.8133333333333334,,,,,,1143,225,,,,,,,,,,2.28
B,B|fakeddit|q0.2,2,b:image_only,0.7852400753490894,0.37619462092896194,0.8191666666666667,0.8159041394335512,0.8088888888888889,,,,,,1143,225,,,,,,,,,,1.53
B,B|fakeddit|q0.2,2,b:structure_only,0.8175660382680203,0.37338005725352347,0.8208333333333333,0.8169934640522876,0.8133333333333334,,,,,,1143,225,,,,,,,,,,0.12
B,B|fakeddit|q0.2,2,b:spectral,0.6675705174268208,0.40213665107868407,0.8991666666666667,0.906318082788671,0.8755555555555555,,,,,,1143,225,,,,,,,,,,0.28
B,B|fakeddit|q0.2,2,b:kmeans_content,0.024706179749828694,0.0720157950929532,0.35333333333333333,0.4128540305010893,0.1511111111111111,,,,,,1143,225,,,,,,,,,,0.61
B,B|fakeddit|q0.2,2,d:default,,,,,,0.5896393125151295,0.2368762497663044,0.5896393125151295,0.2368762497663044,0.1968503937007874,1143,225,0.8326802460296773,0.15167994827569906,0.8023998868903386,0.15064375068282151,0.20031629268810716,0.7949891067538126,0.6361128859631653,0.6084086280632184,,0.0
B,B|fakeddit|q0.2,2,d:rank16,,,,,,0.7201355603969983,0.3760611026454504,0.7201355603969983,0.3760611026454504,0.1968503937007874,1143,225,0.5612693737842368,0.2812393896528902,0.32288699123545606,0.32602798669660393,0.7829719185680096,0.648322440087146,0.4048483768839798,0.2488228501011279,,0.01
B,B|fakeddit|q0.2,2,d:cons,,,,,,0.5896393125151295,0.2368762497663044,0.6005858145727427,0.24682395170221957,0.1968503937007874,1143,225,0.8326802460296773,0.15167994827569906,0.8023998868903386,0.15064375068282151,0.20031629268810716,0.7949891067538126,0.5198176955156455,0.41914380229616655,,2.53
B,B|fakeddit|q0.2,2,d:kmmatch,,,,,,0.5772113289760349,0.22529373001832279,,,0.1968503937007874,1143,225,,,,,,,,,,0.2
B,B|fakeddit|q0.2,2,d:random,,,,,,0.5301137739046236,0.21965024212445317,,,0.1968503937007874,1143,225,,,,,,,,,,0.0
A,A|n300|mis0.0|clo|shi,3,b:default,0.6926346776466269,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.14
A,A|n300|mis0.0|clo|shi,3,b:rank16,0.8624528864630893,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.09
A,A|n300|mis0.0|clo|shi,3,b:robust,0.6399137045296152,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.16
A,A|n300|mis0.0|clo|shi,3,b:alpha05,0.7706768678023108,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.14
A,A|n300|mis0.0|clo|shi,3,b:concat05,0.7520410799386259,0.48758201268964596,1.0,1.0,nan,,,,,,274,0,,,,,,,,,,0.14
