dataset,mode,p,method,mask_seed,seed,k_used,onmi,modularity,f1,frac_nocontent,frac_no_text,frac_no_image,mean_conf,mean_alpha,fl_both,fl_text,fl_image,fl_none,fl_unaligned,error,secs
fakeddit,both,0.20,nfmcd_all_changes,0,0,10,0.7095951879378884,0.30653373597788214,0.6308627535303405,0.04833333333333333,0.2025,0.24083333333333334,0.30166666666666664,0.28575,0.605,0.1925,0.15416666666666667,0.04833333333333333,0.0,,0.42
fakeddit,both,0.20,nfmcd_all_changes,0,1,10,0.6862297431682464,0.34357166145075785,0.6769606912196996,0.04833333333333333,0.2025,0.24083333333333334,0.3016666666666667,0.28575,0.605,0.1925,0.15416666666666667,0.04833333333333333,0.0,,0.39
fakeddit,both,0.20,spectral_graph+content,0,0,10,0.5503299843601814,0.37494251105811877,0.7066531684168269,0.04833333333333333,0.2025,0.24083333333333334,nan,nan,nan,nan,nan,nan,nan,,0.28
fakeddit,both,0.20,nfmcd_rank16,0,0,10,0.689688665898742,0.35144485386130214,0.7365423940588871,0.04833333333333333,0.2025,0.24083333333333334,0.2477963674021818,0.32345745718152724,0.605,0.1925,0.15416666666666667,0.04833333333333333,0.0,,0.41
fakeddit,both,0.20,spectral_graph+content,0,1,10,0.5530029683807768,0.37560449827435544,0.7079783912920435,0.04833333333333333,0.2025,0.24083333333333334,nan,nan,nan,nan,nan,nan,nan,,0.25
fakeddit,both,0.20,nfmcd_rank16,0,1,10,0.7052594878879622,0.33178131850238024,0.6825498552426955,0.04833333333333333,0.2025,0.24083333333333334,0.24472071808078033,0.3213045026565462,0.605,0.1925,0.15416666666666667,0.04833333333333333,0.0,,0.38
fakeddit,both,0.20,kmeans_content,0,0,10,0.044955564800647,0.11171374453728837,0.20117907715279512,0.04833333333333333,0.2025,0.24083333333333334,nan,nan,nan,nan,nan,nan,nan,,0.47
fakeddit,both,0.20,kmeans_content,0,1,10,0.018838499862933733,0.08283954025766296,0.2289986107918276,0.04833333333333333,0.2025,0.24083333333333334,nan,nan,nan,nan,nan,nan,nan,,0.69
fakeddit,both,0.20,nfmcd_all_changes,1,0,10,0.7616117686071239,0.3112039928488104,0.7619721900291061,0.05416666666666667,0.19,0.25416666666666665,0.305,0.28724999999999995,0.61,0.2,0.13583333333333333,0.05416666666666667,0.0,,0.38
fakeddit,both,0.20,nfmcd_full,1,0,10,0.548445109223287,0.33816336744454834,0.6058771198438077,0.05416666666666667,0.19,0.25416666666666665,0.3901396211145433,0.4230977347801803,0.61,0.2,0.13583333333333333,0.05416666666666667,0.0,,0.88
fakeddit,both,0.20,nfmcd_full,1,1,10,0.6177236048489527,0.34461718857744483,0.6207486463673602,0.05416666666666667,0.19,0.25416666666666665,0.3914487906517821,0.42401415345624743,0.61,0.2,0.13583333333333333,0.05416666666666667,0.0,,1.0
fakeddit,both,0.20,nfmcd_all_changes,1,1,10,0.692527282906007,0.3348368587494938,0.6791677938468693,0.05416666666666667,0.19,0.25416666666666665,0.305,0.28724999999999995,0.61,0.2,0.13583333333333333,0.05416666666666667,0.0,,0.42
fakeddit,both,0.20,nfmcd_rank16,1,0,10,0.7215720886150166,0.3312579449725642,0.6871562310588205,0.05416666666666667,0.19,0.25416666666666665,0.246585884928537,0.32261011944997586,0.61,0.2,0.13583333333333333,0.05416666666666667,0.0,,0.33
fakeddit,both,0.20,nfmcd_rank16,1,1,10,0.7207424601605084,0.3334790701965406,0.6863177615479097,0.05416666666666667,0.19,0.25416666666666665,0.24540178704575571,0.321781250932029,0.61,0.2,0.13583333333333333,0.05416666666666667,0.0,,0.36
fakeddit,both,0.20,spectral_graph+content,1,0,10,0.5722403054555312,0.3593166893751504,0.7335647891696986,0.05416666666666667,0.19,0.25416666666666665,nan,nan,nan,nan,nan,nan,nan,,0.3
fakeddit,both,0.20,spectral_graph+content,1,1,10,0.5722403054555312,0.3593166893751504,0.7335647891696986,0.05416666666666667,0.19,0.25416666666666665,nan,nan,nan,nan,nan,nan,nan,,0.3
fakeddit,both,0.20,kmeans_content,1,0,10,0.029471558881276394,0.09566663191184943,0.18363006320097078,0.05416666666666667,0.19,0.25416666666666665,nan,nan,nan,nan,nan,nan,nan,,0.53
fakeddit,both,0.20,kmeans_content,1,1,10,0.01839589893400695,0.08464324456143543,0.22644519038518904,0.05416666666666667,0.19,0.25416666666666665,nan,nan,nan,nan,nan,nan,nan,,0.44
fakeddit,both,0.20,nfmcd_all_changes,2,1,10,0.6888594235339077,0.34040763954244396,0.6769846993220565,0.0425,0.20666666666666667,0.22833333333333333,0.30333333333333334,0.2865,0.6075,0.18583333333333332,0.16416666666666666,0.0425,0.0,,0.36
fakeddit,both,0.20,nfmcd_full,2,0,10,0.4787947512800492,0.326873286189306,0.5108330046869548,0.0425,0.20666666666666667,0.22833333333333333,0.39300042916406414,0.42510030041484487,0.6075,0.18583333333333332,0.16416666666666666,0.0425,0.0,,0.84
fakeddit,both,0.20,nfmcd_full,2,1,10,0.5567930844688757,0.3212800306003775,0.5672329072356216,0.0425,0.20666666666666667,0.22833333333333333,0.39304134811134744,0.4251289436779432,0.6075,0.18583333333333332,0.16416666666666666,0.0425,0.0,,0.78
fakeddit,both,0.20,nfmcd_all_changes,2,0,10,0.6836205975839195,0.33975371407629534,0.6756049572136773,0.0425,0.20666666666666667,0.22833333333333333,0.30333333333333334,0.2865,0.6075,0.18583333333333332,0.16416666666666666,0.0425,0.0,,0.55
fakeddit,both,0.20,spectral_graph+content,2,0,10,0.558582751707128,0.3670483823048924,0.7244055261744732,0.0425,0.20666666666666667,0.22833333333333333,nan,nan,nan,nan,nan,nan,nan,,0.26
fakeddit,both,0.20,nfmcd_rank16,2,0,10,0.7161790994883788,0.35177044536426466,0.742644757438826,0.0425,0.20666666666666667,0.22833333333333333,0.25156719564842883,0.32609703695390013,0.6075,0.18583333333333332,0.16416666666666666,0.0425,0.0,,0.41
fakeddit,both,0.20,spectral_graph+content,2,1,10,0.5547625485587953,0.36647730398208217,0.7217517100132353,0.0425,0.20666666666666667,0.22833333333333333,nan,nan,nan,nan,nan,nan,nan,,0.28
fakeddit,both,0.20,nfmcd_rank16,2,1,10,0.7453207546933974,0.35034618479922647,0.7501791499508698,0.0425,0.20666666666666667,0.22833333333333333,0.24727008019780736,0.3230890561384651,0.6075,0.18583333333333332,0.16416666666666666,0.0425,0.0,,0.44
fakeddit,both,0.20,kmeans_content,2,0,10,0.037003535394596776,0.10129189561086663,0.22112419631784958,0.0425,0.20666666666666667,0.22833333333333333,nan,nan,nan,nan,nan,nan,nan,,0.47
fakeddit,both,0.20,kmeans_content,2,1,10,0.040693874604625924,0.11512469934784424,0.22598840319586086,0.0425,0.20666666666666667,0.22833333333333333,nan,nan,nan,nan,nan,nan,nan,,0.56
fakeddit,both,0.20,nfmcd_full,3,0,10,0.5907968788407183,0.34067903799285904,0.5887996348504991,0.04833333333333333,0.21333333333333335,0.245,0.37367189342148266,0.41157032539503785,0.59,0.19666666666666666,0.165,0.04833333333333333,0.0,,0.81
fakeddit,both,0.20,nfmcd_full,3,1,10,0.596614094498149,0.340682710532508,0.5956151256243356,0.04833333333333333,0.21333333333333335,0.245,0.37402959740747943,0.4118207181852355,0.59,0.19666666666666666,0.165,0.04833333333333333,0.0,,0.74
fakeddit,both,0.20,nfmcd_all_changes,3,0,10,0.7492904726560019,0.3377846785990464,0.7323442000373321,0.04833333333333333,0.21333333333333335,0.245,0.2945833333333333,0.2825625,0.59,0.19666666666666666,0.165,0.04833333333333333,0.0,,0.58
fakeddit,both,0.20,nfmcd_all_changes,3,1,10,0.7496030058055246,0.34380655428372575,0.7329381906944865,0.04833333333333333,0.21333333333333335,0.245,0.2945833333333333,0.2825625,0.59,0.19666666666666666,0.165,0.04833333333333333,0.0,,0.47
fakeddit,both,0.20,nfmcd_rank16,3,0,10,0.713011438804406,0.3494364651946665,0.7343648036673451,0.04833333333333333,0.21333333333333335,0.245,0.23660432102468273,0.3156230247172779,0.59,0.19666666666666666,0.165,0.04833333333333333,0.0,,0.41
fakeddit,both,0.20,spectral_graph+content,3,0,10,0.5946452481777742,0.38969624950122106,0.7585743429985319,0.04833333333333333,0.21333333333333335,0.245,nan,nan,nan,nan,nan,nan,nan,,0.28
fakeddit,both,0.20,spectral_graph+content,3,1,10,0.5765637989021545,0.3872801993779413,0.7576794611957427,0.04833333333333333,0.21333333333333335,0.245,nan,nan,nan,nan,nan,nan,nan,,0.31
fakeddit,both,0.20,nfmcd_rank16,3,1,10,0.7479243755177039,0.3527132974557531,0.6895053281997832,0.04833333333333333,0.21333333333333335,0.245,0.23738185820766453,0.3161673007453651,0.59,0.19666666666666666,0.165,0.04833333333333333,0.0,,0.56
fakeddit,both,0.20,kmeans_content,3,0,10,0.016291779925805105,0.06679450438491359,0.168649544635408,0.04833333333333333,0.21333333333333335,0.245,nan,nan,nan,nan,nan,nan,nan,,0.56
fakeddit,both,0.20,kmeans_content,3,1,10,0.033099744691446054,0.08735105932638383,0.19423335758108803,0.04833333333333333,0.21333333333333335,0.245,nan,nan,nan,nan,nan,nan,nan,,0.55
fakeddit,both,0.20,nfmcd_all_changes,4,1,10,0.6843432128534432,0.34159842469007695,0.6761767347457117,0.04583333333333333,0.18583333333333332,0.2275,0.31625,0.2923125,0.6325,0.18166666666666667,0.14,0.04583333333333333,0.0,,0.38
fakeddit,both,0.20,nfmcd_all_changes,4,0,10,0.6837165767715703,0.34070479036325085,0.6758673876987904,0.04583333333333333,0.18583333333333332,0.2275,0.31625,0.2923125,0.6325,0.18166666666666667,0.14,0.04583333333333333,0.0,,0.5
fakeddit,both,0.20,nfmcd_full,4,0,10,0.3969222229865943,0.30380004461960486,0.45729963870990253,0.04583333333333333,0.18583333333333332,0.2275,0.4027101988097176,0.43189713916680234,0.6325,0.18166666666666667,0.14,0.04583333333333333,0.0,,0.97
fakeddit,both,0.20,nfmcd_full,4,1,10,0.43309441891466827,0.334833772287291,0.4592399730449036,0.04583333333333333,0.18583333333333332,0.2275,0.40497953701365785,0.43348567590956044,0.6325,0.18166666666666667,0.14,0.04583333333333333,0.0,,0.97
fakeddit,both,0.20,nfmcd_rank16,4,0,10,0.73579231759071,0.3546916974313264,0.746990773721799,0.04583333333333333,0.18583333333333332,0.2275,0.25770171990974866,0.33039120393682403,0.6325,0.18166666666666667,0.14,0.04583333333333333,0.0,,0.34
fakeddit,both,0.20,spectral_graph+content,4,0,10,0.6562164348730938,0.3878655856349258,0.8030508831590109,0.04583333333333333,0.18583333333333332,0.2275,nan,nan,nan,nan,nan,nan,nan,,0.33
fakeddit,both,0.20,spectral_graph+content,4,1,10,0.6530688773995628,0.3868306429395081,0.8011194132680043,0.04583333333333333,0.18583333333333332,0.2275,nan,nan,nan,nan,nan,nan,nan,,0.28
fakeddit,both,0.20,nfmcd_rank16,4,1,10,0.7163526083155785,0.3337313192034435,0.6865247357266689,0.04583333333333333,0.18583333333333332,0.2275,0.25820855587786584,0.3307459891145061,0.6325,0.18166666666666667,0.14,0.04583333333333333,0.0,,0.41
fakeddit,both,0.40,nfmcd_full,0,0,10,0.6722642445523902,0.3539416138563641,0.7313751889066056,0.1775,0.405,0.43666666666666665,0.21271655431049893,0.2989015880173492,0.3358333333333333,0.25916666666666666,0.2275,0.1775,0.0,,0.39
fakeddit,both,0.40,nfmcd_full,0,1,10,0.67184369681918,0.35202068769295525,0.7321808053853702,0.1775,0.405,0.43666666666666665,0.2136469558653002,0.2995528691057101,0.3358333333333333,0.25916666666666666,0.2275,0.1775,0.0,,0.39
fakeddit,both,0.20,kmeans_content,4,0,10,0.018083801667996502,0.07127012939526153,0.18781451766306184,0.04583333333333333,0.18583333333333332,0.2275,nan,nan,nan,nan,nan,nan,nan,,0.55
fakeddit,both,0.20,kmeans_content,4,1,10,0.0415590700771562,0.09612399528408962,0.18849366166936402,0.04583333333333333,0.18583333333333332,0.2275,nan,nan,nan,nan,nan,nan,nan,,0.58
fakeddit,both,0.40,nfmcd_all_changes,0,0,10,0.8225311968572948,0.35515229697033446,0.8313575194850957,0.1775,0.405,0.43666666666666665,0.165,0.22424999999999998,0.3358333333333333,0.25916666666666666,0.2275,0.1775,0.0,,0.33
fakeddit,both,0.40,nfmcd_rank16,0,0,10,0.6969488798256253,0.3552711114317266,0.7308945521291628,0.1775,0.405,0.43666666666666665,0.12622657740930032,0.2383586041865102,0.3358333333333333,0.25916666666666666,0.2275,0.1775,0.0,,0.3
fakeddit,both,0.40,nfmcd_all_changes,0,1,10,0.7554938224190124,0.3449436910486118,0.7397806437981441,0.1775,0.405,0.43666666666666665,0.165,0.22424999999999992,0.3358333333333333,0.25916666666666666,0.2275,0.1775,0.0,,0.34
fakeddit,both,0.40,nfmcd_rank16,0,1,10,0.7515827011454405,0.34184590863252645,0.7341283158099159,0.1775,0.405,0.43666666666666665,0.1260092041792206,0.23820644292545437,0.3358333333333333,0.25916666666666666,0.2275,0.1775,0.0,,0.34
fakeddit,both,0.40,spectral_graph+content,0,1,10,0.6616057323884021,0.4092756381537717,0.8001982473439668,0.1775,0.405,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.27
fakeddit,both,0.40,spectral_graph+content,0,0,10,0.6646585640479292,0.40940238377190796,0.8018383475738297,0.1775,0.405,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.33
fakeddit,both,0.40,kmeans_content,0,0,10,0.007624364392255556,0.03813868721365856,0.17242366613347804,0.1775,0.405,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.59
fakeddit,both,0.40,nfmcd_full,1,1,10,0.6738074170654895,0.35595756101093284,0.732021989803215,0.18,0.4141666666666667,0.43,0.21209097585683293,0.298463683099783,0.3358333333333333,0.25,0.23416666666666666,0.18,0.0,,0.38
fakeddit,both,0.40,nfmcd_full,1,0,10,0.6808645863441438,0.356729020486662,0.7439585196310896,0.18,0.4141666666666667,0.43,0.2138769084531926,0.2997138359172348,0.3358333333333333,0.25,0.23416666666666666,0.18,0.0,,0.44
fakeddit,both,0.40,kmeans_content,0,1,10,0.0095842852246939,0.04355570230708303,0.2328068768227732,0.1775,0.405,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.58
fakeddit,both,0.40,nfmcd_all_changes,1,0,10,0.8190761537090553,0.35610916077207067,0.8319474667805367,0.18,0.4141666666666667,0.43,0.16375,0.22368749999999996,0.3358333333333333,0.25,0.23416666666666666,0.18,0.0,,0.23
fakeddit,both,0.40,nfmcd_rank16,1,0,10,0.8188608716354868,0.3551704080375018,0.8284207067712446,0.18,0.4141666666666667,0.43,0.12598496162982267,0.23818947314087585,0.3358333333333333,0.25,0.23416666666666666,0.18,0.0,,0.34
fakeddit,both,0.40,nfmcd_all_changes,1,1,10,0.7444061912879367,0.3448190858872353,0.7401278267303932,0.18,0.4141666666666667,0.43,0.16375,0.22368749999999996,0.3358333333333333,0.25,0.23416666666666666,0.18,0.0,,0.36
fakeddit,both,0.40,nfmcd_rank16,1,1,10,0.7570875860728452,0.3437911506395433,0.7377268991466908,0.18,0.4141666666666667,0.43,0.12558312358503285,0.23790818650952295,0.3358333333333333,0.25,0.23416666666666666,0.18,0.0,,0.33
fakeddit,both,0.40,spectral_graph+content,1,0,10,0.7025990747571014,0.383798698680009,0.8233492711644754,0.18,0.4141666666666667,0.43,nan,nan,nan,nan,nan,nan,nan,,0.25
fakeddit,both,0.40,spectral_graph+content,1,1,10,0.6985802888236505,0.3836469173622711,0.821157388637431,0.18,0.4141666666666667,0.43,nan,nan,nan,nan,nan,nan,nan,,0.26
fakeddit,both,0.40,kmeans_content,1,0,10,0.007892156980575438,0.033396043407724126,0.15668096481174115,0.18,0.4141666666666667,0.43,nan,nan,nan,nan,nan,nan,nan,,0.53
fakeddit,both,0.40,nfmcd_full,2,0,10,0.679215867035842,0.3556844075133829,0.7374848190995388,0.18583333333333332,0.4116666666666667,0.43666666666666665,0.217757983180304,0.30243058822621277,0.3375,0.25083333333333335,0.22583333333333333,0.18583333333333332,0.0,,0.48
fakeddit,both,0.40,kmeans_content,1,1,10,0.008244271020327432,0.036767135396331474,0.16392933225645842,0.18,0.4141666666666667,0.43,nan,nan,nan,nan,nan,nan,nan,,0.58
fakeddit,both,0.40,nfmcd_full,2,1,10,0.6749436428887494,0.355358589860971,0.7339591223462388,0.18583333333333332,0.4116666666666667,0.43666666666666665,0.21834034604164523,0.3028382422291516,0.3375,0.25083333333333335,0.22583333333333333,0.18583333333333332,0.0,,0.38
fakeddit,both,0.40,nfmcd_all_changes,2,0,10,0.8106703052958365,0.3606588194676402,0.8312335480763224,0.18583333333333332,0.4116666666666667,0.43666666666666665,0.16833333333333333,0.22574999999999998,0.3375,0.25083333333333335,0.22583333333333333,0.18583333333333332,0.0,,0.34
fakeddit,both,0.40,nfmcd_rank16,2,0,10,0.8209646534757346,0.3554607743748288,0.8305102834908142,0.18583333333333332,0.4116666666666667,0.43666666666666665,0.1270092510436917,0.2389064757305842,0.3375,0.25083333333333335,0.22583333333333333,0.18583333333333332,0.0,,0.31
fakeddit,both,0.40,nfmcd_all_changes,2,1,10,0.8109598066942079,0.36168815620487743,0.8312335480763224,0.18583333333333332,0.4116666666666667,0.43666666666666665,0.16833333333333333,0.22574999999999998,0.3375,0.25083333333333335,0.22583333333333333,0.18583333333333332,0.0,,0.36
fakeddit,both,0.40,nfmcd_rank16,2,1,10,0.7547706928488226,0.34602169769550717,0.7382660597886341,0.18583333333333332,0.4116666666666667,0.43666666666666665,0.12603779861583717,0.238226459031086,0.3375,0.25083333333333335,0.22583333333333333,0.18583333333333332,0.0,,0.38
fakeddit,both,0.40,spectral_graph+content,2,1,10,0.7011875109083048,0.39029647243616306,0.8415219714144456,0.18583333333333332,0.4116666666666667,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.31
fakeddit,both,0.40,spectral_graph+content,2,0,10,0.7071935905829627,0.39089666033386633,0.8448468773932577,0.18583333333333332,0.4116666666666667,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.36
fakeddit,both,0.40,kmeans_content,2,0,10,0.009106779028605239,0.04663753959438893,0.14809867168079657,0.18583333333333332,0.4116666666666667,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.56
fakeddit,both,0.40,kmeans_content,2,1,10,0.009424143076894653,0.0394120423919245,0.18586179718585777,0.18583333333333332,0.4116666666666667,0.43666666666666665,nan,nan,nan,nan,nan,nan,nan,,0.56
fakeddit,both,0.40,nfmcd_full,3,0,10,0.6837501984529794,0.34824990362688996,0.7362028292740496,0.18166666666666667,0.425,0.4083333333333333,0.21595229706500774,0.3011666079455054,0.34833333333333333,0.22666666666666666,0.24333333333333335,0.18166666666666667,0.0,,0.39
fakeddit,both,0.40,nfmcd_full,3,1,10,0.6500231177503714,0.3467133996753042,0.7401625896023039,0.18166666666666667,0.425,0.4083333333333333,0.2186210135759884,0.30303470950319183,0.34833333333333333,0.22666666666666666,0.24333333333333335,0.18166666666666667,0.0,,0.39
fakeddit,both,0.40,nfmcd_all_changes,3,0,10,0.742434019479899,0.3432942780029444,0.7306317403272076,0.18166666666666667,0.425,0.4083333333333333,0.17083333333333334,0.226875,0.34833333333333333,0.22666666666666666,0.24333333333333335,0.18166666666666667,0.0,,0.36
fakeddit,both,0.40,nfmcd_rank16,3,0,10,0.7134641149257978,0.352127235935624,0.7298573491493905,0.18166666666666667,0.425,0.4083333333333333,0.13377886905137093,0.2436452083359596,0.34833333333333333,0.22666666666666666,0.24333333333333335,0.18166666666666667,0.0,,0.39
fakeddit,both,0.40,nfmcd_rank16,3,1,10,0.7559773177112828,0.34009135201893903,0.736063678948263,0.18166666666666667,0.425,0.4083333333333333,0.1313246286024781,0.24192724002173463,0.34833333333333333,0.22666666666666666,0.24333333333333335,0.18166666666666667,0.0,,0.42
fakeddit,both,0.40,nfmcd_all_changes,3,1,10,0.8214100152529535,0.3537175029372832,0.8312401869359061,0.18166666666666667,0.425,0.4083333333333333,0.17083333333333334,0.226875,0.34833333333333333,0.22666666666666666,0.24333333333333335,0.18166666666666667,0.0,,0.48
fakeddit,both,0.40,spectral_graph+content,3,0,10,0.7038436445530886,0.3878594668589799,0.8269062919521621,0.18166666666666667,0.425,0.4083333333333333,nan,nan,nan,nan,nan,nan,nan,,0.28
fakeddit,both,0.40,spectral_graph+content,3,1,10,0.7109464255310304,0.39101621057726965,0.8296387807137384,0.18166666666666667,0.425,0.4083333333333333,nan,nan,nan,nan,nan,nan,nan,,0.3
fakeddit,both,0.40,kmeans_content,3,0,10,0.0718928969950412,0.042965522318813364,0.2535352936974883,0.18166666666666667,0.425,0.4083333333333333,nan,nan,nan,nan,nan,nan,nan,,0.47
fakeddit,both,0.40,nfmcd_full,4,0,10,0.6775365222164279,0.3497875415109259,0.7406615588299417,0.16416666666666666,0.38666666666666666,0.42833333333333334,0.22219432378194245,0.3055360266473596,0.3491666666666667,0.26416666666666666,0.2225,0.16416666666666666,0.0,,0.45
fakeddit,both,0.40,kmeans_content,3,1,10,0.00897311839939996,0.04001884595732154,0.17686273250870688,0.18166666666666667,0.425,0.4083333333333333,nan,nan,nan,nan,nan,nan,nan,,0.53
fakeddit,both,0.40,nfmcd_full,4,1,10,0.677206019871059,0.35057807080007936,0.7389552121495637,0.16416666666666666,0.38666666666666666,0.42833333333333334,0.22196951138090146,0.305378657966631,0.3491666666666667,0.26416666666666666,0.2225,0.16416666666666666,0.0,,0.41
fakeddit,both,0.40,nfmcd_all_changes,4,0,10,0.8169062947838474,0.3486391482368296,0.8279198675884455,0.16416666666666666,0.38666666666666666,0.42833333333333334,0.1725,0.227625,0.3491666666666667,0.26416666666666666,0.2225,0.16416666666666666,0.0,,0.39
fakeddit,both,0.40,nfmcd_rank16,4,0,10,0.7105347672253605,0.3502204616314175,0.7333265818536183,0.16416666666666666,0.38666666666666666,0.42833333333333334,0.13744083900201157,0.24620858730140802,0.3491666666666667,0.26416666666666666,0.2225,0.16416666666666666,0.0,,0.36
fakeddit,both,0.40,nfmcd_all_changes,4,1,10,0.7444059319169405,0.34166967450742947,0.7366645973926486,0.16416666666666666,0.38666666666666666,0.42833333333333334,0.1725,0.227625,0.3491666666666667,0.26416666666666666,0.2225,0.16416666666666666,0.0,,0.39
fakeddit,both,0.40,nfmcd_rank16,4,1,10,0.7107151104851318,0.3497872229905747,0.734337479680965,0.16416666666666666,0.38666666666666666,0.42833333333333334,0.1359654019741508,0.24517578138190554,0.3491666666666667,0.26416666666666666,0.2225,0.16416666666666666,0.0,,0.31
fakeddit,both,0.40,spectral_graph+content,4,0,10,0.6956209348687719,0.3827934898593726,0.8126622119751035,0.16416666666666666,0.38666666666666666,0.42833333333333334,nan,nan,nan,nan,nan,nan,nan,,0.3
fakeddit,both,0.40,spectral_graph+content,4,1,10,0.6929674107063482,0.3812294020453758,0.8100214297968987,0.16416666666666666,0.38666666666666666,0.42833333333333334,nan,nan,nan,nan,nan,nan,nan,,0.31
fakeddit,both,0.40,kmeans_content,4,0,10,0.009811701016223306,0.02853739448989478,0.20683724245442342,0.16416666666666666,0.38666666666666666,0.42833333333333334,nan,nan,nan,nan,nan,nan,nan,,0.48
fakeddit,both,0.60,nfmcd_full,0,0,10,0.8153893744985551,0.3664048183057672,0.8287218185363617,0.4041666666666667,0.6283333333333333,0.6333333333333333,0.08533402593889709,0.20973381815722794,0.1425,0.22916666666666666,0.22416666666666665,0.4041666666666667,0.0,,0.28
fakeddit,both,0.40,kmeans_content,4,1,10,0.009632663875012604,0.02034547468995563,0.193372686918656,0.16416666666666666,0.38666666666666666,0.42833333333333334,nan,nan,nan,nan,nan,nan,nan,,0.51
fakeddit,both,0.60,nfmcd_full,0,1,10,0.8153893744985551,0.36809598299906543,0.8287218185363617,0.4041666666666667,0.6283333333333333,0.6333333333333333,0.08478083960921493,0.2093465877264504,0.1425,0.22916666666666666,0.22416666666666665,0.4041666666666667,0.0,,0.25
fakeddit,both,0.60,nfmcd_all_changes,0,0,10,0.818190789785316,0.3705911918000172,0.830695398851617,0.4041666666666667,0.6283333333333333,0.6333333333333333,0.06333333333333334,0.17849999999999996,0.1425,0.22916666666666666,0.22416666666666665,0.4041666666666667,0.0,,0.19
fakeddit,both,0.60,nfmcd_rank16,0,1,10,0.8174937988495825,0.36975856367605003,0.8300500124259333,0.4041666666666667,0.6283333333333333,0.6333333333333333,0.03935518462237231,0.17754862923566062,0.1425,0.22916666666666666,0.22416666666666665,0.4041666666666667,0.0,,0.17
fakeddit,both,0.60,nfmcd_all_changes,0,1,10,0.818190789785316,0.36973700940388654,0.830695398851617,0.4041666666666667,0.6283333333333333,0.6333333333333333,0.06333333333333334,0.1785,0.1425,0.22916666666666666,0.22416666666666665,0.4041666666666667,0.0,,0.23
fakeddit,both,0.60,nfmcd_rank16,0,0,10,0.8183261218649629,0.36900535860164624,0.830177065956342,0.4041666666666667,0.6283333333333333,0.6333333333333333,0.04020936557409522,0.1781465559018666,0.1425,0.22916666666666666,0.22416666666666665,0.4041666666666667,0.0,,0.25
fakeddit,both,0.60,spectral_graph+content,0,0,10,0.6945782625830307,0.41618052551156587,0.8198163111038932,0.4041666666666667,0.6283333333333333,0.6333333333333333,nan,nan,nan,nan,nan,nan,nan,,0.28
fakeddit,both,0.60,spectral_graph+content,0,1,10,0.6976569862215709,0.4168402416776987,0.820644922342575,0.4041666666666667,0.6283333333333333,0.6333333333333333,nan,nan,nan,nan,nan,nan,nan,,0.27
fakeddit,both,0.60,nfmcd_full,1,0,10,0.8196632986066521,0.3636752454156305,0.8295447416102757,0.385,0.615,0.625,0.08801338320764783,0.21160936824535345,0.145,0.24,0.23,0.385,0.0,,0.28
fakeddit,both,0.60,kmeans_content,0,0,10,0.010030578571479265,0.02242836845193267,0.1637215388449104,0.4041666666666667,0.6283333333333333,0.6333333333333333,nan,nan,nan,nan,nan,nan,nan,,0.5
fakeddit,both,0.60,nfmcd_full,1,1,10,0.8196632986066521,0.3656055934110269,0.8295447416102757,0.385,0.615,0.625,0.08739397890661744,0.21117578523463215,0.145,0.24,0.23,0.385,0.0,,0.27
fakeddit,both,0.60,kmeans_content,0,1,10,0.011157190401345662,0.015395843619019106,0.17854004303054954,0.4041666666666667,0.6283333333333333,0.6333333333333333,nan,nan,nan,nan,nan,nan,nan,,0.55
fakeddit,both,0.60,nfmcd_rank16,1,0,10,0.8203116194769031,0.36884999074475416,0.8306098787445638,0.385,0.615,0.625,0.04209422578489874,0.1794659580494291,0.145,0.24,0.23,0.385,0.0,,0.17
fakeddit,both,0.60,nfmcd_all_changes,1,1,10,0.8186874584672186,0.3622283157571998,0.8297153613505792,0.385,0.615,0.625,0.06458333333333334,0.17906249999999996,0.145,0.24,0.23,0.385,0.0,,0.2
fakeddit,both,0.60,nfmcd_all_changes,1,0,10,0.8186874584672186,0.3677358192971873,0.8297153613505792,0.385,0.615,0.625,0.06458333333333334,0.17906249999999996,0.145,0.24,0.23,0.385,0.0,,0.25
fakeddit,both,0.60,nfmcd_rank16,1,1,10,0.8286695259379666,0.43612907606591517,0.9064373091547605,0.385,0.615,0.625,0.04160200776835979,0.17912140543785182,0.145,0.24,0.23,0.385,0.0,,0.16
fakeddit,both,0.60,spectral_graph+content,1,0,10,0.723799082486172,0.4119223798265874,0.8283343669169074,0.385,0.615,0.625,nan,nan,nan,nan,nan,nan,nan,,0.26
fakeddit,both,0.60,spectral_graph+content,1,1,10,0.7288172306857563,0.41373941420705623,0.8322987105787292,0.385,0.615,0.625,nan,nan,nan,nan,nan,nan,nan,,0.3
fakeddit,both,0.60,kmeans_content,1,0,10,0.0012657053060991519,0.011195904343012868,0.16125919105027475,0.385,0.615,0.625,nan,nan,nan,nan,nan,nan,nan,,0.44
