dataset,seed,phase,param,cfg,m,alpha_min,alpha_max,sd_mult,common_dim,anfis,modularity,onmi,f1,error,secs
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8583814702351529,1.0,1.0,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8583814702351529,1.0,1.0,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8583814702351529,1.0,1.0,,0.03
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8601871606396755,0.0,0.27338345689500515,,3.44
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.42537632642453427,0.5264378980105566,0.6024419632118291,,1.69
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.8707103364990981,0.0,0.2295578707323216,,5.56
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.36700084481335515,0.5140481794176133,0.6092305648233484,,1.66
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.3855886631260621,0.5320719746893074,0.6178488922816024,,1.58
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8819180233211704,0.0,0.2577412393106499,,2.11
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8533041373671879,0.0,0.2470148022084969,,2.58
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8636417281423405,0.0,0.22942814156854607,,3.06
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.3415659961331247,0.6166998602147964,0.38100317346031776,,8.11
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.7578620781934193,1.0,1.0,,0.02
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.7578620781934193,1.0,1.0,,0.05
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.7578620781934193,1.0,1.0,,0.03
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8583814702351529,1.0,1.0,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8583814702351529,1.0,1.0,,0.03
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.8583814702351529,1.0,1.0,,0.01
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.3197852719260157,0.6136570302435717,0.5647471083802333,,8.64
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,scale0.6,0.32582605179353685,0.6296664117622165,0.5674265050082008,,8.5
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.23357658446642066,0.0,0.0,,1.36
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.24641558696920757,0.43638526266100663,0.5416438698234065,,4.22
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.22234240348458212,0.0,0.0,,1.47
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.21391784504944097,0.0,0.0,,1.44
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.2871184012321998,0.4319860202375968,0.4714533996591535,,4.25
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.2, ""sd"": 0.5}",1.2,0.15,0.85,0.5,8,scale1.5,0.2905256930587172,0.45707751234974103,0.5384220615315796,,3.88
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8336088096560893,0.0,0.26749976276515663,,3.55
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8033745232549888,0.4729548027768501,0.5419957101374633,,0.11
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8071485891030822,0.5837048626489786,0.5977311527987018,,0.09
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8051752363380759,0.4579690047071351,0.5287584699122476,,0.06
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.7556196596285573,0.5235415299065894,0.654113049860578,,0.09
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.7658099710472425,0.6681014288042969,0.7231574834135075,,0.08
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.8256310114151054,0.0,0.13007649249394895,,4.89
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.7720644728479628,0.6686777641894626,0.7235609595153076,,0.05
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.030188449063168366,0.0,0.0,,0.94
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.33458286743627,0.0,0.0,,4.84
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.025278570227552366,0.0,0.0,,0.95
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.3270300427949292,0.0,0.0,,4.39
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.32371137925612387,0.0,0.0,,4.69
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.018035445177060443,0.0,0.0,,1.02
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,shift-0.1,0.7756925436397868,0.0,0.0666602005666655,,6.3
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.4801839977269515,0.0,0.0,,2.92
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.8011423874902956,0.5106960913106486,0.5539664285511461,,0.08
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.8071485891030822,0.573039958104206,0.5914753334318489,,0.08
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.8041393982465599,0.5264078718181687,0.5663513339219985,,0.11
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.6900388390650378,0.590816597621627,0.534969474969475,,0.05
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.7653982769578419,0.6593990106873477,0.7159895712585587,,0.09
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.7576191653131841,0.532844647030148,0.40711032887203463,,0.06
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.2974368711934469,0.1989283147327613,0.04723809523809523,,3.34
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.49634465244988535,0.0,0.0,,3.88
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.29000868993592466,0.18747935498525936,0.04274509803921568,,3.22
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.2911101970143291,0.1989283147327613,0.04723809523809523,,3.03
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.4484821787808807,0.0,0.0,,2.34
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.47123193601156976,0.0,0.0,,2.41
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.4661222857813683,0.0,0.0,,2.28
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.6570760878192159,0.0,0.036246612466124664,,4.72
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.6540630593922427,0.0,0.03504968383017164,,5.86
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7788480378917624,0.7244561212777838,0.7399602836033007,,0.05
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7752487300038942,0.7570625552416503,0.7888455554912233,,0.11
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7669655557356092,0.6835270660076851,0.7257428979764406,,0.08
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7816008756443754,0.6046358914804084,0.6853882301979916,,0.08
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.8034383165030718,0.6673058372829244,0.8147477482661138,,0.06
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7050233034390226,0.5226865456261025,0.542702346743295,,0.06
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.7162238834726303,0.0,0.04615519836027467,,8.61
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.75, ""sd"": 2.0}",1.75,0.15,0.85,2.0,4,default,0.5596344770469016,0.0,0.0,,14.5
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.38767174051961284,0.0,0.0,,9.12
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.48306712557328635,0.0,0.0,,4.56
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.3881325375412386,0.0,0.0,,9.22
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,16,default,0.3885227377122318,0.0,0.0,,8.3
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.4954499199092669,0.0,0.0,,2.94
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.49376165623328366,0.0,0.0,,2.95
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.44756011351366254,0.0,0.0,,4.01
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.4843708065003395,0.0,0.0,,4.12
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.7788480378917624,0.7375850257844323,0.7445899132329303,,0.06
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.7806658737244876,0.6618428956804925,0.6694425704165964,,0.06
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.7669655557356092,0.6835270660076851,0.7257428979764406,,0.09
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.7889040322011157,0.6058089122670833,0.6846444683964448,,0.06
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.7885749593955229,0.7134406405190321,0.8346959576568145,,0.05
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.707269613727844,0.5320303754368098,0.5449743544908784,,0.06
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.4957474756445393,0.0,0.0,,4.25
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.34559357227275117,0.0,0.0,,4.41
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.4373664172613194,0.0,0.0,,4.5
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.346624120728694,0.0,0.0,,4.47
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8821741248365066,0.0,0.2380384640962239,,2.34
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8660243868832357,0.0,0.22034524014086668,,4.53
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8629496934600583,0.0,0.2572772148032536,,5.48
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.3887714001799806,0.0,0.0,,16.12
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.7578620781934193,1.0,1.0,,0.03
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.7578620781934193,1.0,1.0,,0.05
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.7578620781934193,1.0,1.0,,0.06
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8583814702351529,1.0,1.0,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8583814702351529,1.0,1.0,,0.03
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.8583814702351529,1.0,1.0,,0.03
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.3887714001799806,0.0,0.0,,16.22
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 32, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,32,scale1.5,0.3887714001799806,0.0,0.0,,16.25
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.47310436923677834,0.0,0.0,,4.41
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.3457490383465271,0.0,0.0,,4.58
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.47340676664831005,0.0,0.0,,4.88
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.8651647650342359,0.0,0.28702009910060355,,3.86
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.38816753974262835,0.23584240608411022,0.05979020979020979,,16.89
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.3349843718945261,0.20242388817024937,0.04867924528301887,,16.52
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.8570915188206584,0.0,0.29768009864315825,,6.34
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.7788480378917624,0.7261913718518531,0.7399602836033007,,0.09
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.782662174504473,0.8124831843933965,0.8304569761789014,,0.08
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.7669592009006919,0.6714124027116352,0.7192994043947643,,0.06
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.7802754042793588,0.5569867831239808,0.6832391865560852,,0.05
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.7915514441070546,0.5739643203024514,0.7212163567850796,,0.05
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.7125150060024009,0.4250577888441538,0.5240875819000819,,0.06
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.75, ""sd"": 0.5}",1.75,0.15,0.85,0.5,32,default,0.3385868529922384,0.20276314094172376,0.04867924528301887,,16.72
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,shift-0.1,0.8543142336088391,0.023123759282070777,0.31632624981210006,,8.69
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,16,scale0.6,0.48037747045569346,0.0,0.0,,2.72
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 16, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,16,scale0.6,0.46481852118043265,0.0,0.0,,2.47
