rate,blend,method,seed,n_nodes,true_overlap_rate,n_true_overlap,auroc,ap,best_thr,best_f1,precision_at_best,recall_at_best,f1_at_0.2,precision_at_0.2,recall_at_0.2,second_comm_acc,n_eval_second,primary_onmi,primary_modularity,primary_f1,note,error,secs
0.2,1.0,nfmcd_robust,2,300,0.1533,46,0.9236562820951728,0.7313365121699713,0.15,0.6666666666666667,0.8125,0.5652173913043478,0.5507246376811594,0.8260869565217391,0.41304347826086957,0.5652,46,0.822,0.3959,0.9498,,,0.11
0.2,1.0,demon,2,300,0.1533,46,,,,0.2659,0.1533,1.0,,,,,,,,,single fixed operating point,,0.22
0.2,1.0,slpa,2,300,0.1533,46,,,,0.1885,0.1241,0.3913,,,,,,,,,single fixed operating point,,0.24
0.2,1.0,always_overlap,2,300,0.1533,46,,,,0.2659,0.1533,1.0,,,,,,,,,single fixed operating point,,0.0
0.2,1.0,always_no_overlap,2,300,0.1533,46,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.2,1.0,nfmcd_default,1,300,0.15,45,0.9026579520697169,0.6108215011833739,0.15,0.6122448979591837,0.5660377358490566,0.6666666666666666,0.5641025641025641,0.6666666666666666,0.4888888888888889,0.6222,45,0.8008,0.4025,0.9443,,,0.2
0.2,1.0,nfmcd_robust,1,300,0.15,45,0.9349891067538125,0.7530061919884768,0.15,0.6582278481012658,0.7647058823529411,0.5777777777777777,0.5671641791044777,0.8636363636363636,0.4222222222222222,0.7333,45,0.8295,0.4046,0.9506,,,0.11
0.2,1.0,demon,1,300,0.15,45,,,,0.2609,0.15,1.0,,,,,,,,,single fixed operating point,,0.19
0.2,1.0,slpa,1,300,0.15,45,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.31
0.2,1.0,always_overlap,1,300,0.15,45,,,,0.2609,0.15,1.0,,,,,,,,,single fixed operating point,,0.0
0.2,1.0,always_no_overlap,1,300,0.15,45,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.2,1.0,nfmcd_default,3,300,0.1767,53,0.8730425483156368,0.6570020450053213,0.15,0.6115702479338843,0.5441176470588235,0.6981132075471698,0.6041666666666666,0.6744186046511628,0.5471698113207547,0.5094,53,0.7894,0.3859,0.9402,,,0.11
0.2,1.0,nfmcd_robust,3,300,0.1767,53,0.9020701245130242,0.7132330952499264,0.15,0.6530612244897959,0.7111111111111111,0.6037735849056604,0.6190476190476191,0.8387096774193549,0.49056603773584906,0.5849,53,0.833,0.39,0.953,,,0.09
0.2,1.0,demon,3,300,0.1767,53,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.17
0.2,1.0,slpa,3,300,0.1767,53,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.3
0.2,1.0,always_overlap,3,300,0.1767,53,,,,0.3003,0.1767,1.0,,,,,,,,,single fixed operating point,,0.0
0.2,1.0,always_no_overlap,3,300,0.1767,53,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.2,1.0,nfmcd_default,4,300,0.1533,46,0.9165525504964054,0.8130721844248544,0.2,0.75,0.8823529411764706,0.6521739130434783,0.75,0.8823529411764706,0.6521739130434783,0.5435,46,0.8552,0.4103,0.9632,,,0.14
0.2,1.0,nfmcd_robust,4,300,0.1533,46,0.952413557001027,0.8443343233713418,0.1,0.7446808510638298,0.7291666666666666,0.7608695652173914,0.7435897435897436,0.90625,0.6304347826086957,0.6087,46,0.8659,0.4132,0.9642,,,0.17
0.2,1.0,demon,4,300,0.1533,46,,,,0.2659,0.1533,1.0,,,,,,,,,single fixed operating point,,0.14
0.2,1.0,slpa,4,300,0.1533,46,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.25
0.2,1.0,always_overlap,4,300,0.1533,46,,,,0.2659,0.1533,1.0,,,,,,,,,single fixed operating point,,0.0
0.2,1.0,always_no_overlap,4,300,0.1533,46,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,nfmcd_default,0,300,0.2633,79,0.5192737270175841,0.28912192152767185,0.05,0.37551020408163266,0.27710843373493976,0.5822784810126582,0.0,0.0,0.0,0.2278,79,0.6961,0.4942,0.8832,,,0.12
0.3,0.0,nfmcd_robust,0,300,0.2633,79,0.517669969643164,0.2743350449295635,0.05,0.224,0.30434782608695654,0.17721518987341772,0.0,0.0,0.0,0.2405,79,0.7029,0.4942,0.8845,,,0.14
0.3,0.0,demon,0,300,0.2633,79,,,,0.418,0.2642,1.0,,,,,,,,,single fixed operating point,,0.11
0.3,0.0,slpa,0,300,0.2633,79,,,,0.3493,0.2667,0.5063,,,,,,,,,single fixed operating point,,0.2
0.3,0.0,always_overlap,0,300,0.2633,79,,,,0.4169,0.2633,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,always_no_overlap,0,300,0.2633,79,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,nfmcd_default,1,300,0.2133,64,0.48252118644067793,0.20154555342018654,0.05,0.29343629343629346,0.19487179487179487,0.59375,0.0,0.0,0.0,0.1719,64,0.7193,0.5047,0.8998,,,0.16
0.3,0.0,nfmcd_robust,1,300,0.2133,64,0.46378442796610175,0.19127207538559063,0.05,0.11864406779661016,0.12962962962962962,0.109375,0.0,0.0,0.0,0.1719,64,0.7321,0.5047,0.9027,,,0.14
0.3,0.0,demon,1,300,0.2133,64,,,,0.349,0.2121,0.9844,,,,,,,,,single fixed operating point,,0.16
0.3,0.0,slpa,1,300,0.2133,64,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.19
0.3,0.0,always_overlap,1,300,0.2133,64,,,,0.3516,0.2133,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,always_no_overlap,1,300,0.2133,64,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,nfmcd_default,2,300,0.2167,65,0.5573158756137481,0.2586691351565581,0.05,0.36363636363636365,0.24120603015075376,0.7384615384615385,0.028985507246376812,0.25,0.015384615384615385,0.2154,65,0.7085,0.4782,0.897,,,0.16
0.3,0.0,nfmcd_robust,2,300,0.2167,65,0.5186906710310966,0.24774124907732703,0.05,0.20634920634920634,0.21311475409836064,0.2,0.0,0.0,0.0,0.2923,65,0.7279,0.4782,0.901,,,0.16
0.3,0.0,demon,2,300,0.2167,65,,,,0.3556,0.2169,0.9846,,,,,,,,,single fixed operating point,,0.19
0.3,0.0,slpa,2,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.25
0.3,0.0,always_overlap,2,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,always_no_overlap,2,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,nfmcd_default,3,300,0.2167,65,0.5362356792144026,0.3043826507893249,0.05,0.34328358208955223,0.22660098522167488,0.7076923076923077,0.05882352941176471,0.6666666666666666,0.03076923076923077,0.3231,65,0.7175,0.4878,0.8987,,,0.11
0.3,0.0,nfmcd_robust,3,300,0.2167,65,0.49905073649754506,0.28887356828781696,0.05,0.22608695652173913,0.26,0.2,0.0,0.0,0.0,0.2462,65,0.737,0.4878,0.9028,,,0.17
0.3,0.0,demon,3,300,0.2167,65,,,,0.3088,0.2029,0.6462,,,,,,,,,single fixed operating point,,0.12
0.3,0.0,slpa,3,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.26
0.3,0.0,always_overlap,3,300,0.2167,65,,,,0.3562,0.2167,1.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,always_no_overlap,3,300,0.2167,65,,,,0.0,0.0,0.0,,,,,,,,,single fixed operating point,,0.0
0.3,0.0,nfmcd_default,4,300,0.2167,65,0.5530605564648118,0.2524184078758564,0.05,0.34061135371179035,0.23780487804878048,0.6,0.028985507246376812,0.25,0.015384615384615385,0.2308,65,0.7108,0.512,0.8974,,,0.14
0.3,0.0,nfmcd_robust,4,300,0.2167,65,0.5202618657937808,0.2371847451536671,0.05,0.16216216216216217,0.1956521739130435,0.13846153846153847,0.030303030303030307,1.0,0.015384615384615385,0.2,65,0.7303,0.512,0.9014,,,0.17
0.3,0.0,demon,4,300,0.2167,65,,,,0.3601,0.2196,1.0,,,,,,,,,single fixed operating point,,0.12
