dataset,scheme,p,method,seed,k_used,onmi,modularity,f1,frac_nocontent,mean_conf,mean_alpha,acc_overall,acc_affected,acc_background,n_affected,n_background,error,secs
fakeddit_real_lcc,by_community,0.80,spectral_graph+content,1,6,0.1154779337752947,0.6328626253249812,0.07701426024955436,0.6858108108108109,nan,nan,0.2922297297297297,0.4470284237726098,0.0,387.0,205.0,,0.08
fakeddit_real_lcc,by_community,0.80,nfmcd_robust,1,6,0.16561366415018797,0.7699606351556928,0.31371474765292984,0.6858108108108109,0.05916220269704565,0.19141354188793194,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.80,spectral_graph+content,2,6,0.11119214583666692,0.6330233589554551,0.08116624133651286,0.6891891891891891,nan,nan,0.2939189189189189,0.4470284237726098,0.004878048780487805,387.0,205.0,,0.08
fakeddit_real_lcc,by_community,0.80,kmeans_content,0,6,0.22304776029408613,0.14763962567457145,0.4133534834786641,0.6858108108108109,nan,nan,0.7652027027027027,1.0,0.32195121951219513,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.80,kmeans_content,1,6,0.2551496205484043,0.17922012585832117,0.410028693022827,0.6858108108108109,nan,nan,0.7618243243243243,1.0,0.3121951219512195,387.0,205.0,,0.11
fakeddit_real_lcc,by_community,0.80,kmeans_content,2,6,0.31797979448927105,0.1581674598528246,0.5330681933783142,0.6891891891891891,nan,nan,0.8023648648648649,1.0,0.4292682926829268,387.0,205.0,,0.14
fakeddit_real_lcc,by_degree_low,0.20,nfmcd_full,2,6,0.20498491474102865,0.7631361397351758,0.34660075871620055,0.0625,0.3719047876730465,0.4103333513711325,0.3902027027027027,0.33783783783783783,0.40765765765765766,148.0,444.0,,0.3
fakeddit_real_lcc,by_degree_low,0.20,nfmcd_full,1,6,0.20052235766134863,0.7608259792931523,0.34097567672446294,0.052364864864864864,0.37599293049128407,0.41319505134389883,0.3918918918918919,0.35135135135135137,0.40540540540540543,148.0,444.0,,0.31
fakeddit_real_lcc,by_degree_low,0.20,nfmcd_full,0,6,0.2029720987261594,0.7438530885639564,0.3490722628150516,0.037162162162162164,0.40622617944385025,0.43435832561069515,0.3918918918918919,0.34459459459459457,0.40765765765765766,148.0,444.0,,0.33
fakeddit_real_lcc,by_degree_low,0.20,nfmcd_robust,0,6,0.20267571874923385,0.7277780407021089,0.35006985348399083,0.037162162162162164,0.24946356208751652,0.32462449346126154,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.27
fakeddit_real_lcc,by_degree_low,0.20,nfmcd_robust,2,6,0.2030064600539616,0.7606224781927586,0.3411719194213744,0.0625,0.22127686848423886,0.30489380793896714,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.23
fakeddit_real_lcc,by_degree_low,0.20,nfmcd_robust,1,6,0.2031412706249962,0.7606224781927586,0.3413493947696156,0.052364864864864864,0.22958559766947284,0.31070991836863093,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.26
fakeddit_real_lcc,by_degree_low,0.20,spectral_graph+content,0,6,0.5206292607084502,0.6182937724325903,0.6177555276095802,0.037162162162162164,nan,nan,0.7246621621621622,0.6621621621621622,0.7454954954954955,148.0,444.0,,0.09
fakeddit_real_lcc,by_degree_low,0.20,spectral_graph+content,2,6,0.5161542444646156,0.6187892886049959,0.61798655862392,0.0625,nan,nan,0.7263513513513513,0.668918918918919,0.7454954954954955,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_low,0.20,spectral_graph+content,1,6,0.5102014086857056,0.6177610854057397,0.6131527211259326,0.052364864864864864,nan,nan,0.7246621621621622,0.6621621621621622,0.7454954954954955,148.0,444.0,,0.09
fakeddit_real_lcc,by_degree_low,0.20,kmeans_content,1,6,0.14927673617907788,0.23296868002226662,0.31052252632443395,0.052364864864864864,nan,nan,0.40878378378378377,0.27702702702702703,0.4527027027027027,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.20,kmeans_content,0,6,0.18301001045477328,0.25248186285584723,0.3248219760100374,0.037162162162162164,nan,nan,0.42905405405405406,0.33783783783783783,0.4594594594594595,148.0,444.0,,0.19
fakeddit_real_lcc,by_degree_low,0.20,kmeans_content,2,6,0.17046206318942114,0.2589762162614303,0.3240735076351392,0.0625,nan,nan,0.4206081081081081,0.22972972972972974,0.48423423423423423,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_low,0.40,nfmcd_full,2,6,0.20418806801716016,0.7571585404917636,0.34179236470761815,0.23310810810810811,0.21464479205601913,0.3002513544392134,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.17
fakeddit_real_lcc,by_degree_low,0.40,nfmcd_full,0,6,0.20542213586582414,0.7405376418970843,0.34491540303759116,0.2195945945945946,0.22653787618687013,0.3085765133308091,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.19
fakeddit_real_lcc,by_degree_low,0.40,nfmcd_full,1,6,0.20229727881153703,0.7532649051482694,0.340103696795546,0.24493243243243243,0.24498876954132348,0.32149213867892645,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.2
fakeddit_real_lcc,by_degree_low,0.40,nfmcd_robust,0,6,0.20507312680819578,0.7538928279151158,0.3427429911942,0.2195945945945946,0.12947400433158912,0.24063180303211235,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.14
fakeddit_real_lcc,by_degree_low,0.40,spectral_graph+content,0,6,0.3524222551198146,0.41518470329327367,0.512022543259974,0.2195945945945946,nan,nan,0.7280405405405406,0.6756756756756757,0.7454954954954955,148.0,444.0,,0.06
fakeddit_real_lcc,by_degree_low,0.40,spectral_graph+content,1,6,0.5134939000608616,0.5396420225184254,0.6204831232168044,0.24493243243243243,nan,nan,0.7652027027027027,0.5540540540540541,0.8355855855855856,148.0,444.0,,0.09
fakeddit_real_lcc,by_degree_low,0.40,nfmcd_robust,1,6,0.20426434732560383,0.7606224781927586,0.34276326994838024,0.24493243243243243,0.13688065507137345,0.24581645854996143,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.19
fakeddit_real_lcc,by_degree_low,0.40,spectral_graph+content,2,6,0.5145161101915168,0.532664144855053,0.6234490644169409,0.23310810810810811,nan,nan,0.7736486486486487,0.5878378378378378,0.8355855855855856,148.0,444.0,,0.11
fakeddit_real_lcc,by_degree_low,0.40,nfmcd_robust,2,6,0.20393735035432703,0.7606224781927586,0.34199384716230624,0.23310810810810811,0.12500461107980465,0.23750322775586322,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.2
fakeddit_real_lcc,by_degree_low,0.40,kmeans_content,0,6,0.13552019929488868,0.16198291747390556,0.25139721717042146,0.2195945945945946,nan,nan,0.39864864864864863,0.34459459459459457,0.4166666666666667,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.40,kmeans_content,1,6,0.13850463249683598,0.19208448869921493,0.2496855278613992,0.24493243243243243,nan,nan,0.3918918918918919,0.32432432432432434,0.4144144144144144,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.40,kmeans_content,2,6,0.13698919387370767,0.19397489715082253,0.24655549948220878,0.23310810810810811,nan,nan,0.38344594594594594,0.36486486486486486,0.38963963963963966,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.60,nfmcd_full,0,6,0.20493711216432375,0.7571585404917636,0.34261230376480545,0.46283783783783783,0.15635163842445535,0.2594461468971187,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.60,nfmcd_full,2,6,0.20904039950670072,0.7479560781348616,0.3544134418863661,0.46283783783783783,0.1521256938264049,0.25648798567848335,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.14
fakeddit_real_lcc,by_degree_low,0.60,nfmcd_full,1,6,0.20906700750681195,0.7479560781348616,0.35531245829561414,0.44763513513513514,0.1697053063097455,0.26879371441682187,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_low,0.60,spectral_graph+content,0,6,0.0590795354214686,0.03922807701656455,0.22192284878684898,0.46283783783783783,nan,nan,0.625,0.5202702702702703,0.6599099099099099,148.0,444.0,,0.06
fakeddit_real_lcc,by_degree_low,0.60,nfmcd_robust,0,6,0.20426434732560383,0.7606224781927586,0.34276326994838024,0.46283783783783783,0.07934891024157396,0.20554423716910175,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_low,0.60,nfmcd_robust,2,6,0.2048890476857408,0.7606224781927586,0.3434655652549921,0.46283783783783783,0.07570386372091949,0.2029927046046436,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.60,spectral_graph+content,1,6,0.05326491126186694,0.05244347007369035,0.1804718232535877,0.44763513513513514,nan,nan,0.5929054054054054,0.3918918918918919,0.6599099099099099,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_low,0.60,nfmcd_robust,1,6,0.20426434732560383,0.7606224781927586,0.34276326994838024,0.44763513513513514,0.08711707200777885,0.21098195040544518,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.2
fakeddit_real_lcc,by_degree_low,0.60,spectral_graph+content,2,6,0.048140049259617346,0.07623060159150714,0.12491261918742835,0.46283783783783783,nan,nan,0.5523648648648649,0.22972972972972974,0.6599099099099099,148.0,444.0,,0.09
fakeddit_real_lcc,by_degree_low,0.60,kmeans_content,1,6,0.13118553942509015,0.16151539020868158,0.2605975140104208,0.44763513513513514,nan,nan,0.4391891891891892,0.6216216216216216,0.3783783783783784,148.0,444.0,,0.11
fakeddit_real_lcc,by_degree_low,0.60,kmeans_content,0,6,0.13072800073973334,0.17269230352623735,0.23964879665366665,0.46283783783783783,nan,nan,0.4358108108108108,0.6216216216216216,0.3738738738738739,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.60,kmeans_content,2,6,0.13306305712492827,0.17927365515341429,0.24597271470013238,0.46283783783783783,nan,nan,0.4527027027027027,0.6283783783783784,0.39414414414414417,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.80,nfmcd_full,0,6,0.21020655218333406,0.7507243040640721,0.35791158462501516,0.5996621621621622,0.13012857902027872,0.24109000531419505,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_low,0.80,nfmcd_full,1,6,0.20437989741319873,0.7681450289677902,0.34243723969277257,0.5827702702702703,0.11984750739434459,0.2338932551760412,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_low,0.80,nfmcd_full,2,6,0.20524552230017556,0.7606224781927586,0.3422504774038139,0.6013513513513513,0.11626714376766246,0.23138700063736373,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_low,0.80,nfmcd_robust,0,6,0.20426434732560383,0.7606224781927586,0.3427632699483803,0.5996621621621622,0.06521494929502376,0.1956504645065166,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_low,0.80,spectral_graph+content,0,6,0.13212856965158815,0.21393200235790072,0.2505638665132336,0.5996621621621622,nan,nan,0.6097972972972973,0.20270270270270271,0.7454954954954955,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_low,0.80,spectral_graph+content,1,6,0.13212856965158815,0.21393200235790072,0.2505638665132336,0.5827702702702703,nan,nan,0.6097972972972973,0.20270270270270271,0.7454954954954955,148.0,444.0,,0.06
fakeddit_real_lcc,by_degree_low,0.80,nfmcd_robust,2,6,0.2073554553952408,0.7288815708477709,0.354658169095891,0.6013513513513513,0.06273226153772994,0.19391258307641093,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_low,0.80,spectral_graph+content,2,6,0.13212856965158815,0.21393200235790072,0.2505638665132336,0.6013513513513513,nan,nan,0.6097972972972973,0.20270270270270271,0.7454954954954955,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_low,0.80,nfmcd_robust,1,6,0.2068831318093003,0.7285878709613088,0.35479269226561644,0.5827702702702703,0.06116700410437657,0.19281690287306355,0.3935810810810811,0.35135135135135137,0.40765765765765766,148.0,444.0,,0.2
fakeddit_real_lcc,by_degree_low,0.80,kmeans_content,0,6,0.05305903502019582,0.17482068473167864,0.16181814641633588,0.5996621621621622,nan,nan,0.46621621621621623,0.6351351351351351,0.4099099099099099,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_low,0.80,kmeans_content,2,6,0.13358219896036494,0.16748573717120777,0.25776183399770697,0.6013513513513513,nan,nan,0.5168918918918919,0.6351351351351351,0.4774774774774775,148.0,444.0,,0.11
fakeddit_real_lcc,by_degree_low,0.80,kmeans_content,1,6,0.14235531868298712,0.15989287308446654,0.24987229957972887,0.5827702702702703,nan,nan,0.48986486486486486,0.6351351351351351,0.44144144144144143,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_high,0.20,nfmcd_full,2,6,0.16107983338246257,0.7186218087209517,0.32772457964494867,0.057432432432432436,0.3782553536229196,0.4147787475360437,0.3733108108108108,0.27702702702702703,0.40540540540540543,148.0,444.0,,0.3
fakeddit_real_lcc,by_degree_high,0.20,nfmcd_robust,0,6,0.17893010205452575,0.7281208975278245,0.31945581850303534,0.0625,0.22910984731456,0.310376893120192,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.27
fakeddit_real_lcc,by_degree_high,0.20,nfmcd_full,1,6,0.1454745211158157,0.6925611396136243,0.33504107373869224,0.052364864864864864,0.39501755501834007,0.42651228851283796,0.3902027027027027,0.5067567567567568,0.35135135135135137,148.0,444.0,,0.33
fakeddit_real_lcc,by_degree_high,0.20,nfmcd_full,0,6,0.163867591066432,0.7825678568347518,0.31011731627748246,0.0625,0.4037719654661451,0.4326403758263015,0.3277027027027027,0.20945945945945946,0.36711711711711714,148.0,444.0,,0.34
fakeddit_real_lcc,by_degree_high,0.20,nfmcd_robust,1,6,0.16824873977218702,0.7549104966517024,0.3127837997707888,0.052364864864864864,0.22172501252880722,0.30520750877016506,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.28
fakeddit_real_lcc,by_degree_high,0.20,spectral_graph+content,0,6,0.5178401411163357,0.6180382402977045,0.6164633006077607,0.0625,nan,nan,0.7263513513513513,0.7702702702702703,0.7117117117117117,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.20,spectral_graph+content,1,6,0.5234312119466082,0.6182565083012207,0.6180450134058382,0.052364864864864864,nan,nan,0.7263513513513513,0.7702702702702703,0.7117117117117117,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.20,spectral_graph+content,2,6,0.5226564468597222,0.6179770448053725,0.6182437507824563,0.057432432432432436,nan,nan,0.7263513513513513,0.7702702702702703,0.7117117117117117,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.20,nfmcd_robust,2,6,0.18658169615446663,0.7269288650701597,0.34933459802587546,0.057432432432432436,0.2165242512418922,0.3015669758693245,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.3
fakeddit_real_lcc,by_degree_high,0.20,kmeans_content,0,6,0.09990841473595902,0.18227646088832675,0.305978573925438,0.0625,nan,nan,0.4594594594594595,0.36486486486486486,0.49099099099099097,148.0,444.0,,0.19
fakeddit_real_lcc,by_degree_high,0.20,kmeans_content,2,6,0.11941706783347561,0.15874729836505025,0.3304139217252633,0.057432432432432436,nan,nan,0.34966216216216217,0.22297297297297297,0.3918918918918919,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_high,0.20,kmeans_content,1,6,0.11417011175551695,0.16680356804291058,0.3008189013199432,0.052364864864864864,nan,nan,0.4391891891891892,0.36486486486486486,0.46396396396396394,148.0,444.0,,0.17
fakeddit_real_lcc,by_degree_high,0.40,nfmcd_full,0,6,0.1404363073663666,0.7910509558896806,0.31536796700603636,0.20608108108108109,0.2502689087826167,0.32518823614783166,0.3260135135135135,0.20945945945945946,0.36486486486486486,148.0,444.0,,0.19
fakeddit_real_lcc,by_degree_high,0.40,nfmcd_full,1,6,0.15479356175290315,0.7953085461332686,0.3203578375756171,0.23986486486486486,0.24699139294517858,0.322893975061625,0.35135135135135137,0.527027027027027,0.2927927927927928,148.0,444.0,,0.19
fakeddit_real_lcc,by_degree_high,0.40,nfmcd_full,2,6,0.15412133800982342,0.7763153355157569,0.3361221696076877,0.22972972972972974,0.21300256127818934,0.29910179289473254,0.3260135135135135,0.20945945945945946,0.36486486486486486,148.0,444.0,,0.2
fakeddit_real_lcc,by_degree_high,0.40,spectral_graph+content,0,6,0.3705792723127799,0.6264056293276923,0.43431925853696973,0.20608108108108109,nan,nan,0.5878378378378378,0.6418918918918919,0.5698198198198198,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.40,spectral_graph+content,1,6,0.3452998085115182,0.6263487129142754,0.4754395710590164,0.23986486486486486,nan,nan,0.6165540540540541,0.6959459459459459,0.5900900900900901,148.0,444.0,,0.06
fakeddit_real_lcc,by_degree_high,0.40,nfmcd_robust,1,6,0.16618512723638523,0.7623312240039397,0.31526156902335106,0.23986486486486486,0.1182914577211474,0.23280402040480316,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_high,0.40,nfmcd_robust,0,6,0.17018049681666458,0.7660468170176427,0.3151694589012924,0.20608108108108109,0.11908367240136572,0.23335857068095597,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_high,0.40,spectral_graph+content,2,6,0.3489325099352176,0.626072554919442,0.4776376960320646,0.22972972972972974,nan,nan,0.6182432432432432,0.6959459459459459,0.5923423423423423,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.40,nfmcd_robust,2,6,0.1723657606570581,0.7376741802278781,0.32370876207150207,0.22972972972972974,0.10171858801311924,0.22120301160918343,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.17
fakeddit_real_lcc,by_degree_high,0.40,kmeans_content,1,6,0.02692481633085997,0.06978628542615331,0.2408500473948374,0.23986486486486486,nan,nan,0.4375,0.3581081081081081,0.46396396396396394,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_high,0.40,kmeans_content,0,6,0.024484014958636502,0.09502959216262094,0.16315539150760675,0.20608108108108109,nan,nan,0.3327702702702703,0.4391891891891892,0.2972972972972973,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_high,0.60,nfmcd_full,0,6,0.16748068341307742,0.7699606351556928,0.31595715429380755,0.44256756756756754,0.15481207505824446,0.258368452540771,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_high,0.40,kmeans_content,2,6,0.018976814302823497,0.08629229599878954,0.23725348885365127,0.22972972972972974,nan,nan,0.2989864864864865,0.14864864864864866,0.3490990990990991,148.0,444.0,,0.17
fakeddit_real_lcc,by_degree_high,0.60,nfmcd_full,1,6,0.16713476410412165,0.7699606351556928,0.3184863850545922,0.46114864864864863,0.16395896777692612,0.2647712774438482,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_high,0.60,nfmcd_full,2,6,0.16762352532827385,0.7699606351556928,0.3109981266235122,0.4594594594594595,0.138289834162819,0.24680288391397323,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.16
fakeddit_real_lcc,by_degree_high,0.60,spectral_graph+content,0,6,0.2041664617569735,0.6191673516399325,0.3036390711526828,0.44256756756756754,nan,nan,0.48986486486486486,0.49324324324324326,0.48873873873873874,148.0,444.0,,0.05
fakeddit_real_lcc,by_degree_high,0.60,nfmcd_robust,0,6,0.16622714089442991,0.7699606351556928,0.3144070813239869,0.44256756756756754,0.06242335351364642,0.19369634745955247,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.14
fakeddit_real_lcc,by_degree_high,0.60,spectral_graph+content,1,6,0.2611796821492467,0.693501522588389,0.423106974253259,0.46114864864864863,nan,nan,0.5709459459459459,0.5878378378378378,0.5653153153153153,148.0,444.0,,0.06
fakeddit_real_lcc,by_degree_high,0.60,nfmcd_robust,1,6,0.16534673180186688,0.7699606351556928,0.3133635999996239,0.46114864864864863,0.07450148686602191,0.20215104080621532,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.17
fakeddit_real_lcc,by_degree_high,0.60,spectral_graph+content,2,6,0.33739185583429354,0.6252773924566323,0.48891839005773274,0.4594594594594595,nan,nan,0.6385135135135135,0.6216216216216216,0.6441441441441441,148.0,444.0,,0.09
fakeddit_real_lcc,by_degree_high,0.60,kmeans_content,0,6,0.025965878225800543,0.09887542891207593,0.19568875106655362,0.44256756756756754,nan,nan,0.46621621621621623,0.6081081081081081,0.4189189189189189,148.0,444.0,,0.11
fakeddit_real_lcc,by_degree_high,0.60,nfmcd_robust,2,6,0.16687275517849742,0.7660511369052122,0.3148999150892202,0.4594594594594595,0.06147405851584719,0.193031840961093,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.19
fakeddit_real_lcc,by_degree_high,0.60,kmeans_content,2,6,0.033482735240485284,0.07425430258178527,0.17697578530911864,0.4594594594594595,nan,nan,0.4543918918918919,0.6013513513513513,0.40540540540540543,148.0,444.0,,0.11
fakeddit_real_lcc,by_degree_high,0.60,kmeans_content,1,6,0.03413154326822754,0.0804779080541605,0.2235306142047715,0.46114864864864863,nan,nan,0.46452702702702703,0.6013513513513513,0.4189189189189189,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_high,0.80,nfmcd_full,1,6,0.16753444417962648,0.7699606351556928,0.31681220424893985,0.5996621621621622,0.10763831188664451,0.22534681832065112,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.11
fakeddit_real_lcc,by_degree_high,0.80,nfmcd_full,2,6,0.16941284079078223,0.7699606351556928,0.3121636020602884,0.6148648648648649,0.10568900639787535,0.22398230447851272,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.09
fakeddit_real_lcc,by_degree_high,0.80,nfmcd_full,0,6,0.16647945029678923,0.7699606351556928,0.3203557621403239,0.5878378378378378,0.1225169634693244,0.235761874428527,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.17
fakeddit_real_lcc,by_degree_high,0.80,nfmcd_robust,0,6,0.16534673180186688,0.7699606351556928,0.3133635999996239,0.5878378378378378,0.05511761162210006,0.18858232813547002,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_high,0.80,spectral_graph+content,0,6,0.3636134504755457,0.6264016883776289,0.43211479570599964,0.5878378378378378,nan,nan,0.5861486486486487,0.6824324324324325,0.5540540540540541,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.80,nfmcd_robust,1,6,0.16609322992816122,0.7699606351556928,0.3142308782004642,0.5996621621621622,0.04862874071758332,0.18404011850230834,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_high,0.80,spectral_graph+content,1,6,0.27777673623910604,0.6882957957256806,0.4211641047898358,0.5996621621621622,nan,nan,0.5675675675675675,0.5675675675675675,0.5675675675675675,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.80,spectral_graph+content,2,6,0.2774783034256929,0.6937345166863732,0.4204814321206523,0.6148648648648649,nan,nan,0.5675675675675675,0.47297297297297297,0.5990990990990991,148.0,444.0,,0.08
fakeddit_real_lcc,by_degree_high,0.80,nfmcd_robust,2,6,0.16574847472122256,0.7699606351556928,0.3138922230011711,0.6148648648648649,0.05086124147568799,0.18560286903298157,0.3935810810810811,0.2972972972972973,0.42567567567567566,148.0,444.0,,0.17
fakeddit_real_lcc,by_degree_high,0.80,kmeans_content,0,6,0.04859225053262206,0.12336895823934954,0.18162686911799977,0.5878378378378378,nan,nan,0.5101351351351351,0.6081081081081081,0.4774774774774775,148.0,444.0,,0.09
fakeddit_real_lcc,by_degree_high,0.80,kmeans_content,1,6,0.03887161141687767,0.07509085085006938,0.2406807213548158,0.5996621621621622,nan,nan,0.5253378378378378,0.6081081081081081,0.49774774774774777,148.0,444.0,,0.12
fakeddit_real_lcc,by_degree_high,0.80,kmeans_content,2,6,0.03157819387396854,0.07427596031771092,0.24979065279590618,0.6148648648648649,nan,nan,0.5337837837837838,0.6081081081081081,0.509009009009009,148.0,444.0,,0.14
fakeddit_real_lcc,by_typical,0.20,nfmcd_robust,0,6,0.18901659584954955,0.7282629699435748,0.34960485604196295,0.05912162162162162,0.23297051729551893,0.3130793621068632,0.3935810810810811,0.2702702702702703,0.4346846846846847,148.0,444.0,,0.25
fakeddit_real_lcc,by_typical,0.20,nfmcd_full,2,6,0.21452720334468378,0.738483299250528,0.3932824723949755,0.05574324324324324,0.39219097107882733,0.42453367975517914,0.4239864864864865,0.43243243243243246,0.42117117117117114,148.0,444.0,,0.3
fakeddit_real_lcc,by_typical,0.20,nfmcd_full,1,6,0.2122789480162044,0.7538091993224225,0.3806232708969804,0.05574324324324324,0.39149187671900193,0.4240443137033013,0.3935810810810811,0.4189189189189189,0.38513513513513514,148.0,444.0,,0.33
fakeddit_real_lcc,by_typical,0.20,nfmcd_full,0,6,0.1432476169148127,0.70134124405603,0.33156733548496786,0.05912162162162162,0.40858152789525104,0.4360070695266757,0.4341216216216216,0.4594594594594595,0.42567567567567566,148.0,444.0,,0.36
fakeddit_real_lcc,by_typical,0.20,spectral_graph+content,0,6,0.5159912082523116,0.6175515329648639,0.615557846972509,0.05912162162162162,nan,nan,0.722972972972973,0.6418918918918919,0.75,148.0,444.0,,0.08
fakeddit_real_lcc,by_typical,0.20,nfmcd_robust,1,6,0.20936486764966045,0.732669675010719,0.36278705632506614,0.05574324324324324,0.2160681887442434,0.3012477321209704,0.3935810810810811,0.2702702702702703,0.4346846846846847,148.0,444.0,,0.28
fakeddit_real_lcc,by_typical,0.20,spectral_graph+content,1,6,0.5234312119466082,0.6182565083012207,0.6180450134058382,0.05574324324324324,nan,nan,0.7263513513513513,0.6486486486486487,0.7522522522522522,148.0,444.0,,0.11
fakeddit_real_lcc,by_typical,0.20,nfmcd_robust,2,6,0.20496011097535538,0.7534320923759628,0.36729055758529405,0.05574324324324324,0.21870689510542282,0.303094826573796,0.3935810810810811,0.2702702702702703,0.4346846846846847,148.0,444.0,,0.33
fakeddit_real_lcc,by_typical,0.20,spectral_graph+content,2,6,0.5208945302295969,0.6181421857705329,0.6175987683179517,0.05574324324324324,nan,nan,0.7246621621621622,0.6418918918918919,0.7522522522522522,148.0,444.0,,0.09
fakeddit_real_lcc,by_typical,0.20,kmeans_content,2,6,0.033880839945062746,0.09136920159884579,0.13714274788100292,0.05574324324324324,nan,nan,0.4780405405405405,0.19594594594594594,0.5720720720720721,148.0,444.0,,0.19
fakeddit_real_lcc,by_typical,0.20,kmeans_content,1,6,0.08861013828130004,0.1578672072624108,0.2626971964361929,0.05574324324324324,nan,nan,0.5202702702702703,0.36486486486486486,0.5720720720720721,148.0,444.0,,0.19
fakeddit_real_lcc,by_typical,0.20,kmeans_content,0,6,0.05364269137987687,0.1728197431244442,0.17892269828292232,0.05912162162162162,nan,nan,0.3885135135135135,0.24324324324324326,0.4369369369369369,148.0,444.0,,0.24
